key,value,definition
man_made,adit,artificial	=	entrada
man_made,advertising,artificial	=	publicitat
man_made,animal_trap,fet per l'home	=	trampa per a animals
man_made,antenna,artificial	=	antena
man_made,archimedes_screw,fet per l'home	=	cargol d'Arquimedes
man_made,architecture_line,fet per l'home	=	línia d'arquitectura
man_made,avalanche_protection,artificial	=	protecció_allau
man_made,basin,artificial	=	conca
man_made,beacon,artificial	=	Far
man_made,beam,artificial	=	fes
man_made,beehive,fet per l'home	=	Rusc
man_made,bioreactor,fet per l'home	=	bioreactor
man_made,bioswale,artificial	=	canal biològic
man_made,bird_feeder,fet per l'home	=	menjadora per a ocells
man_made,borehole,artificial	=	pou
man_made,breakwater,artificial	=	escullera
man_made,bridge,artificial	=	pont
man_made,bunker_silo,artificial	=	búnquer_silo
man_made,buoy,fet per l'home	=	boia
man_made,cairn,artificial	=	fita
man_made,campanile,fet per l'home	=	campanar
man_made,canopy,artificial	=	pavelló
man_made,carpet_hanger,fet per l'home	=	penjador de catifes
man_made,cellar_entrance,artificial	=	entrada_celler
man_made,ceremonial_gate,
man_made,charge_point,
man_made,chiller,artificial	=	refredador
man_made,chimney,artificial	=	Xemeneia
man_made,chute_block,fet per l'home	=	bloc de rampa
man_made,clarifier,fet per l'home	=	clarificador
man_made,clearcut,artificial	=	és clar
man_made,column,artificial	=	columna
man_made,communications_tower,artificial	=	torre_de_comunicacions
man_made,compass_rose,fet per l'home	=	Rosa dels vents
man_made,cooling,artificial	=	refredament
man_made,cooling_tower,artificial	=	Torre de refredament
man_made,courtyard,artificial = pati | claustre
man_made,crane,artificial	=	grua
man_made,cricket_nets,fet per l'home	=	xarxes de cricket
man_made,cross,artificial	=	creu
man_made,cut_line,fet per l'home	=	línia de tall
man_made,cutline,artificial	=	línia de tall
man_made,desalination_plant,fet per l'home	=	planta dessalinitzadora
man_made,dike,fet per l'home	=	dic
man_made,dolphin,artificial	=	dofí
man_made,dovecote,artificial	=	colomar
man_made,drinking_fountain,fet per l'home	=	abeurador
man_made,dyke,artificial	=	dic
man_made,embankment,artificial	=	terraplè
man_made,excavation,artificial	=	excavació
man_made,ferry_cable,fet per l'home	=	transbordador
man_made,flagpole,artificial	=	banya de bandera
man_made,flare,artificial	=	flamarada
man_made,floating_storage,fet per l'home	=	emmagatzematge flotant
man_made,footwear_decontamination,fet per l'home	=	descontaminació de calçat
man_made,frost_fan,fet per l'home	=	ventilador de gebre
man_made,fuel_column,fet per l'home	=	columna de combustible
man_made,funding_sign,fet per l'home	=	senyal de finançament
man_made,gantry,artificial	=	portal
man_made,gas_well,artificial	=	pou_de_gas
man_made,gasometer,artificial	=	gasòmetre
man_made,geoglyph,artificial	=	geoglif
man_made,goods_conveyor,artificial	=	transportador de mercaderies
man_made,graduation_tower,fet per l'home	=	torre de graduació
man_made,ground_station,fet per l'home	=	estació terrestre
man_made,groyne,artificial	=	escullera
man_made,guard_stone,fet per l'home	=	pedra de guàrdia
man_made,guy,fet per l'home	=	noi
man_made,guy_insulator,fet per l'home	=	tipus aïllant
man_made,guy_wire,fet per l'home	=	filferro tipus
man_made,handpump,artificial	=	bomba de mà
man_made,heap,artificial	=	munt
man_made,hongsalmun,fet per l'home	=	hongsalmun
man_made,hot_water_tank,fet per l'home	=	tanc d'aigua calenta
man_made,hunting_stand,fet per l'home	=	lloc de caça
man_made,ice_house,fet per l'home	=	casa de gel
man_made,insect_hotel,artificial	=	insecte_hotel
man_made,jetty,fet per l'home	=	embarcador
man_made,kiln,artificial	=	forn
man_made,lamp,artificial	=	llum
man_made,launch_pad,fet per l'home	=	plataforma de llançament
man_made,levee,fet per l'home	=	dic
man_made,lighthouse,artificial	=	far
man_made,manhole,artificial	=	forat dhome
man_made,marsh_terrace,
man_made,mast,artificial	=	pal
man_made,maypole,artificial	=	maig
man_made,MDF,artificial	=	MDF
man_made,measurement_station,fet per l'home	=	estació de mesura
man_made,meridian_marker,fet per l'home	=	marcador de meridià
man_made,mine,artificial	=	meva
man_made,mineshaft,artificial	=	pou de mina
man_made,monitoring_station,artificial	=	estació_de_monitoreig
man_made,mound,artificial	=	monticle
man_made,mountaineers_mailbox,fet per l'home	=	bústia de muntanyencs
man_made,mounting_block,fet per l'home	=	bloc de muntatge
man_made,mussel_raft,artificial	=	balsa_de_musclos
man_made,Nesting_site,fet per l'home	=	Lloc de nidificació
man_made,obelisk,artificial	=	obelisc
man_made,observatory,artificial	=	observatori
man_made,offshore_platform,artificial	=	plataforma marina
man_made,oil_gas_separator,fet per l'home	=	separador de gas d'oli
man_made,oil_well,artificial	=	pou de petroli
man_made,outfall,fet per l'home	=	desguàs
man_made,oxidation_ditch,fet per l'home	=	rasa d'oxidació
man_made,paifang,fet per l'home	=	paifang
man_made,petroleum_well,artificial	=	pou_de_petroli
man_made,pier,artificial	=	moll
man_made,pillar,fet per l'home	=	pilar
man_made,pipeline,artificial	=	canonada
man_made,planter,artificial	=	plantador
man_made,polder,fet per l'home	=	pòlder
man_made,pole,artificial	=	pol
man_made,pond,
man_made,power_hydro,fet per l'home	=	energia hidroelèctrica
man_made,power_nuclear,fet per l'home	=	energia nuclear
man_made,power_wind,fet per l'home	=	energia eòlica
man_made,pump,fet per l'home	=	bomba
man_made,pumping_rig,artificial	=	plataforma_de_bombeig
man_made,pumping_station,artificial	=	benzinera
man_made,qanat,fet per l'home	=	qanat
man_made,quay,artificial	=	moll
man_made,reinforced_slope,artificial	=	pendent_reforçada
man_made,reservoir,artificial	=	reservori
man_made,reservoir_covered,artificial	=	embassament_cobert
man_made,satellite_dish,artificial	=	antena parabòlica
man_made,school_sentry,fet per l'home	=	sentinella de l'escola
man_made,septic_tank,fet per l'home	=	tanc sèptic
man_made,sewage,fet per l'home	=	aigües residuals
man_made,silo,artificial	=	sitja
man_made,ski_jump,fet per l'home	=	salt amb esquís
man_made,slurry_basin,fet per l'home	=	conca de llots
man_made,snow_cannon,artificial	=	canó_de_neu
man_made,snow_fence,artificial	=	tanca per a neus
man_made,snow_net,fet per l'home	=	xarxa de neu
man_made,spoil_heap,artificial	=	spoil_heap
man_made,spring_box,fet per l'home	=	caixa de ressort
man_made,stele,artificial	=	estela
man_made,storage_tank,artificial	=	tanc d'emmagatzematge
man_made,street_cabinet,artificial	=	carrer_gabinet
man_made,stupa,fet per l'home	=	estupa
man_made,submarine_cable,fet per l'home	=	cable submarí
man_made,summit_cross,fet per l'home	=	creu del cim
man_made,surveillance,artificial	=	vigilància
man_made,survey_point,artificial	=	punt_enquesta
man_made,tailings_pond,fet per l'home	=	estany de relaves
man_made,tank,artificial	=	tanc
man_made,tar_kiln,artificial	=	tar_kiln
man_made,telephone_box,artificial	=	cabina telefònica
man_made,telephone_exchange,fet per l'home	=	central telefònica
man_made,telephone_office,artificial	=	telèfon_oficina
man_made,telescope,artificial	=	telescopi
man_made,tell,fet per l'home	=	comptar
man_made,threshing_floor,artificial	=	trilla
man_made,tomb,fet per l'home	=	tomba
man_made,tombstone,fet per l'home	=	làpida sepulcral
man_made,torii,artificial	=	Torii
man_made,tower,artificial	=	torre
man_made,tunnel,artificial	=	túnel
man_made,utility_pole,artificial	=	pal d'electricitat
man_made,ventilation_shaft,artificial	=	ducte de ventilació
man_made,video_wall,fet per l'home	=	paret de vídeo
man_made,wastewater_basin,fet per l'home	=	conca d'aigües residuals
man_made,wastewater_plant,artificial	=	planta_d'aigües_residuals
man_made,water_canal,artificial	=	canal_d'aigua
man_made,water_tank,artificial	=	dipòsit d'aigua
man_made,water_tap,artificial	=	aixeta d'aigua
man_made,water_tower,artificial	=	Torre d'aigua
man_made,water_well,artificial	=	Pou
man_made,water_works,artificial	=	proveïment
man_made,watermill,artificial	=	molí d'aigua
man_made,waterway,artificial	=	camí aquàtic
man_made,well,fet per l'home	=	bé
man_made,wildlife_crossing,artificial	=	vida silvestre_creuant
man_made,wildlife_opening,fet per l'home	=	obertura de vida silvestre
man_made,windmill,artificial	=	molí
man_made,windpump,artificial	=	aerobomba
man_made,works,artificial	=	obres
managed,no,administrat	=	no
manhole,drain,forat dhome	=	fuga
manhole,sewer,forat dhome	=	clavegueram
manhole,telecom,forat dhome	=
manufacturer,Enercon,
manufacturer,Flock Safety,
manufacturer,GE,fabricant	=	GE
manufacturer,Siemens,
manufacturer,Vestas,fabricant	=	Vesta
manufacturer:wikidata,Q108485435,
map_size,city,
map_size,region,Grandària de mapa	=	regió
map_size,site,Grandària de mapa	=	lloc
map_type,scheme,tipus de mapa	=	esquema
map_type,street,tipus de mapa	=	carrer
map_type,topo,tipus de mapa	=	talp
mapper,mspray9,mapejador	=	mspray9
marker,aerial,marcador	=	aeri
marker,ground,marcador	=	terrestre
marker,paddle,marcador	=	paleta
marker,pedestal,marcador	=	pedestal
marker,plate,marcador	=	placa
marker,post,marcador	=	correu
marker,stone,marcador	=	pedra
massage,thai,massatge	=	tailandès
massgis:DCAM_ID,0,
massgis:DEED_ACRES,0.00000000,
massgis:EOEAINVOLV,0,
massgis:FY_FUNDING,0,
massgis:IT_VALC,WS1,
massgis:IT_VALDESC,WOODED SWAMP DECIDUOUS,
massgis:LEV_PROT,P,
massgis:OS_DEED_BO,0,
massgis:OS_DEED_PA,0,
massgis:PALIS_ID,0,
massgis:POLY_CODE,3,
massgis:SOURCE,DEP-WCP,
massgis:SOURCE_SCA,12000,
massgis:WETCODE,14,edifici:ruian:tipus	=	*
material,adobe,material	=	tova
material,aluminium,material	=	alumini
material,andesite,material	=	andeseta
material,brass,material	=	llautó
material,brick,material	=	maó
material,bronze,material	=	bronze
material,composite,material	=	compost
material,concrete,material	=	concret
material,dry_stone,material	=	pedra seca
material,earth,material	=	terra
material,epoxy,material	=	epoxy
material,glass,material	=	vidre
material,granite,material	=	granit
material,granite_stone,material	=	Pedra de granit
material,iron,material	=	planxar
material,light,material	=	lleuger
material,limestone,material	=	calcària
material,marble,material	=	marbre
material,masonry,material	=	paleta
material,metal,material	=	metall
material,metal;wood,material	=	metall;fusta
material,paving_stones,material	=	llambordes
material,plastic,material	=	el plàstic
material,reinforced_concrete,material	=	concret reforçat
material,rock,material	=	roca
material,sand,material	=	sorra
material,sandstone,material	=	gres
material,soil,material	=	terra
material,steel,material	=	acer
material,stone,material	=	pedra
material,wood,material	=	fusta
material,wood;metal,material	=	fusta;metall
max_age,11,
maxaxleload,10,generador:solar:modules	=	*
maxaxleload,11.5,maxaxleload	=	*
maxheight,2,
maxheight,4,
maxheight,5,
maxheight,*,Alçada màxima	=	*
maxheight,2.1,
maxheight,4.1,
maxheight,4.5,
maxheight,below_default,
maxheight,default,Alçada màxima	=	per defecte
maxheight:signed,no,
maxspeed,1,màxima velocitat	=	*
maxspeed,50,
maxspeed,AT:rural,màxima velocitat	=	EN:rural
maxspeed,AT:urban,màxima velocitat	=	EN:urbà
maxspeed,BG:urban,màxima velocitat	=	BG:urbà
maxspeed,BY:urban,màxima velocitat	=	PER:urbà
maxspeed,CZ:urban,màxima velocitat	=	CZ:urbà
maxspeed,DE:rural,màxima velocitat	=	DE:rural
maxspeed,DE:urban,màxima velocitat	=	ÉS:urbà
maxspeed,ES:rural,màxima velocitat	=	ÉS: rural
maxspeed,ES:urban,màxima velocitat	=	ÉS:urbà
maxspeed,GR:urban,màxima velocitat	=	GR:urbà
maxspeed,implicit,màxima velocitat	=	implícit
maxspeed,IT:rural,màxima velocitat	=	TI:rural
maxspeed,IT:urban,màxima velocitat	=	TI:urbà
maxspeed,no,màxima velocitat	=	no
maxspeed,none,màxima velocitat	=	cap
maxspeed,RO:rural,màxima velocitat	=	RO:rural
maxspeed,RO:trunk,màxima velocitat	=	RO: tronc
maxspeed,RO:urban,màxima velocitat	=	RO:urbà
maxspeed,RS:urban,
maxspeed,RU:living_street,màxima velocitat	=	RU: carrer_habitatge
maxspeed,RU:motorway,màxima velocitat	=	RU: autopista
maxspeed,RU:rural,màxima velocitat	=	RU:rural
maxspeed,RU:urban,màxima velocitat	=	RU:urbà
maxspeed,signals,màxima velocitat	=	senyals
maxspeed,UA:rural,màxima velocitat	=	UA:rural
maxspeed,UA:urban,màxima velocitat	=	AU:urbà
maxspeed,walk,màxima velocitat	=	caminar
maxspeed:advisory,30,
maxspeed:advisory,20 mph,
maxspeed:backward,30,
maxspeed:backward,40,
maxspeed:backward,50,freqüència	=	*
maxspeed:backward,60,
maxspeed:backward,70,freqüència	=	*
maxspeed:backward,80,
maxspeed:backward,90,direcció	=	*
maxspeed:backward,100,hidrant_d'incendi:diàmetre	=	*
maxspeed:bus,70,maxspeed:cap enrere	=	*
maxspeed:bus,80,hidrant_d'incendi:diàmetre	=	*
maxspeed:bus,100,
maxspeed:forward,30,
maxspeed:forward,40,
maxspeed:forward,50,maxspeed:cap enrere	=	*
maxspeed:forward,60,
maxspeed:forward,70,velocitat màxima: autobús	=	*
maxspeed:forward,80,
maxspeed:forward,90,maxspeed:cap enrere	=	*
maxspeed:forward,100,maxspeed:cap enrere	=	*
maxspeed:hgv,50,
maxspeed:hgv,70,
maxspeed:hgv,80,velocitat màxima: autobús	=	*
maxspeed:hgv,55 mph,
maxspeed:hgv,55␣mph,velocitat màxima: hgv	=	*
maxspeed:hgv:conditional,90 @ (weight>=3.86),
maxspeed:hgv:conditional,90␣@␣(weight<,maxspeed:hgv:condicional	=	*
maxspeed:hgv:conditional,90␣@␣(weight>,maxspeed:hgv:condicional	=	*
maxspeed:psv:conditional,90 @ (weight>=3.86),
maxspeed:psv:conditional,90␣@␣(weight>,maxspeed:psv:condicional	=	*
maxspeed:source,default residential speed limit in Australia,
maxspeed:trailer,70,velocitat màxima: endavant	=	*
maxspeed:trailer,80,velocitat màxima: hgv	=	*
maxspeed:trailer,55 mph,
maxspeed:trailer,55␣mph,velocitat màxima: remolc	=	*
maxspeed:type,AT:urban,
maxspeed:type,AT:zone30,
maxspeed:type,AU:urban,
maxspeed:type,CZ:urban,
maxspeed:type,DE:rural,velocitat màxima: tipus	=	DE:rural
maxspeed:type,DE:urban,velocitat màxima: tipus	=	ÉS:urbà
maxspeed:type,DE:zone30,velocitat màxima: tipus	=	DE:zone30
maxspeed:type,FR:rural,
maxspeed:type,FR:urban,velocitat màxima: tipus	=	FR:urbà
maxspeed:type,FR:zone30,velocitat màxima: tipus	=	FR:zone30
maxspeed:type,GB:motorway,
maxspeed:type,GB:nsl_dual,velocitat màxima: tipus	=	GB: nsl_dual
maxspeed:type,GB:nsl_restricted,velocitat màxima: tipus	=	GB: nsl_restricted
maxspeed:type,GB:nsl_single,velocitat màxima: tipus	=	GB: nsl_single
maxspeed:type,GB:zone20,
maxspeed:type,IT:urban,
maxspeed:type,PL:rural,velocitat màxima: tipus	=	PL:rural
maxspeed:type,PL:urban,velocitat màxima: tipus	=	PL:urbà
maxspeed:type,RO:urban,
maxspeed:type,sign,velocitat màxima: tipus	=	senyal
maxstay,2 hours,
maxstay,no,
maxstay,unlimited,
maxweight,5,
maxweight,6,
maxweight,10,
maxweight,12,
maxweight,20,
maxweight,64,
maxweight,74,
maxweight,*,pes màxim	=	*
maxweight,3.5,
maxweight,44000 lbs,
maxweight,7.5,
maxweight:conditional,none @ destination,
maxweight:signed,no,pes màxim: signat	=	no
maxweightrating:hgv,7.5,
maxweightrating:hgv:conditional,none @ destination,
maxwidth,*,amplada màxima	=	*
MCC,268,
meadow,agricultural,prat	=	agrícola
meadow,agriculture,prat	=	agricultura
meadow,meadow_orchard,prat	=	prat_hort
meadow,paddock,prat	=	pàdoc
meadow,pasture,prat	=	pastura
meadow,transitional,prat	=	transicional
mechanical_coupling,nodding_donkey,acoblament mecànic	=	ruc assentint
mechanical_driver,combustion_engine,conductor mecànic	=	motor de combustió
mechanical_driver,electric_motor,conductor mecànic	=	motor elèctric
mechanical_driver,manual,conductor mecànic	=	manual
mechanical_driver,reciprocating_solenoid,conductor mecànic	=	solenoide alternatiu
median,no,mitjana	=	no
medical,aed,metge	=	aed
megalith_type,alignment,tipus de megàlit	=	alineació
megalith_type,chamber,tipus de megàlit	=	càmera
megalith_type,cist,tipus de megàlit	=	tomba
megalith_type,dolmen,tipus de megàlit	=	dolmen
megalith_type,gallery_grave,tipus de megàlit	=	galeria tomba
megalith_type,long_barrow,tipus de megàlit	=	carretó llarg
megalith_type,menhir,tipus de megàlit	=	menhir
megalith_type,nuraghe,tipus de megàlit	=	nuraga
megalith_type,passage_grave,tipus de megàlit	=	tomba de pas
megalith_type,ring_cairn,tipus de megàlit	=	fita d'anells
megalith_type,stone_circle,tipus de megàlit	=	cercle de pedra
megalith_type,stone_ship,tipus de megàlit	=	vaixell de pedra
megalith_type,tholos,tipus de megàlit	=	tholos
megalith_type,well,tipus de megàlit	=	bé
memorial,bench,monument	=	taula de treball
memorial,blue_plaque,monument	=	placa_blau
memorial,bust,monument	=	bust
memorial,cenotaph,monument	=	cenotafi
memorial,cross,monument	=	creuar
memorial,flood_mark,monument	=	marca d'inundació
memorial,ghost_bike,monument	=	bicicleta fantasma
memorial,khachkar,monument	=	jachkar
memorial,memorial,monument	=	monument
memorial,obelisk,monument	=	obelisc
memorial,plaque,monument	=	placa
memorial,sculpture,monument	=	escultura
memorial,statue,monument	=	estàtua
memorial,stele,monument	=	estela
memorial,stolperstein,monument	=	stolperstein
memorial,stone,monument	=	pedra
memorial,storm_surge_post,monument	=	lloc de maror ciclònic
memorial,vehicle,monument	=	vehicle
memorial,war_memorial,monument	=	memorial_de_la_guerra
memorial:type,obelisk,memorial: tipus	=	obelisc
memorial:type,plaque,memorial: tipus	=	placa
memorial:type,plate,memorial: tipus	=	placa
memorial:type,statue,memorial: tipus	=	estàtua
memorial:type,stele,memorial: tipus	=	estela
memorial:type,stolperstein,memorial: tipus	=	stolperstein
message,commercial,missatge	=	comercial
message,funding,missatge	=	fons
metcouncil:dfz,N,metcouncil:dfz	=	nord
metcouncil:site_hfn,N,metcouncil:lloc_hfn	=	nord
metcouncil:sun_trips,0,isced:nivell	=	*
metre_load,8,
military,academy,militar	=	acadèmia
military,airfield,militar	=	aeròdrom
military,ammunition,militar	=	munició
military,barracks,militar	=	caserna
military,base,militar	=	base
military,bombcrater,militar	=	cràter de bombes
military,bunker,militar	=	búnquer
military,checkpoint,militar	=	control
military,danger_area,militar	=	perill_àrea
military,depot,militar	=	dipòsit
military,exclusion_zone,militar	=	Zona d'exclusió
military,launchpad,militar	=	plataforma de llançament
military,missile,militar	=	míssil
military,naval_base,militar	=	base naval
military,nuclear_explosion_site,militar	=	lloc_explosió_nuclear
military,obstacle_course,militar	=	pista d'obstacles
military,office,militar	=	oficina
military,range,militar	=	abast
military,school,militar	=	escola
military,training_area,militar	=	àrea d'entrenament
military,trench,militar	=	rasa
military_service,*,servei militar	=	*
military_service,air_force,servei militar	=	força Aèria
military_service,army,servei militar	=	exèrcit
military_service,coast_guard,servei militar	=	guardacostes
military_service,marines,servei militar	=	infanteria de marina
military_service,navy,servei militar	=	Armada
min_age,3,
min_height,3,
minspeed,50,
minspeed,60,
minspeed,*,velocitat mínima	=	*
minspeed,40 mph,
mml:class,32611,
mml:class,34100,
mml:class,35300,
mml:class,35412,
mml:class,36200,
mml:class,36311,
mml:class,36312,
mml:class,42131,
mml:class,42161,
mml:class,42211,
mml:class,42231,
mml:class,42261,LINZ2OSM:versió_font	=	*
mofa,designated,mofa	=	designat
mofa,no,mofa	=	no
mofa,use_sidepath,mofa	=	use_sidepath
mooring,commercial,amarrador	=	comercial
mooring,cruise,amarrador	=	creuer
mooring,declaration,amarrador	=	declaració
mooring,ferry,amarrador	=	transportar
mooring,guest,amarrador	=	hoste
mooring,monobuoy,amarrador	=	monoboia
mooring,private,amarrador	=	privat
mooring,ring,amarrador	=	anell
mooring,sbm,amarrador	=	sbm
mooring,spm,amarrador	=	spm
mooring,visitor,amarrador	=	visitant
moped,designated,ciclomotor	=	designat
moped,no,ciclomotor	=	no
moped,use_sidepath,ciclomotor	=	use_sidepath
motor_vehicle,agricultural,Vehicle de motor	=	agrícola
motor_vehicle,agricultural;forestry,Vehicle de motor	=	agrícola;silvicultura
motor_vehicle,customers,Vehicle de motor	=	clients
motor_vehicle,delivery,Vehicle de motor	=	entrega
motor_vehicle,designated,Vehicle de motor	=	designat
motor_vehicle,destination,Vehicle de motor	=	destinació
motor_vehicle,forestry,Vehicle de motor	=	silvicultura
motor_vehicle,no,Vehicle de motor	=	no
motor_vehicle,permissive,Vehicle de motor	=	permissiu
motor_vehicle,permit,Vehicle de motor	=	permís
motor_vehicle,private,Vehicle de motor	=	privat
motorboat,no,motora	=	no
motorcar,agricultural,automòbil	=	agrícola
motorcar,designated,automòbil	=	designat
motorcar,destination,automòbil	=	destinació
motorcar,no,automòbil	=	no
motorcar,private,automòbil	=	privat
motorcycle,agricultural,motocicleta	=	agrícola
motorcycle,designated,motocicleta	=	designat
motorcycle,destination,motocicleta	=	destinació
motorcycle,no,motocicleta	=	no
motorcycle_friendly,customary,apte per a motocicletes	=	acostumat
motorcycle:clothes,*,motocicleta:roba	=	*
motorcycle:type,*,motocicleta: tipus	=	*
motorcycle:type,electric,motocicleta: tipus	=	elèctric
motorcycle:type,scooter,motocicleta: tipus	=	scooter
motorcycle:type,sportbike,motocicleta: tipus	=	Bicicleta esportiva
motorroad,no,carretera	=	no
mountain_pass,*,Port de muntanya	=	*
mtb,designated,bicicleta de muntanya	=	designat
mtb,no,bicicleta de muntanya	=	no
mtb:scale,0,
mtb:scale,1,
mtb:scale,2,
mtb:scale,3,
mtb:scale,4,
mtb:scale,0+,
mtb:scale:imba,0,
mtb:scale:imba,1,
mtb:scale:imba,2,
mtb:scale:imba,3,
mtb:scale:uphill,0,
mtb:scale:uphill,1,
mtb:scale:uphill,2,
mtb:scale:uphill,3,
mtb:scale:uphill,4,carrils: endavant	=	*
mtb:scale:uphill,5,
mtb:type,allmountain,mtb: tipus	=	Tota muntanya
mtb:type,crosscountry,mtb: tipus	=	a camp entremaliada
mtb:type,downhill,mtb: tipus	=	costa avall
museum,aerospace,museu	=	aeroespacial
museum,agriculture,museu	=	agricultura
museum,archaeological,museu	=	arqueològic
museum,art,museu	=	Art
museum,aviation,museu	=	aviació
museum,children,museu	=	nens
museum,history,museu	=	història
museum,living_history,museu	=	història viva
museum,local,museu	=	local
museum,military,museu	=	militar
museum,nature,museu	=	naturalesa
museum,open_air,museu	=	aire lliure
museum,railway,museu	=	ferrocarril
museum,technology,museu	=	tecnologia
museum,transport,museu	=	transport
name,1,
name,*,nom	=	*
name,1st Street,
name:en,7-Eleven,
name:en,FamilyMart,
name:en,Pyaterochka,
name:en,Qanat,
name:etymology:wikidata,*,nom:etimologia:wikidata	=	*
name:etymology:wikidata,Q1394,
name:etymology:wikidata,Q42976,
name:etymology:wikidata,Q8027,
name:ja,*,nom:ja	=	*
name:ja,セブン-イレブン,
name:ja,ファミリーマート,
name:prefix,*,prefix del nom	=	*
name:prefix,East,
name:prefix,North,
name:prefix,South,
name:prefix,West,
name:prefix,вёска,
name:prefix,село,
name:prefix,урочышча,
name:prefix:be,*,nom: prefix: ser	=	*
name:prefix:be,вёска,
name:prefix:be,урочышча,
name:prefix:ru,*,nom:prefix:ru	=	*
name:prefix:ru,деревня,
name:prefix:ru,урочище,
name:ru,Пятёрочка,
name:ru,Центральная улица,
name:signed,no,nom: signat	=	no
name:uk,Центральна вулиця,
naptan:Bearing,E,
naptan:Bearing,N,
naptan:Bearing,NE,
naptan:Bearing,NW,
naptan:Bearing,S,
naptan:Bearing,SE,
naptan:Bearing,SW,
naptan:Bearing,W,naptà: Tenint	=	W
naptan:BusStopType,CUS,naptan:BusStopType	=	EE.UU.
naptan:BusStopType,MKD,naptan:BusStopType	=	MKD
naptan:Indicator,adj,naptà: Indicador	=	adj.
naptan:Indicator,Opp,
naptan:Indicator,opp,naptà: Indicador	=	oportunitat
naptan:PlusbusZoneRef,BHAMNWS,naptà:PlusbusZoneRef	=	BHAMNWS
naptan:PlusbusZoneRef,LEEDS,naptà:PlusbusZoneRef	=	LEEDS
naptan:PlusbusZoneRef,MNCRPIC,naptà:PlusbusZoneRef	=	MNCRPIC
naptan:Status,*,naftan:Estat	=	*
naptan:Status,ACT,naftan:Estat	=	ACTUAR
naptan:StopAreaType,GPBS,naftan:StopAreaType	=	GPBS
naptan:StopType,BCT,naftan:StopType	=	BCT
naptan:verified,no,naptan: verificat	=	no
natural,anthill,natural	=	formiguer
natural,arch,natural	=	arc
natural,arete,natural	=	areté
natural,atoll,natural	=	atol
natural,avalanche_dam,natural	=	presa d'allau
natural,bare_rock,natural	=	Roca nua
natural,bay,natural	=	badia
natural,beach,natural	=	platja
natural,bedrock,natural	=	base
natural,birds_nest,natural	=	niu de Ocell
natural,blowhole,natural	=	bufada
natural,butte,natural	=	mota
natural,caldera,natural	=	caldera
natural,cape,natural	=	capa
natural,cave,natural	=	cova
natural,cave_entrance,natural	=	cova_entrada
natural,cliff,natural	=	penya-segat
natural,cliff/Archive/Proposal,natural	=	penya-segat/Arxiu/Proposta
natural,cloud,natural	=	núvol
natural,coastline,natural	=	línia costanera
natural,col,natural	=	columna
natural,couloir,natural	=	abisme
natural,crater,natural	=	cràter
natural,crevasse,natural	=	esquerda
natural,desert,natural	=	Desert
natural,dune,natural	=	duna
natural,earth_bank,natural	=	banc_terra
natural,esker,natural	=	esquer
natural,fell,natural	=	va caure
natural,fjord,natural	=	fiord
natural,fumarole,natural	=	fumarola
natural,geothermal,natural	=	geotèrmia
natural,geothermal_area,natural	=	àrea geotèrmica
natural,geothermal_field,natural	=	camp geotèrmic
natural,geyser,natural	=	guèiser
natural,glacier,natural	=	glacera
natural,gorge,natural	=	gola
natural,grass,natural	=	herba
natural,grassland,"Una prada és una zona coberta predominantment d'herbes i plantes herbàcies, amb pocs o cap arbre | natural	=	prada"
natural,ground,natural	=	terrestre
natural,gully,natural	=	fallta
natural,heath,natural	=	bruc
natural,hill,natural	=	Turó
natural,hot_spring,natural	=	primavera calorosa
natural,human,natural	=	humà
natural,hummock,natural	=	monticle
natural,islet,natural	=	illot
natural,isthmus,natural	=	istme
natural,lake,natural	=	llac
natural,land,natural	=	terra
natural,landform,natural	=	forma de relleu
natural,landslide,natural	=	lliscament de terra
natural,lava,natural	=	lava
natural,liana,natural	=	liana
natural,marsh,natural	=	pantà
natural,meadow,natural	=	prat
natural,mesa,natural	=	turó baix
natural,meteor_crater,natural	=	cràter de meteorit
natural,moor,natural	=	Param
natural,moraine,natural	=	morena
natural,moss,natural	=	molsa
natural,mountain_range,natural	=	serralada
natural,mud,natural	=	fang
natural,naled,natural	=	naled
natural,palaeontological_site,natural	=	lloc paleontològic
natural,peak,natural	=	cim
natural,peninsula,natural	=	península
natural,plant,natural	=	planta
natural,plateau,natural	=	altiplà
natural,reef,natural	=	escull
natural,ridge,natural	=	cresta
natural,river_terrace,natural	=	terrassa del riu
natural,riverbank,natural	=	riba del riu
natural,riverbed,natural	=	llera
natural,rock,natural	=	roca
natural,rock_overhang,natural	=	voladís de roca
natural,rocks,natural	=	roques
natural,saddle,natural	=	selló
natural,sand,natural	=	sorra
natural,scree,natural	=	pedra
natural,scrub,natural	=	mala herba
natural,shingle,natural	=	còdols
natural,shoal,natural	=	banc
natural,shrub,natural	=	arbust
natural,shrubbery,natural	=	arbustos
natural,sinkhole,natural	=	embornal
natural,slope,natural	=	Pendent
natural,spring,natural	=	primavera
natural,stone,natural	=	pedra
natural,strait,natural	=	estret
natural,termite_mound,natural	=	monticle de tèrmits
natural,tidal,natural	=	de marea
natural,tree,"Un arbre és una planta llenyosa perenne amb tronc, branques i fulles que creix naturalment en el medi ambient | natural	=	arbre"
natural,tree_group,natural	=	arbre_grup
natural,tree_row,natural	=	filera_d'arbres
natural,tree_stump,natural	=	tocó d'arbre
natural,tree/Archived_proposal,natural	=	arbre/proposta arxivada
