key,value,definition
railway,facility,ferrocarril	=	instalaciones
railway,fuel,ferrocarril	=	combustible
railway,funicular,ferrocarril	=	funicular
railway,gauge_conversion,ferrocarril	=	conversión de calibre
railway,halt,ferrocarril	=	detener
railway,hirail_access,ferrocarril	=	acceso hirail
railway,historic,ferrocarril	=	histórico
railway,historical,ferrocarril	=	histórico
railway,hump_yard,ferrocarril	=	joroba
railway,isolated_track_section,ferrocarril	=	sección de vía aislada
railway,junction,ferrocarril	=	unión
railway,level_crossing,ferrocarril	=	paso a nivel
railway,light_rail,ferrocarril	=	Tren Ligero
railway,loading_gauge,ferrocarril	=	indicador de carga
railway,loading_rack,ferrocarril	=	estante de carga
railway,loading_ramp,ferrocarril	=	rampa de carga
railway,lubricator,ferrocarril	=	lubricador
railway,milestone,ferrocarril	=	hito
railway,miniature,ferrocarril	=	miniatura
railway,monorail,ferrocarril	=	monocarril
railway,narrow_gauge,ferrocarril	=	trocha_angosta
railway,obliterated,ferrocarril	=	borrado
railway,owner_change,ferrocarril	=	cambio de propietario
railway,phone,ferrocarril	=	teléfono
railway,platform,ferrocarril	=	plataforma
railway,platform_edge,ferrocarril	=	plataforma_borde
railway,power_supply,ferrocarril	=	fuente de alimentación
railway,preserved,ferrocarril	=	Preservado
railway,proposed,ferrocarril	=	propuesto
railway,PRT,ferrocarril	=	PRT
railway,radio,ferrocarril	=	radio
railway,rail,ferrocarril	=	carril
railway,rail_brake,ferrocarril	=	freno_de_carril
railway,railway_crossing,ferrocarril	=	cruce ferroviario
railway,razed,ferrocarril	=	arrasado
railway,roundhouse,ferrocarril	=	rotonda
railway,service_station,ferrocarril	=	estación de servicio
railway,signal,ferrocarril	=	señal
railway,signal_box,ferrocarril	=	caja de señal
railway,site,ferrocarril	=	sitio
railway,spur_junction,ferrocarril	=	spur_junction
railway,station,ferrocarril	=	estación
railway,station/Proposal,ferrocarril	=	estación/Propuesta
railway,stop,ferrocarril	=	deténgase
railway,subway,ferrocarril	=	subterraneo
railway,subway_entrance,ferrocarril	=	entrada_metro
railway,switch,ferrocarril	=	cambiar
railway,technical_station,ferrocarril	=	estación_técnica
railway,track_scale,ferrocarril	=	escala de pista
railway,train_station_entrance,ferrocarril	=	entrada_estación_de_tren
railway,tram,ferrocarril	=	tranvía
railway,tram_crossing,ferrocarril	=	tram_crossing
railway,tram_level_crossing,ferrocarril	=	tram_level_crossing
railway,tram_stop,ferrocarril	=	parada de tranvía
railway,traverser,ferrocarril	=	atravesador
railway,turntable,ferrocarril	=	placa giratoria
railway,vacancy_detection,ferrocarril	=	vacancy_detection
railway,ventilation_shaft,ferrocarril	=	ducto de ventilación
railway,viaduct,ferrocarril	=	viaducto
railway,wash,ferrocarril	=	lavar
railway,water_crane,ferrocarril	=	grúa de agua
railway,water_tower,ferrocarril	=	Torre de agua
railway,workshop,ferrocarril	=	taller
railway,yard,ferrocarril	=	yarda
railway:atb,no,ferrocarril:atb	=	no
railway:atc,no,
railway:ballastless,no,ferrocarril: sin balasto	=	no
railway:bidirectional,possible,ferrocarril:bidireccional	=	posible
railway:bidirectional,regular,ferrocarril:bidireccional	=	regular
railway:ctc,no,
railway:ctcs,2,
railway:ctcs,3,
railway:electricity,joint,ferrocarril:electricidad	=	articulación
railway:etcs,1,ferrocarril:etc.	=	*
railway:etcs,2,ferrocarril:etc.	=	*
railway:etcs,no,ferrocarril:etc.	=	no
railway:evm,no,
railway:gnt,no,ferrocarril:gnt	=	no
railway:kvb,no,
railway:local_operated,no,ferrocarril:operado_localmente	=	no
railway:ls,no,ferrocarril:ls	=	no
railway:lzb,no,ferrocarril: lzb	=	no
railway:milestone:catenary_mast,no,ferrocarril: hito: catenary_mast	=	no
railway:milestone:emergency_brake_override,no,ferrocarril:hito:emergency_brake_override	=	no
railway:preferred_direction,backward,ferrocarril: dirección_preferida	=	hacia atrás
railway:preferred_direction,both,ferrocarril: dirección_preferida	=	ambas cosas
railway:preferred_direction,forward,ferrocarril: dirección_preferida	=	delantero
railway:ptc,no,
railway:pzb,no,ferrocarril:pzb	=	no
railway:radio,analogue,ferrocarril:radio	=	término análogo
railway:radio,analoque,ferrocarril:radio	=	analógico
railway:radio,gsm-r,ferrocarril:radio	=	gsm-r
railway:rail,continuous,ferrocarril:carril	=	continuo
railway:signal:combined,DE-ESO:ks,
railway:signal:combined:form,light,
railway:signal:combined:height,normal,
railway:signal:direction,backward,
railway:signal:direction,forward,ferrocarril:señal:dirección	=	delantero
railway:signal:distant,DE-ESO:ks,
railway:signal:distant,DE-ESO:vr,ferrocarril:señal:distante	=	DE-ESO:vr
railway:signal:distant:form,light,ferrocarril:señal:distante:forma	=	luz
railway:signal:distant:height,normal,ferrocarril:señal:distante:altura	=	normal
railway:signal:distant:states,DE-ESO:ks1;DE-ESO:ks2,
railway:signal:electricity:form,sign,
railway:signal:main,DE-ESO:hp,ferrocarril:señal:principal	=	DE-ESO:hp
railway:signal:main,DE-ESO:ks,
railway:signal:main:form,light,ferrocarril:señal:principal:formulario	=	luz
railway:signal:main:function,block,
railway:signal:main:function,entry,
railway:signal:main:function,exit,ferrocarril:señal:principal:función	=	salida
railway:signal:main:function,intermediate,ferrocarril:señal:principal:función	=	intermedio
railway:signal:main:height,normal,ferrocarril:señal:principal:altura	=	normal
railway:signal:main:substitute_signal,DE-ESO:db:zs1,
railway:signal:minor,DE-ESO:sh,ferrocarril:señal:menor	=	DE-ESO:sh
railway:signal:minor,DE-ESO:sh1,
railway:signal:minor:form,light,ferrocarril:señal:menor:formulario	=	luz
railway:signal:minor:form,sign,
railway:signal:minor:height,dwarf,ferrocarril:señal:menor:altura	=	enano
railway:signal:minor:height,normal,
railway:signal:minor:states,DE-ESO:hp0;DE-ESO:sh1,ferrocarril:señal:menor:estados	=	DE-ESO:hp0;DE-ESO:sh1
railway:signal:position,in_track,
railway:signal:position,left,ferrocarril:señal:posición	=	izquierda
railway:signal:position,right,ferrocarril:señal:posición	=	Correcto
railway:signal:shunting:form,light,ferrocarril:señal:maniobra:formulario	=	luz
railway:signal:shunting:height,dwarf,
railway:signal:shunting:height,normal,
railway:signal:speed_limit,DE-ESO:lf7,ferrocarril:señal:speed_limit	=	DE-ESO:lf7
railway:signal:speed_limit,DE-ESO:zs3,ferrocarril:señal:speed_limit	=	DE-ESO:zs3
railway:signal:speed_limit_distant,DE-ESO:zs3v,
railway:signal:speed_limit_distant:form,light,
railway:signal:speed_limit_distant:form,sign,
railway:signal:speed_limit_distant:height,normal,ferrocarril:señal:velocidad_límite_distante:altura	=	normal
railway:signal:speed_limit:form,light,ferrocarril:señal:speed_limit:formulario	=	luz
railway:signal:speed_limit:form,sign,ferrocarril:señal:speed_limit:formulario	=	señal
railway:signal:speed_limit:height,normal,vía férrea:señal:límite_velocidad:altura	=	normal
railway:signal:stop:form,sign,
railway:signal:traversable,DE-ESO:mastschild_rot-weiss,
railway:signal:traversable:type,written_default_speed;dictated_default_speed,
railway:switch,default,ferrocarril: interruptor	=	defecto
railway:switch,double_slip,
railway:switch:electric,no,ferrocarril:interruptor:eléctrico	=	no
railway:tbl,1+,
railway:tbl,no,ferrocarril:tbl	=	no
railway:tilting,no,
railway:track_class,3,
railway:track_class,4,
railway:track_class,5,
railway:track_class,C3,
railway:track_class,D3,
railway:track_class,D4,ferrocarril: track_class	=	D4
railway:track_ref,1,ferrocarril: track_ref	=	*
railway:track_ref,2,ferrocarril: track_ref	=	*
railway:track_ref,3,
railway:track_ref,4,
railway:track_ref,U,
railway:track_type,main,ferrocarril:tipo_de_vía	=	principal
railway:track_type,minor,
railway:traffic_mode,freight,ferrocarril:traffic_mode	=	transporte
railway:traffic_mode,mixed,ferrocarril:traffic_mode	=	mezclado
railway:traffic_mode,passenger,ferrocarril:traffic_mode	=	pasajero
railway:turnout_side,left,ferrocarril:turnout_side	=	izquierda
railway:turnout_side,right,ferrocarril:turnout_side	=	Correcto
railway:tvm,no,
railway:vacancy_detection,axle_counter,ferrocarril: detección de vacantes	=	contador de ejes
railway:vacancy_detection,insulated_rail_joint,ferrocarril: detección de vacantes	=	junta de riel aislada
ramp,no,rampa	=	no
ramp,separate,rampa	=	separado
ramp:wheelchair,no,
ramp:wheelchair,separate,
razed:railway,rail,arrasado: ferrocarril	=	carril
recreation_ground,showground,terreno de recreo	=	recinto ferial
recycling_type,*,tipo de reciclaje	=	*
recycling_type,centre,tipo_de_reciclaje	=	centro
recycling_type,container,tipo_de_reciclaje	=	envase
recycling:glass,no,reciclaje:vidrio	=	no
recycling:plastic,no,
rednap:grupo,0,rednap:grupo	=	*
rednap:nodo,no,rednap: nodo	=	no
reef,coral_reef,
ref,1,
ref,*,árbitro	=	*
ref,A,
ref,A1,
ref,A2,
ref,A3,
ref,A4,
ref,A6,
ref,B,
ref,C,
ref,D,
ref,E,
ref,MDR,
ref,SS676,árbitro	=	SS676
ref,US 1,
ref:colour,orange,
ref:colour,red,
ref:colour,yellow,
ref:colour_tx,black,ref:color_tx	=	negro
ref:colour_tx,white,ref:color_tx	=	blanco
ref:drain_zone,1,ref:drenaje_zona	=	*
ref:gsi,*,referencia:gsi	=	*
ref:opendataparis:domanialit,Alignement,ref:opendataparis:domanialit	=	alineación
ref:opendataparis:domanialit,CIMETIERE,ref:opendataparis:domanialit	=	CIMETIERE
ref:opendataparis:domanialit,JARDIN,ref:opendataparis:domanialit	=	JARDIN
ref:signed,no,
ref:type,arbrei,referencia:tipo	=	arbrei
religion,animist,religión	=	animista
religion,antoinist,religión	=	antoinista
religion,bahai,religión	=	bahai
religion,buddhist,religión	=	budista
religion,caodaism,religión	=	caodaísmo
religion,chinese_folk,religión	=	folklore chino
religion,christian,religión	=	cristiano
religion,confucian,religión	=	confuciano
religion,hindu,religión	=	hindú
religion,jain,religión	=	jainista
religion,jewish,religión	=	judío
religion,multifaith,religión	=	multirreligioso
religion,muslim,religión	=	musulmán
religion,none,religión	=	ninguna
religion,pagan,religión	=	pagano
religion,pastafarian,religión	=	pastafari
religion,scientologist,religión	=	cienciólogo
religion,Self-Realization_Fellowship,religión	=	Beca de autorrealización
religion,shinto,religión	=	sintoísmo
religion,sikh,religión	=	sij
religion,spiritualist,religión	=	espiritista
religion,taoist,religión	=	taoísta
religion,unitarian_universalist,religión	=	unitario universalista
religion,voodoo,religión	=	vudú
religion,yazidi,religión	=	yazidi
religion,zoroastrian,religión	=	zoroastriano
removed:power,line,eliminado: poder	=	línea
rental,appliance,alquiler	=	aparato
rental,boat,alquiler	=	bote
rental,clothes,alquiler	=	ropa
rental,event,alquiler	=	evento
rental,quadracycle,alquiler	=	cuatriciclo
rental,ski,alquiler	=	esquí
rental,strandkorb,alquiler	=	Strandkorb
rental,trailer,alquiler	=	remolque
repair,assisted_self_service,reparar	=	autoservicio asistido
research,aerospace,investigar	=	aeroespacial
reservation,no,
reservation,required,
reservoir_type,sewage,tipo_depósito	=	aguas residuales
reservoir_type,water_storage,tipo_depósito	=	almacenamiento de agua
residential,apartments,Residencial	=	apartamentos
residential,condominium,Residencial	=	condominio
residential,duplex,Residencial	=	dúplex
residential,halting_site,Residencial	=	sitio_detención
residential,rural,Residencial	=	rural
residential,single_family,Residencial	=	unifamiliar
residential,terrace,Residencial	=	terraza
residential,trailer_park,Residencial	=	parque de remolques
residential,university,Residencial	=	Universidad
residential,urban,Residencial	=	urbano
resource,aggregate,recurso	=	agregar
resource,coal,recurso	=	carbón
resource,gravel,recurso	=	grava
resource,sand,recurso	=	arena
restriction,no_left_turn,restricción	=	no_girar_a_la_izquierda
restriction,no_right_turn,restricción	=	sin giro a la derecha
restriction,no_right_turn_on_red,restricción	=	no girar a la derecha en rojo
restriction,no_straight_on,restricción	=	no_straight_on
restriction,no_u_turn,restricción	=	No tu turno
restriction,only_left_turn,restricción	=	solo_giro_a la_izquierda
restriction,only_right_turn,restricción	=	solo_girar_a_la_derecha
restriction,only_straight_on,restricción	=	solo_recto_en
retaining_wall,flood_wall,muro de contención	=	muro de inundación
review,no,revisión	=	no
road_marking,bus_stop,=
road_marking,dash,=
road_marking,dashed_crossing_edge,=
road_marking,dashed_give_way_line,=
road_marking,dirt_road,=
road_marking,GB:1001,=
road_marking,GB:1003A,=
road_marking,GB:1062,=
road_marking,give_way,=
road_marking,gore_chevron,=
road_marking,HK:604[right],=
road_marking,lane_divider,=
road_marking,left;through,=
road_marking,no,=
road_marking,none,=
road_marking,only,=
road_marking,pedestrian_crossing_rectangle,=
road_marking,railroad_crossing,=
road_marking,right,=
road_marking,right;through,=
road_marking,road,=
road_marking,separate,=
road_marking,sharrow,=
road_marking,solid_crossing_edge,=
road_marking,solid_lane_divider,=
road_marking,solid_line,=
road_marking,solid_parking_space_divider,=
road_marking,solid_road_edge,=
road_marking,solid_stop_line,= | señalización vial	=	solid_stop_line
road_marking,solid_stop_line;stop,=
road_marking,stop,=
road_marking,stop_line,=
road_marking,through,=
road_marking,through;right,=
road_marking,traffic_sign,=
road_marking,turn_dashes,=
road_marking,yellow_divider,=
road_marking,zebra,=
roller_coaster,station,montaña rusa	=	oficina de Registro
roller_coaster,support,montaña rusa	=	apoyo
roller_coaster,track,montaña rusa	=	pista
roof:colour,#808080,
roof:colour,#938870,techo: color	=	*
roof:downpipe,no,techo: bajante	=	no
roof:height,1,techo: altura	=	*
roof:height,2,techo: altura	=	*
roof:height,3,techo: altura	=	*
roof:height,4,techo: altura	=	*
roof:height,5,techo: altura	=	*
roof:height,0.5,techo: altura	=	*
roof:height,1.5,techo: altura	=	*
roof:height,2.5,techo: altura	=	*
roof:levels,0,techo:niveles	=	*
roof:levels,1,techo:niveles	=	*
roof:levels,2,techo:niveles	=	*
roof:levels,0.5,techo:niveles	=	*
roof:levels,0.8,techo:niveles	=	*
roof:levels,1.5,techo:niveles	=	*
roof:material,asbestos,techo: material	=	amianto
roof:material,asphalt,techo: material	=	asfalto
roof:material,cgi,techo: material	=	cgi
roof:material,concrete,techo: material	=	concreto
roof:material,copper,techo: material	=	cobre
roof:material,eternit,techo: material	=	eterno
roof:material,glass,techo: material	=	vidrio
roof:material,grass,techo: material	=	hierba
roof:material,gravel,techo: material	=	grava
roof:material,metal,techo: material	=	metal
roof:material,metal sheet,
roof:material,metal_sheet,techo: material	=	lámina de metal
roof:material,metal␣sheet,techo: material	=	metal␣chapa
roof:material,plastic,techo: material	=	el plastico
roof:material,rcc,techo: material	=	rcc
roof:material,roof_tiles,techo: material	=	tejas
roof:material,slate,techo: material	=	pizarra
roof:material,stone,techo: material	=	piedra
roof:material,tar_paper,techo: material	=	papel de alquitrán
roof:material,thatch,techo: material	=	paja
roof:material,tile,techo: material	=	teja
roof:material,tiles,techo: material	=	losas
roof:material,tin,techo: material	=	estaño
roof:material,wood,techo: material	=	madera
roof:material,zink,techo: material	=	zinc
roof:orientation,across,techo: orientación	=	a través de
roof:orientation,along,techo: orientación	=	a lo largo de
roof:orientation:compass,N-S,techo:orientación:brújula	=	N-S
roof:shape,2␣face␣(pitched),techo: forma	=	2␣cara␣(inclinada)
roof:shape,2␣faces␣(pitched),techo: forma	=	2␣caras␣(inclinadas)
roof:shape,3dr,techo: forma	=	3dr
roof:shape,dome,techo:forma	=	Hazme
roof:shape,double_saltbox,techo: forma	=	doble_saltbox
roof:shape,flat,techo: forma	=	plano
roof:shape,gabled,techo: forma	=	a dos aguas
roof:shape,gabled_row,techo: forma	=	gabled_row
roof:shape,gambrel,techo: forma	=	abucheo
roof:shape,half_hipped,techo:forma	=	medio cadera
roof:shape,half-hipped,techo: forma	=	a media cadera
roof:shape,hipped,techo: forma	=	a cuatro aguas
roof:shape,lean_to,techo: forma	=	inclinarse
roof:shape,mansard,techo: forma	=	buhardilla
roof:shape,many,techo: forma	=	muchos
roof:shape,mixed,techo: forma	=	mezclado
roof:shape,onion,techo: forma	=	cebolla
roof:shape,pitched,techo: forma	=	inclinado
roof:shape,pyramidal,techo: forma	=	piramidal
roof:shape,quadruple_saltbox,techo: forma	=	quadruple_saltbox
roof:shape,round,techo:forma	=	redondo
roof:shape,saltbox,techo:forma	=	caja de sal
roof:shape,shed,techo: forma	=	cobertizo
roof:shape,side_hipped,techo:forma	=	de costado
roof:shape,skillion,techo:forma	=	habilidad
roof:shape,sloped,techo: forma	=	inclinado
room,carrel,habitación	=	rincón en una biblioteca
room,class,habitación	=	clase
room,corridor,habitación	=	corredor
room,elevator,habitación	=	ascensor
room,laboratory,habitación	=	laboratorio
room,office,habitación	=	oficina
room,restaurant,habitación	=	restaurante
room,shop,habitación	=	tienda
room,stairs,habitación	=	escaleras
room,storage,habitación	=	almacenamiento
room,technical,habitación	=	técnico
room,toilet,habitación	=	inodoro
room,toilets,habitación	=	baños
roundtrip,no,viaje ida y vuelta	=	no
route,aqueduct,ruta	=	acueducto
route,atv,ruta	=	Canal de televisión británico
route,bicycle,ruta	=	bicicleta
route,boat,ruta	=	bote
route,bus,ruta	=	autobús
route,canal,ruta	=	canal
route,canoe,ruta	=	canoa
route,coach,ruta	=	entrenador
route,detour,ruta	=	desvío
route,emergency_access,ruta	=	acceso_de_emergencia
route,evacuation,ruta	=	evacuación
route,ferrata,ruta	=	vía ferrata
route,ferry,ruta	=	transportar
route,fitness_trail,ruta	=	pista de fitness
route,foot,ruta	=	pie
route,funicular,ruta	=	funicular
route,hiking,ruta	=	senderismo
route,historic,ruta	=	histórico
route,horse,ruta	=	caballo
route,inline_skates,ruta	=	patines en línea
route,light_rail,ruta	=	Tren Ligero
route,minibus,ruta	=	microbús
route,monorail,ruta	=	monocarril
route,motorboat,ruta	=	motora
route,mtb,ruta	=	bicicleta de montaña
route,mudflat_hiking,ruta	=	senderismo marismas
route,ncn,ruta	=	ncn
route,nordic_walking,ruta	=	caminata nórdica
route,pipeline,ruta	=	tubería
route,piste,ruta	=	pista
route,power,ruta	=	energía
route,railway,ruta	=	ferrocarril
route,road,ruta	=	la carretera
route,running,ruta	=	corriendo
route,share_taxi,ruta	=	compartir_taxi
route,ski,ruta	=	esquí
route,snowmobile,ruta	=	motonieve
route,subway,ruta	=	subterraneo
route,tracks,ruta	=	pistas
route,train,ruta	=	tren
route,tram,ruta	=	tranvía
route,transhumance,ruta	=	trashumancia
route,trolleybus,ruta	=	trolebús
route,waterway,ruta	=	camino acuático
route,worship,ruta	=	Adoración
route_master,bus,ruta_maestra	=	autobús
royal_cypher,EIIR,royal_cypher	=	EIIR
royal_cypher:wikidata,Q33102113,
ruins,building,
sac_scale,alpine_hiking,saco_escala	=	senderismo_alpino
sac_scale,demanding_alpine_hiking,saco_escala	=	exigente_senderismo_alpino
sac_scale,demanding_mountain_hiking,saco_escala	=	exigente_montaña_senderismo
sac_scale,difficult_alpine_hiking,saco_escala	=	senderismo_alpino_difícil
sac_scale,hiking,saco_escala	=	senderismo
sac_scale,mountain_hiking,saco_escala	=	Montañismo
salt,no,sal	=	no
sanitary_dump_station,*,vertedero sanitario	=	*
sby:bldgtype,Accessory␣Structure,sby: tipo de edificio	=	Accesorio␣Estructura
sby:bldgtype,Primary␣Structure,sby: tipo de edificio	=	Primaria␣Estructura
school,blind,escuela	=	ciego
school,entrance,escuela	=	entrada
school,primary,
school,special_education_needs,escuela	=	necesidades educativas especiales
school:FR,maternelle,escuela:FR	=	maternelle
school:FR,primaire,escuela:FR	=	principal
school:gender,female,escuela:género	=	femenino
school:gender,male,escuela:género	=	masculino
school:gender,mixed,escuela:género	=	mezclado
school:MG,collège,escuela:MG	=	facultad
school:MG,lycée,escuela:MG	=	liceo
school:MG,prescolaire,escuela:MG	=	prescolar
school:MG,préscolaire,escuela:MG	=	precolaire
school:MG,primaire,escuela:MG	=	principal
school:selective,no,escuela: selectiva	=	no
school:type_idn,sd,escuela: type_idn	=	Dakota del Sur
seamark,anchorage,marca	=	anclaje
seamark,beacon,marca	=	Faro
seamark,buoy,marca	=	boya
seamark,landmark,marca	=	punto de referencia
seamark,lighthouse,marca	=	faro
seamark:beacon_cardinal:colour,black;yellow,seamark:baliza cardenal:color	=	amarillo negro
seamark:beacon_cardinal:colour,black;yellow;black,seamark:baliza cardenal:color	=	negro;amarillo;negro
seamark:beacon_cardinal:colour,yellow;black,seamark:baliza cardenal:color	=	amarillo; negro
seamark:beacon_cardinal:colour,yellow;black;yellow,seamark:baliza cardenal:color	=	amarillo;negro;amarillo
seamark:beacon_cardinal:colour_pattern,horizontal,seamark: beacon cardinal: patrón de color	=	horizontal
seamark:beacon_cardinal:shape,pile,seamark:baliza cardenal:forma	=	pila
seamark:beacon_cardinal:shape,tower,seamark:baliza cardenal:forma	=	torre
seamark:beacon_isolated_danger:colour,black;red;black,"seamark:faro aislado peligro:color	=	negro, rojo, negro"
seamark:beacon_isolated_danger:colour_pattern,horizontal,seamark:faro peligro aislado:patrón de color	=	horizontal
seamark:beacon_isolated_danger:shape,stake,seamark:baliza_aislada_peligro:forma	=	apostar
seamark:beacon_isolated_danger:shape,tower,seamark:faro peligro aislado:forma	=	torre
seamark:beacon_lateral:category,channel_left,marca:baliza lateral:categoria	=	canal izquierdo
seamark:beacon_lateral:category,channel_left_bank,marca:baliza lateral:categoria	=	margen izquierda del canal
seamark:beacon_lateral:category,channel_right,marca:baliza lateral:categoria	=	canal derecho
seamark:beacon_lateral:category,channel_right_bank,marca:baliza lateral:categoria	=	margen derecha del canal
seamark:beacon_lateral:category,crossover_left,marca:baliza lateral:categoria	=	cruzado a la izquierda
seamark:beacon_lateral:category,crossover_right,marca:baliza lateral:categoria	=	cruce derecho
seamark:beacon_lateral:category,danger_left,marca:baliza lateral:categoria	=	peligro dejado
seamark:beacon_lateral:category,danger_right,marca:baliza lateral:categoria	=	peligro derecho
seamark:beacon_lateral:category,harbour_left,marca:baliza lateral:categoria	=	puerto a la izquierda
seamark:beacon_lateral:category,harbour_right,marca:baliza lateral:categoria	=	derecho del puerto
seamark:beacon_lateral:category,port,marca:baliza lateral:categoria	=	Puerto
seamark:beacon_lateral:category,preferred_channel_port,marca:baliza lateral:categoria	=	puerto de canal preferido
seamark:beacon_lateral:category,preferred_channel_starboard,marca:baliza lateral:categoria	=	canal preferido estribor
seamark:beacon_lateral:category,starboard,marca:baliza lateral:categoria	=	estribor
seamark:beacon_lateral:category,waterway_left,marca:baliza lateral:categoria	=	canal izquierdo
seamark:beacon_lateral:category,waterway_right,marca:baliza lateral:categoria	=	canal derecho
seamark:beacon_lateral:colour,green,marca:baliza lateral:color	=	verde
seamark:beacon_lateral:colour,green;red;green,marca:baliza lateral:color	=	verde;rojo;verde
seamark:beacon_lateral:colour,green;white;green;white,marca:baliza lateral:color	=	verde;blanco;verde;blanco
seamark:beacon_lateral:colour,red,marca:baliza lateral:color	=	rojo
seamark:beacon_lateral:colour,red;green;red,marca:baliza lateral:color	=	rojo;verde;rojo
seamark:beacon_lateral:colour,red;green;red;green,marca:baliza lateral:color	=	rojo;verde;rojo;verde
seamark:beacon_lateral:colour,red;white;red;white,marca:baliza lateral:color	=	rojo;blanco;rojo;blanco
seamark:beacon_lateral:colour_pattern,horizontal,marca de mar: baliza lateral: patrón de color	=	horizontal
seamark:beacon_lateral:shape,perch,marca:baliza lateral:forma	=	perca
seamark:beacon_lateral:shape,pile,marca:baliza lateral:forma	=	pila
seamark:beacon_lateral:shape,pole,marca:baliza lateral:forma	=	polo
seamark:beacon_lateral:shape,stake,seamark:baliza_lateral:forma	=	apostar
seamark:beacon_lateral:shape,tower,marca:baliza lateral:forma	=	torre
seamark:beacon_lateral:shape,withy,marca:baliza lateral:forma	=	con
seamark:beacon_lateral:system,iala-a,
seamark:beacon_safe_water:colour,red;white,seamark:baliza agua segura:color	=	rojo blanco
seamark:beacon_safe_water:colour_pattern,vertical,seamark:beacon agua segura:patrón de color	=	vertical
seamark:beacon_safe_water:shape,pile,seamark:baliza agua segura:forma	=	pila
seamark:beacon_safe_water:shape,tower,seamark:baliza agua segura:forma	=	torre
seamark:beacon_special_purpose:category,cable,seamark:beacon propósito especial:categoría	=	cable
seamark:beacon_special_purpose:category,leading,seamark:beacon propósito especial:categoría	=	principal
seamark:beacon_special_purpose:category,notice,seamark:beacon propósito especial:categoría	=	darse cuenta
seamark:beacon_special_purpose:category,racing,seamark:beacon propósito especial:categoría	=	carreras
seamark:beacon_special_purpose:category,warning,seamark:beacon propósito especial:categoría	=	advertencia
seamark:beacon_special_purpose:colour,black,seamark:beacon propósito especial:color	=	negro
seamark:beacon_special_purpose:colour,blue,seamark:beacon propósito especial:color	=	azul
seamark:beacon_special_purpose:colour,green,seamark:beacon propósito especial:color	=	verde
seamark:beacon_special_purpose:colour,grey,seamark:beacon propósito especial:color	=	gris
seamark:beacon_special_purpose:colour,orange,seamark:beacon propósito especial:color	=	naranja
seamark:beacon_special_purpose:colour,red,seamark:beacon propósito especial:color	=	rojo
seamark:beacon_special_purpose:colour,white,seamark:beacon propósito especial:color	=	blanco
seamark:beacon_special_purpose:colour,yellow,seamark:beacon propósito especial:color	=	amarillo
seamark:beacon_special_purpose:shape,cairn,seamark:beacon propósito especial:forma	=	mojón
seamark:beacon_special_purpose:shape,lattice,seamark:beacon propósito especial:forma	=	enrejado
seamark:beacon_special_purpose:shape,pile,seamark:beacon propósito especial:forma	=	pila
seamark:beacon_special_purpose:shape,pole,seamark:beacon propósito especial:forma	=	polo
seamark:beacon_special_purpose:shape,tower,seamark:beacon propósito especial:forma	=	torre
seamark:building:function,harbour_master,marca:edificio:función	=	capitán de Puerto
seamark:buoy_cardinal:category,east,marca:boya cardenal:categoria	=	este
seamark:buoy_cardinal:category,north,marca:boya cardenal:categoria	=	norte
seamark:buoy_cardinal:category,south,marca:boya cardenal:categoria	=	sur
seamark:buoy_cardinal:category,west,marca:boya cardenal:categoria	=	Oeste
seamark:buoy_cardinal:colour,black;yellow,marca:boya cardenal:color	=	amarillo negro
seamark:buoy_cardinal:colour,black;yellow;black,marca:boya cardenal:color	=	negro;amarillo;negro
seamark:buoy_cardinal:colour,yellow;black,marca:boya cardenal:color	=	amarillo; negro
seamark:buoy_cardinal:colour,yellow;black;yellow,marca:boya cardenal:color	=	amarillo;negro;amarillo
seamark:buoy_cardinal:colour_pattern,horizontal,seamark:buoy_cardinal:color_patrón	=	horizontal
seamark:buoy_cardinal:shape,can,marca de mar: boya cardinal: forma	=	puede
seamark:buoy_cardinal:shape,conical,marca de mar: boya cardinal: forma	=	cónico
seamark:buoy_cardinal:shape,pillar,marca de mar: boya cardinal: forma	=	pilar
seamark:buoy_cardinal:shape,spar,marca de mar: boya cardinal: forma	=	espato
seamark:buoy_cardinal:shape,spherical,marca de mar: boya cardinal: forma	=	esférico
seamark:buoy_isolated_danger:colour,black;red;black,"marca:boya aislado peligro:color	=	negro, rojo, negro"
seamark:buoy_isolated_danger:colour_pattern,horizontal,seamark:boya peligro aislado:patrón de color	=	horizontal
seamark:buoy_isolated_danger:shape,can,marca:boya aislado peligro:forma	=	puede
seamark:buoy_isolated_danger:shape,conical,marca:boya aislado peligro:forma	=	cónico
seamark:buoy_isolated_danger:shape,pillar,marca:boya aislado peligro:forma	=	pilar
seamark:buoy_isolated_danger:shape,spar,marca:boya aislado peligro:forma	=	espato
seamark:buoy_isolated_danger:shape,spherical,marca:boya aislado peligro:forma	=	esférico
seamark:buoy_lateral:category,bridge_pier,marca:boya lateral:categoria	=	muelle del puente
seamark:buoy_lateral:category,channel_left,marca:boya lateral:categoria	=	canal izquierdo
seamark:buoy_lateral:category,channel_right,marca:boya lateral:categoria	=	canal derecho
seamark:buoy_lateral:category,channel_separation,marca:boya lateral:categoria	=	separación de canales
seamark:buoy_lateral:category,danger_left,marca:boya lateral:categoria	=	peligro dejado
seamark:buoy_lateral:category,danger_right,marca:boya lateral:categoria	=	peligro derecho
seamark:buoy_lateral:category,port,seamark:boya_lateral:categoría	=	Puerto
