key,value,definition
esperanto,esperanto,Mündung=*
estuary,*,EWMAPA:Warstwa=Przyziemieâ£lubâ£obrysâ£budynku
ewmapa:warstwa,Przyziemie␣lub␣obrys␣budynku,Ausgang=Notfall
exit,emergency,Fakultät=Luft- und Raumfahrt
faculty,aerospace,Fakultät=Ingenieurwesen
faculty,engineering,Ackerland=Ackerland
farmland,arable,Ackerland=Weide
farmland,pasture,Hof=Viehhof
farmyard,stockyard,Fastfood=Cafeteria
fast_food,cafeteria,FCode=45800
fcode,45800,Fähre=*
ferry,*,Fähre=nein
ferry,no,Fähre=Primär
ferry,primary,Fähre=Sekundär
ferry,secondary,Fähre=Tertiär
ferry,tertiary,Fähre=Hauptverkehr
ferry,trunk,Fähre=nicht klassifiziert
ferry,unclassified,FI re_hydrant:description=*
fire_hydrant:description,*,fire_hydrant:diameter=*
fire_hydrant:diameter,*,fire_hydrant:type=wall
fire_hydrant:type,wall,fire_hydrant:type:zh=*
fire_hydrant:type:zh,*,fishing=licence
fishing,licence,fitness_station=sit-up
fitness_station,sit-up,fixme=*
fixme,*,flag:type=athletic
flag:type,athletic,flag:type=governmental
flag:type,governmental,flag:type=military
flag:type,military,flag:type=municipal
flag:type,municipal,flag:type=organisation
flag:type,organisation,flag:type=regional
flag:type,regional,flag:type=religious
flag:type,religious,flood_mark=painting
flood_mark,painting,flood_ma rk=Plakette
flood_mark,plaque,Boden:Material=Holz
floor:material,wood,Flussrichtung=beidseitig
flow_direction,both,Klappbarer_Tortenabschnitt=*
foldable_pie_slice,*,Fuß=nicht empfohlen
foot,discouraged,Fuß=Militär
foot,military,Fuß=kein (Mo-So 18:00-07:00)
foot,no␣@␣(Mo-Su␣18:00-07:00),Fuß=offiziell
foot,official,Fuß=Genehmigung
foot,permit,Fuß=unbekannt
foot,unknown,Fußweg=beidseitig
footway,both,Fußweg=links
footway,left,Fußweg=kein
footway,none,Fußweg=rechts
footway,right,Fußweg:Oberfläche=Fels
footway:surface,rock,Fußweg:Oberfläche=unbefestigt
footway:surface,unpaved,Furt=Boot
ford,boat,Gabelstapler=bestimmt
forklift,designated,Gabelstapler t=nein
forklift,no,Befestigungstyp=Hügelfestung
fortification_type,hill_fort,Befestigungstyp=Kalkstein
fortification_type,limes,Befestigungstyp=Motte
fortification_type,motte,Befestigungstyp=Ringgraben
fortification_type,ring_ditch,Befestigungstyp=Wandleuchte
fortification_type,sconce,Fontäne=Flaschenauffüllung
fountain,bottle_refill,Fontäne=Trinkbrunnen
fountain,drinking,Fontäne=Nasone
fountain,nasone,Fontäne=Römischer Wolf
fountain,roman_wolf,Fontäne=Steinblock
fountain,stone_block,Fontäne=Toret
fountain,toret,Fontäne=Viktorija Zdenac
fountain,viktorija_zdenac,Fontäne=Wallace
fountain,wallace,Garten:Typ=Botanischer Garten
garden:type,botanical,ical
garden:type,monastery,Garten:Typ=Kloster
garmin_type,0x6,Garmin_Typ=0x6
generator:method,anaerobic_digestion,Generator:Methode=Anaerobe Vergärung
generator:method,barrage,Generator:Methode=Stauwehr
generator:method,fission,Generator:Methode=Kernspaltung
generator:method,fusion,Generator:Methode=Kernfusion
generator:method,gasification,Generator:Methode=Vergasung
generator:method,run-of-the-river,Generator:Methode=Flusslaufkraftwerk
generator:method,stream,Generator:Methode=Bachkraftwerk
generator:method,water-pumped-storage,Generator:Methode=Pumpspeicherkraftwerk
generator:method,water-storage,Generator:Methode=Wasserspeicher
generator:output:electricity,1.5␣MW,"Generator:Ausgang:Elektrische Leistung=1,5 MW"
generator:output:electricity,2.3␣MW,"Generator:Ausgang:Elektrische Leistung=2,3 MW"
generator:output:electricity,2␣MW,Generator:Ausgang:Elektrische Leistung=2 MW
generator:plant,intermediate,Generator:Anlage=Zwischenprodukt
generator:source,battery,Generator:Quelle=Batterie
generator:source,biofuel,Generator:Quelle=Biokraftstoff
generator:source,biogas,Generator:Quelle=Biogas
generator:source,biomass,Generator:Quelle=Biomasse
generator:source,coal,Generator:Quelle=Kohle
generator:source,diesel,Generator:Quelle=Diesel
generator:source,electricity,Generator:Quelle=Elektrische Leistung
generator:source,gasoline,Generator:Quelle=Benzin
generator:source,geothermal,Generator:Quelle=Geothermie
generator:source,nuclear,Generator:Quelle=Kernkraft
generator:source,oil,Generator:Quelle=Öl
generator:source,osmotic,Generator:Quelle=Osmose
generator:source,tidal,Generator:Quelle=Gezeitenkraft
generator:source,waste,Generator:Quelle=Abwasserkraft
generator:source,wave,Generator:Quelle=Wellenkraft
generator:type,boiler,Generator:Typ=Kessel
generator:type,combined_cycle,Generator:Typ=Kombikraftwerk
generator:type,francis_turbine,Generator:Typ=Francis-Turbine
generator:type,gas_turbine,Generator:Typ=Gasturbine
generator:type,heat_pump,Generator:Typ=Wärmepumpe
generator:type,hydrodynamic_screw,Generator:Typ=Schraubenturbine
generator:type,kaplan_turbine,Generator:Typ=Kaplan-Turbine
generator:type,pelton_turbine,Generator:Typ=Pelton-Turbine
generator:type,reciprocating_engine,Generator:Typ=Hubkolbenmaschine
generator:type,steam_generator,Generator:Typ=Dampfgenerator
generator:type,steam_turbine,Generator:Typ=Dampfturbine
generator:type,vertical_axis,Generator:Typ=Vertikalachse
generator:type,zuppinger_water_wheel,Generator:Typ=Zuppinger-Wasserrad
genus,Abies,Gattung=Abies
genus,Acacia,Gattung=Acacia
genus,Adansonia,Gattung=Adansonia
genus,Ailanthus,Gattung=Ailanthus
genus,Alnus,Gattung=Alnus
genus,Amelanchier,Gattung=Amelanchier
genus,Ananas,Gattung=Ananas
genus,Arbre␣Sandaré,Gattung=Arbreâ£Sandaré
genus,Areca,Gattung=Areca
genus,Arecaceae,Gattung=Arecaceae
genus,Carica,Gattung=Carica
genus,Castanea,Gattung=Castanea
genus,Catalpa,Gattung=Catalpa
genus,Cedrus,Gattung=Cedrus
genus,Cercis,Gattung=Cercis
genus,Chamaecyparis,Gattung=Chamaecyparis
genus,Citrus,Gattung=Zitrusfrucht
genus,Cocos,Gattung=Kokos
genus,Coffea,Gattung = Kaffee
genus,Corylus,Gattung=Corylus
genus,Crataegus,Gattung=Crataegus
genus,Cupressus,Gattung=Cupressus
genus,Ficus,Gattung=Ficus
genus,Ginkgo,Gattung=Ginkgo
genus,Hevea,genu s=Hevea
genus,Humulus,Gattung=Humulus
genus,Hylocereus,Gattung=Hylocereus
genus,Juglans,Gattung=Juglans
genus,Koelreuteria,Gattung=Koelreuteria
genus,Lagerstroemia,Gattung=Lagerstroemia
genus,Larix,Gattung=Larix
genus,Ligustrum,Gattung=Ligustrum
genus,Liquidambar,Gattung=Liquidambar
genus,Liriodendron,Gattung=Liriodendron
genus,Macadamia,Gattung=Macadamia
genus,Magnolia,Gattung=Magnolie
genus,Mangifera,Gattung=Mangifera
genus,Morus,Gattung=Morus
genus,Opuntia,Gattung=Opuntia
genus,Ostrya,Gattung=Ostrya
genus,palm,Gattung=Palme
genus,Paulownia,Gattung=Paulownia
genus,Persea,Gattung=Persea
genus,Pseudotsuga,Gattung=Pseudotsuga
genus,Schinus,Gattung=Schinu s
genus,Styphnolobium,Gattung=Styphnolobium
genus,Syringa,Gattung=Syringa
genus,Taxus,Gattung=Taxus
genus,Thuja,Gattung=Thuja
genus,Trachycarpus,Gattung=Trachycarpus
genus,unknown,Gattung=unbekannt
genus,Vaccinium,Gattung=Vaccinium
genus,Vachellia,Gattung=Vachellia
genus,Washingtonia,Gattung=Washingtonia
genus,Zelkova,Gattung=Zelkova
geocodigo,*,Geocode=*
geological,fault,Geologisch=Verwerfung
geological,moraine,Geologisch=Moräne
geological,outcrop,Geologisch=Aufschluss
geological,palaeontological_site,Geologisch=Paläontologische Fundstätte
geological,volcanic_caldera,Geologisch=Vulkanische Caldera
geological,volcanic_caldera_rim,Geologisch=Vulkanische Caldera a_rim
geological,volcanic_geyser,geologisch=vulkanischer_Geysir
geological,volcanic_lava_channel,geologisch=vulkanischer_Lavakanal
geological,volcanic_lava_field,geologisch=vulkanisches_Lavafeld
geological,volcanic_lava_tube,geologisch=vulkanische_Lavaröhre
geological,volcanic_vent,geologisch=vulkanischer_Schlot
glacier:part,moraine,Gletscher:Teil=Moräne
glacier:type,mountain,Gletscher:Typ=Berg
gnis:state_id,55,gnis:state_id=55
GNS:dsg_name,populated␣place,GNS:dsg_name=bewohnter Ort
GNS:dsg_string,populated␣place,GNS:dsg_string=bewohnter Ort
golf,clubhouse,Golf=Clubhaus
golf,driving_range,Golf=Driving Range
golf,penalty_area,gol f=Strafbereich
government,aerospace,Regierung=Luft- und Raumfahrt
government,agriculture,Regierung=Landwirtschaft
government,archive,Regierung=Archiv
government,audit,Regierung=Rechnungsprüfung
government,bailiff,Regierung=Gerichtsvollzieher
government,border_control,Regierung=Grenzschutz
government,cadaster,Regierung=Kataster
government,chamber,Regierung=Kammer
government,culture,Regierung=Kultur
government,customs,Regierung=Zoll
government,data_protection,Regierung=Datenschutz
government,education,Regierung=Bildung
government,healthcare,Regierung=Gesundheitswesen
government,heritage,Regierung=Kulturerbe
government,it,Regierung nment=it
government,legislative,government=legislative
government,ministry,government=ministry
government,parliament,government=parliament
government,prosecutor,government=prosecutor
government,register_office,government=register_office
government,statistics,government=statistics
government,tax,government=tax
government,youth_welfare_department,government=youth_welfare_department
grass,amenity_grassland,grass=amenity_rassland
grit_bin,*,grit_bin=*
guest_house,bed_and_breakfast,guest_house=bed_and_breakfast
guidepost,simple,guidepost=simple
handle,crank,handle=crank
handle,lever,handle=lever
handle,wheel,handle=wh Aal
harbour,marina,Hafen=Marina
harbour:category,bulk,Hafen:Kategorie=Schüttgut
harbour:category,container,Hafen:Kategorie=Container
harbour:category,ferry,Hafen:Kategorie=Fähre
harbour:category,fishing,Hafen:Kategorie=Fischerei
harbour:category,general,Hafen:Kategorie=Allgemein
harbour:category,industrial,Hafen:Kategorie=Industrie
harbour:category,marina,Hafen:Kategorie=Marina
harbour:category,military,Hafen:Kategorie=Militär
harbour:category,oil_platform,Hafen:Kategorie=Ölplattform
harbour:category,passenger,Hafen:Kategorie=Passagier
harbour:category,RoRo,Hafen:Kategorie=RoRo
harbour:category,seaport,Hafen:Kategorie ry=Seehafen
harbour:category,shipyard,Hafen:Kategorie=Werft
harbour:category,tanker,Hafen:Kategorie=Tanker
harbour:category,tourism,Hafen:Kategorie=Tourismus
harbour:category,yacht,Hafen:Kategorie=Yacht
hazard,archery_range,Gefahr=Bogenschießstand
hazard,avalanche,Gefahr=Lawine
hazard,biohazard,Gefahr=Biologische Gefahr
hazard,bump,Gefahr=Anstoß
hazard,children,Gefahr=Kinder
hazard,contamination,Gefahr=Kontamination
hazard,curve,Gefahr=Kurve
hazard,curves,Gefahr=Kurven
hazard,cyclists,Gefahr=Radfahrer
hazard,damaged_road,Gefahr=Beschädigte Straße
hazard,dangerous_junction,Gefahr=Gefährliche Kreuzung
hazard,dip,Gefahr=Senke
hazard,electricity,
hazard,emergency_vehicles,Gefahr = Elektrizität
hazard,falling_rocks,Gefahr = Einsatzfahrzeuge
hazard,fog,Gefahr = Steinschlag
hazard,frail_pedestrians,Gefahr = Nebel
hazard,frost_heave,Gefahr = Fußgänger mit eingeschränkter Mobilität
hazard,ground_clearance,Gefahr = Frosthebung
hazard,hole,Gefahr = Bodenräumung
hazard,horse_riders,Gefahr = Loch
hazard,ice,Gefahr = Reiter
hazard,illegal_crossing,Gefahr = Eis
hazard,landslide,Gefahr = Verbotenes Überqueren der Straße
hazard,leeches,Gefahr = Erdrutsch
hazard,loose_gravel,Gefahr = Blutegel
hazard,low_flying_aircraft,Gefahr = Lockerer Kies
hazard,minefield,Gefahr = Tief fliegende Flugzeuge
hazard,nuclear,Gefahr = Minenfeld rd=nuklear
hazard,pedestrians,hazard=Fußgänger
hazard,queues_likely,hazard=Warteschlangen_wahrscheinlich
hazard,quicksand,hazard=Treibsand
hazard,road_narrows,hazard=Straßenverengung
hazard,roadworks,hazard=Baustelle
hazard,roundabout,hazard=Kreisverkehr
hazard,school_zone,hazard=Schulzone
hazard,shooting_range,hazard=Schießstand
hazard,side_winds,hazard=Seitenwind
hazard,slippery,hazard=rutschig
hazard,traffic_signals,hazard=Verkehrsampeln
hazard,turn,hazard=Abbiegen
hazard,turns,hazard=Abbiegungen
hazard,unexploded_ordnance,hazard=Blindgänger
hazard,washout,hazard=Auswaschung
hazard_type,avalanche,hazard_type=Lawine
hazard_type,flood,haz Gefahrenart=Überschwemmung
hazard_type,landslide,Gefahrenart=Erdrutsch
hazmat:water,permissive,Gefahrgut:Wasser=zulässig
hcpaogis:dorcode,01␣-␣SINGLE␣FAMILY,HCPAOGIS:DOROGAL=01--EINZEL--FAMILIE
headlight,required,Scheinwerfer=erforderlich
health_facility:MG,CHRD,Gesundheitseinrichtung:MG=CHRD
health_facility:MG,CHRR,Gesundheitseinrichtung:MG=CHRR
health_facility:MG,CHU,Gesundheitseinrichtung:MG=CHU
health_facility:MG,CSB1,Gesundheitseinrichtung:MG=CSB1
health_facility:MG,CSB2,Gesundheitseinrichtung:MG=CSB2
health_facility:type,office,Gesundheitseinrichtung:Typ=Praxis
healthcare,audiologist,Gesundheitsversorgung=Audiologe
healthcare,birthing_center,Gesundheitsversorgung=Geburt Zentrum
healthcare,birthing_centre,Gesundheitsversorgung=Geburtshilfe
healthcare,blood_bank,Gesundheitsversorgung=Blutbank
healthcare,blood_donation,Gesundheitsversorgung=Blutspende
healthcare,community_health_worker,Gesundheitsversorgung=Gemeindegesundheitshelfer
healthcare,counselling,Gesundheitsversorgung=Beratung
healthcare,dialysis,Gesundheitsversorgung=Dialyse
healthcare,health_post,Gesundheitsversorgung=Gesundheitszentrum
healthcare,hospice,Gesundheitsversorgung=Hospiz
healthcare,medical_imaging,Gesundheitsversorgung=Medizinische Bildgebung
healthcare,midwife,Gesundheitsversorgung=Hebamme
healthcare,nurse,Gesundheitsversorgung=Krankenschwester
healthcare,nutrition_counseling,Gesundheitsversorgung=Ernährungsberatung
healthcare,nutrition_counselling,Gesundheitsversorgung=Nährstoffversorgung
healthcare,occupational_therapist,Beratung
healthcare,optometrist,Gesundheitswesen=Ergotherapeut
healthcare,podiatrist,Gesundheitswesen=Optiker
healthcare,psychotherapist,Gesundheitswesen=Fußarzt
healthcare,rehabilitation,Gesundheitswesen=Psychotherapeut
healthcare,sample_collection,Gesundheitswesen=Rehabilitation
healthcare,speech_therapist,Gesundheitswesen=Probenentnahme
healthcare,vaccination_centre,Gesundheitswesen=Logopäde
healthcare:speciality,abortion,Gesundheitswesen=Impfzentrum
healthcare:speciality,acupuncture,Gesundheitswesen:Spezialgebiet=Abtreibung
healthcare:speciality,allergology,Gesundheitswesen:Spezialgebiet=Akupunktur
healthcare:speciality,anaesthetics,Gesundheitswesen:Spezialgebiet=Allergologie
healthcare:speciality,ayurveda,Gesundheitswesen:Spezialgebiet=Anästhesie
healthcare:speciality,behavior,Gesundheitswesen:Spezialgebiet=Ayurveda
healthcare:speciality,biochemistry,Gesundheitswesen:Spezialgebiet=Verhaltenstherapie
healthcare:speciality,biological_haematology,Gesundheitswesen:Spezialgebiet=Biochemie
healthcare:speciality,biology,Gesundheitswesen:Spezialgebiet=Biologische Hämatologie
healthcare:speciality,blood_check,Gesundheitswesen:Spezialgebiet=Biologie
healthcare:speciality,body,Gesundheitswesen:Spezialgebiet=Blutuntersuchung
healthcare:speciality,cardiac_surgery,Gesundheitswesen:Spezialgebiet=Körper Herzchirurgie
healthcare:speciality,cardiology,Gesundheitswesen:Fachgebiet=Kardiologie
healthcare:speciality,cardiothoracic_surgery,Gesundheitswesen:Fachgebiet=Herz- und Thoraxchirurgie
healthcare:speciality,child_psychiatry,Gesundheitswesen:Fachgebiet=Kinder- und Jugendpsychiatrie
healthcare:speciality,chiropractic,Gesundheitswesen:Fachgebiet=Chiropraktik
healthcare:speciality,clinic,Gesundheitswesen:Fachgebiet=Klinik
healthcare:speciality,clinical_pathology,Gesundheitswesen:Fachgebiet=Klinische Pathologie
healthcare:speciality,community,Gesundheitswesen:Fachgebiet=Gemeinschaft
healthcare:speciality,covid19,Gesundheitswesen:Fachgebiet=COVID-19
healthcare:speciality,dental_oral_maxillo_facial_surgery,"Gesundheitswesen:Fachgebiet=Zahn-, Mund-, Kiefer- und Gesichtschirurgie"
healthcare:speciality,dentist,Gesundheitswesen:Fachgebiet=Zahnarzt
healthcare:speciality,dentist;orthodontics,Gesundheitswesen:Fachgebiet=Zahnarzt;Kieferorthopädie
healthcare:speciality,dentistry,Gesundheitswesen:Fachgebiet=Zahnmedizin
healthcare:speciality,depth,Gesundheitswesen:Fachgebiet=Tiefenmedizin
healthcare:speciality,dermatology,Gesundheitswesen:Fachgebiet=Dermatologie
healthcare:speciality,dermatovenereology,Gesundheitswesen:Fachgebiet=Dermatovenerologie
healthcare:speciality,diagnostic_radiology,Gesundheitswesen:Fachgebiet=Diagnostische Radiologie
healthcare:speciality,dialysis,Gesundheitswesen:Spezialisierung Dialyse
healthcare:speciality,dietitian,Gesundheitswesen:Fachgebiet=Diätologie
healthcare:speciality,emergency,Gesundheitswesen:Fachgebiet=Notfallmedizin
healthcare:speciality,endocrinology,Gesundheitswesen:Fachgebiet=Endokrinologie
healthcare:speciality,family_medicine,Gesundheitswesen:Fachgebiet=Familienmedizin
healthcare:speciality,fertility,Gesundheitswesen:Fachgebiet=Gastroenterologische Chirurgie
healthcare:speciality,gastroenterological_surgery,Gesundheitswesen:Fachgebiet=Gastroenterologie
healthcare:speciality,gastroenterology,Gesundheitswesen:Fachgebiet=Geriatrie
healthcare:speciality,geriatrics,Gesundheitswesen:Fachgebiet=Gynäkologie
healthcare:speciality,gynaecology,Gesundheitswesen:Fachgebiet=Hämatologie
healthcare:speciality,haematology,Gesundheitswesen:Fachgebiet=Hepatologie
healthcare:speciality,hepatology,Gesundheitswesen:Fachgebiet=Homöopathie
healthcare:speciality,homeopathy,Gesundheitswesen:Fachgebiet=Humanistische Medizin
healthcare:speciality,humanistic,Gesundheitswesen:Fachgebiet=Immunologie
healthcare:speciality,immunology,Gesundheitswesen:Fachgebiet=Implantologie
healthcare:speciality,implantology,Gesundheitswesen:Fachgebiet=Infektionskrankheiten
healthcare:speciality,infectious_diseases,Gesundheitswesen:Fachgebiet=Intensivmedizin :speciality=internal
healthcare:speciality,intensive,healthcare:speciality=kinesitherapy
healthcare:speciality,internal,healthcare:speciality=massage_therapy
healthcare:speciality,kinesitherapy,healthcare:speciality=maternity
healthcare:speciality,massage_therapy,healthcare:speciality=mouth-of-face_surgery
healthcare:speciality,maternity,healthcare:speciality=medical_examination
healthcare:speciality,maxillofacial_surgery,healthcare:speciality=microbiology
healthcare:speciality,medical_examination,healthcare:speciality=naturopathy
healthcare:speciality,microbiology,healthcare:speciality=neonatology
healthcare:speciality,naturopathy,healthcare:speciality=nephrology
healthcare:speciality,neonatology,healthcare:speciality=neurology
healthcare:speciality,nephrology,healthcare:speciality=neurophysiology
healthcare:speciality,neurology,healthcare:speciality=neuropsychiatry
healthcare:speciality,neurophysiology,healthcare:speciality=neurosurgery
healthcare:speciality,neuropsychiatry,healthcare:speciality=nuclear
healthcare:speciality,neurosurgery,healthcare:speciality=working
healthcare:speciality,nuclear,healthcare:speciality=oncology
healthcare:speciality,occupational,healthcare:speciality=ophthalmology
healthcare:speciality,oncology,h Gesundheitsversorgung:Fachgebiet=Optometrie
healthcare:speciality,ophthalmology,Gesundheitswesen:Fachgebiet=Kieferorthopädie
healthcare:speciality,optometry,Gesundheitswesen:Fachgebiet=Orthopädie
healthcare:speciality,orthodontics,Gesundheitswesen:Fachgebiet=Osteopathie
healthcare:speciality,orthopaedics,Gesundheitswesen:Fachgebiet=HNO-Heilkunde
healthcare:speciality,osteopathy,Gesundheitswesen:Fachgebiet=HNO-Heilkunde
healthcare:speciality,otolaryngology,Gesundheitswesen:Fachgebiet=Kinderchirurgie
healthcare:speciality,otorhinolaryngology,Gesundheitswesen:Fachgebiet=Pädiatrie
healthcare:speciality,paediatric_surgery,Gesundheitswesen:Fachgebiet=Palliativmedizin
healthcare:speciality,paediatrics,Gesundheitswesen:Fachgebiet=Pathologie
healthcare:speciality,palliative,Gesundheitswesen:Fachgebiet=Pharmakologie
healthcare:speciality,pathology,Gesundheitswesen:Fachgebiet=Physiotherapie
healthcare:speciality,pharmacology,Gesundheitswesen:Fachgebiet=Plastische Chirurgie
healthcare:speciality,physiatry,Gesundheitswesen:Fachgebiet=Podologie
healthcare:speciality,physiotherapy,Gesundheitswesen:Fachgebiet=Hausarztmedizin
healthcare:speciality,plastic_surgery,Gesundheitswesen:Fachgebiet=Proktologie
healthcare:speciality,podiatry,Gesundheitswesen:Fachgebiet=Psychiatrie Gesundheitswesen:Fachgebiet=Psychologie
healthcare:speciality,primary_care,Gesundheitswesen:Fachgebiet=Psychotherapie
healthcare:speciality,proctology,Gesundheitswesen:Fachgebiet=Pulmologie
healthcare:speciality,psychiatry,Gesundheitswesen:Fachgebiet=Radiologie
healthcare:speciality,psychology,Gesundheitswesen:Fachgebiet=Strahlentherapie
healthcare:speciality,psychotherapist,Gesundheitswesen:Fachgebiet=Rheumatologie
healthcare:speciality,pulmonology,Gesundheitswesen:Fachgebiet=Zahnmedizin
healthcare:speciality,radiology,Gesundheitswesen:Fachgebiet=Chirurgie
healthcare:speciality,radiotherapy,Gesundheitswesen:Fachgebiet=Chirurgische Onkologie
healthcare:speciality,rheumatology,Gesundheitswesen:Fachgebiet=Systemmedizin
healthcare:speciality,stomatology,Gesundheitswesen:Fachgebiet=Thoraxchirurgie
healthcare:speciality,surgery,Gesundheitswesen:Fachgebiet=Traditionelle Chinesische Medizin
healthcare:speciality,surgical_oncology,Gesundheitswesen:Fachgebiet=Transplantation
healthcare:speciality,systemic,Gesundheitswesen:Fachgebiet=Traumatologie
healthcare:speciality,thoracic_surgery,Gesundheitswesen:Fachgebiet=Tropenmedizin
healthcare:speciality,traditional_chinese_medicine,Gesundheitswesen:Fachgebiet=Urologie
healthcare:speciality,transplant,Gesundheitswesen:Fachgebiet=Impfungen
healthcare:speciality,trauma,Gesundheitswesen:Fachgebiet=Gefäßchirurgie ery
healthcare:speciality,tropical,healthcare:speciality=venereology
healthcare:speciality,urology,healthcare:speciality=weight_loss
healthcare:speciality,vaccination,heritage=1
healthcare:speciality,vascular_surgery,heritage=5
healthcare:speciality,venereology,heritage=6
healthcare:speciality,weight_loss,heritage=7
heritage,1,heritage=9
heritage,5,heritage=10
heritage,6,heritage:operator=kons
heritage,7,HFCS=Majorâ£Sammelgefäß
heritage,9,HFCS=Minorâ£Arterial
heritage,10,HFCS=Principalâ£Arterial
heritage:operator,kons,HFCS=Principalâ£Arterialâ£-â£Other
HFCS,Major␣Collector,HFCS=Urbanâ£Sammelgefäß
HFCS,Minor␣Arterial,HFCS=Urbanâ£Minor Hauptstraße
HFCS,Principal␣Arterial,HFCS=Stadtstraße Hauptstraße Hauptstraße
HFCS,Principal␣Arterial␣-␣Other,HFCS=Stadtstraße Hauptstraße Hauptstraße - Sonstige
HFCS,Urban␣Collector,LKW=nicht empfohlen
HFCS,Urban␣Minor␣Arterial,Autobahn=verlassen
HFCS,Urban␣Principal␣Arterial,Autobahn=Zufahrt
HFCS,Urban␣Principal␣Arterial␣-␣Other,Autobahn=Basar
hgv,discouraged,Autobahn=Busspur
highway,abandoned,Autobahn=Viehgitter
highway,access,Autobahn=Förderband
highway,bazaar,Autobahn=Radwegverbindung
highway,bus_guideway,Autobahn=stillgelegt
highway,cattle_grid,Autobahn=Fluchtweg
highway,conveyor,Autobahn=Furt
highway,cycleway_link,Autobahn=Tor
highway,disused,Autobahn=Grünstreifen
highway,escape,h Autobahn=Fahrspur
highway,ford,Autobahn=Nebenstraße
highway,gate,Autobahn=Fahrsteig
highway,green_lane,Autobahn=Nein
highway,lane,Autobahn=Ohm:Militärgraben
highway,minor,Autobahn=Ohm:WW1:Militärgraben
highway,moving_walkway,Autobahn=Weg/Beispiele
highway,no,Autobahn=Piste
highway,ohm:military:Trench,Autobahn=Geplant
highway,ohm:ww1:militaryTrench,Autobahn=Vorrang
highway,Path/Examples,Autobahn=Abgerissen
highway,piste,Autobahn=Wohngebietsverbindung
highway,planned,Autobahn=Skyway
highway,priority,Autobahn=Geschwindigkeitsanzeige
highway,razed,Autobahn=Straße
highway,residential_link,Autobahn=Mautstelle
highway,skyway,Autobahn=Maut antry
highway,speed_display,highway=tourist_bus_stop
highway,street,highway=traffic_calming
highway,toll_booth,highway=trail
highway,toll_gantry,highway=unsured
highway,tourist_bus_stop,highway=via_ferrata
highway,traffic_calming,highway=Yield
highway,trail,historic=*
highway,unsurfaced,historic=abandoned
highway,via_ferrata,historic=aircraft
highway,yield,historic=anchor
historic,*,historic=aquädukt
historic,abandoned,historic=artifact
historic,aircraft,historic=battlefield
historic,anchor,historic=bridge
historic,aqueduct,historic=bunker
historic,artifact,historic=cannon
historic,battlefield,historic=burgle_wall
historic,bridge,historisch = Friedhof
historic,bunker,historisch = Stadttor
historic,cannon,historisch = Stadtmauer
historic,castle_wall,historisch = Molkerei
historic,cemetery,historisch = Bezirk
historic,city_gate,historisch = Inschrift
historic,city_wall,historisch = Ereignis
historic,creamery,historisch = Bauernhof
historic,district,historisch = Hochwassermarke
historic,epigraph,historisch = Torheit
historic,event,historisch = Festung
historic,farm,historisch = Galgen
historic,flood_mark,historisch = Hochwassermarke
historic,folly,historisch = Hohlweg
historic,fort,historisch = Haus
historic,gallows,historisch = Industriegebiet
historic,highwater_mark,historisch = Lokomotive maritime
historic,hollow_way,historisch=Meteorkrater
historic,house,historisch=Meilenstein
historic,industrial,historisch=Kloster
historic,locomotive,historisch=nein
historic,maritime,historisch=Oghamstein
historic,meteor_crater,historisch=optisches Telegrafensystem
historic,milestone,historisch=pa
historic,monastery,historisch=paläontologische Stätte
historic,no,historisch=Säule
historic,ogham_stone,historisch=Steinbruch
historic,optical_telegraph,historisch=Eisenbahnwagen
historic,pa,historisch=Befestigungswall
historic,paleontological_site,historisch=Straße
historic,pillory,historisch=Römerstraße
historic,quarry,historisch=Runenstein
historic,railway_car,historisch=Schiff
historic,rampart,hi historisch=Stein
historic,road,historisch=Tank
historic,roman_road,historisch=technisches_Denkmal
historic,rune_stone,historisch=Dreschplatz
historic,ship,historisch=Turm
historic,stone,historisch=Baumschrein
historic,tank,historisch=Fahrzeug
historic,technical_monument,historisch=Tor
historic,threshing_floor,historisch=Mauer
historic,tower,historisch=Wegkapelle
historic,tree_shrine,historisch=Wrack
historic,vehicle,historisch:Zeitalter=Heian
historic,venta,historisch:Eisenbahn=Bahnhof
historic,wall,Halteposition=ILS
historic,wayside_chapel,Halteposition=Zwischenposition
historic,wreck,Halteposition ion=Startbahn
historic:period,heian,Halteposition:Typ=ILS
historic:railway,station,Halteposition:Typ=Zwischenposition
holding_position,ILS,Pferd=absteigen
holding_position,intermediate,Haus=Reihenhaus
holding_position,runway,Haus=Maisonette
holding_position:type,ILS,Haus=Terrassenhaus
holding_position:type,intermediate,Jagd=erhöhtes_Versteck
horse,dismount,Eislaufschuhe=Kluning
house,link-detached,Import_uuid=bb7269ee-502a-5391-8056-e3ce0e66489c
house,maisonette,"Neigung=0,00%"
house,terrace,"Neigung=10,00%"
hunting,raised_hide,Neigung=auf/ab
ice_skates,kluning,Innenbereich=Säule
import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,Innenbereich=Ebene
incline,"0,00%",Innenbereichsmarkierung=Strand auf
incline,"10,00%",Industrie = Aluminiumhütte
incline,up/down,Industrie = Asphaltwerk
indoor,column,Industrie = Autoverwertung
indoor,level,Industrie = Bäckerei
indoormark,beacon,Industrie = Brauerei
industrial,aluminium_smelting,Industrie = Ziegelei
industrial,asphalt_plant,Industrie = Ziegelei
