key,value,definition
man_made,submarine_cable,gizakiak egindakoa = itsaspeko kablea
man_made,summit_cross,gizakiak egindakoa = gailurreko gurutzea
man_made,surveillance,artifiziala = zaintza
man_made,survey_point,artifiziala = inkesta_puntua
man_made,tailings_pond,gizakiak egindakoa = hondakin-urmael
man_made,tank,artifiziala = tankea
man_made,tar_kiln,artifiziala = tar_kiln
man_made,telephone_box,artifiziala = telefono-kabina
man_made,telephone_exchange,gizakiak egindakoa = telefono-zentrala
man_made,telephone_office,artifiziala = bulegoko_telefonoa
man_made,telescope,artifiziala = teleskopioa
man_made,tell,gizakiak egina = zenbatu
man_made,threshing_floor,artifiziala = jotzea
man_made,tomb,Gizakiak egindakoa = hilobia
man_made,tombstone,gizakiak egindako = hilobi-harria
man_made,torii,artifiziala = Torii
man_made,tower,artifiziala = dorrea
man_made,tunnel,tunel artifiziala = tunela
man_made,utility_pole,artifiziala = elektrizitate-postea
man_made,ventilation_shaft,artifiziala = aireztapen-hodia
man_made,video_wall,gizakiak egindakoa = bideo-horma
man_made,wastewater_basin,gizakiak egindako = hondakin-ur-arroa
man_made,wastewater_plant,artifiziala = hondakin-hondakinen_instalazioa
man_made,water_canal,artifiziala = ur_kanala
man_made,water_tank,artifiziala = ur-biltegia
man_made,water_tap,artifiziala = ur-txorrota
man_made,water_tower,artifiziala = Ur-dorrea
man_made,water_well,artifiziala = Ondo
man_made,water_works,artifiziala = hornidura
man_made,watermill,artifiziala = ur-errota
man_made,waterway,artifiziala = ur-bide
man_made,well,Gizakiak egina = ona
man_made,wildlife_crossing,artifiziala = fauna_gurutzatzen
man_made,wildlife_opening,Gizakiak egindakoa = faunaren irekiera
man_made,windmill,artifiziala = errota
man_made,windpump,artifiziala = aire-ponpa
man_made,works,artifiziala = funtzionatzen du
managed,no,administratua = ez
manhole,drain,zulo = ihesbide
manhole,sewer,estolda = estolda
manhole,telecom,zuloa = telekomunikazioak
manufacturer,Enercon,fabrikatzailea=Enercon
manufacturer,Flock Safety,fabrikatzailea=Segurtasun
manufacturer,GE,Fabrikatzailea = GE
manufacturer,Siemens,fabrikatzailearen artaldearen
manufacturer,Vestas,fabrikatzailea = Vestas
manufacturer:wikidata,Q108485435,Siemens-etik:wikidata=Q108485435
map_size,city,hiria=maparen neurketa
map_size,region,Maparen tamaina = eskualdea
map_size,site,Maparen tamaina = gunea
map_type,scheme,mapa mota = eskema
map_type,street,mapa mota = kalea
map_type,topo,mapa mota = topo
mapper,mspray9,mapatzailea = mspray9
marker,aerial,markatzailea = airekoa
marker,ground,markatzailea = lurrekoa
marker,paddle,markatzailea = paleta
marker,pedestal,markatzailea = oinarria
marker,plate,markatzailea = plaka
marker,post,laster-marka = posta elektronikoa
marker,stone,markatzailea = harria
massage,thai,masajea = thailandiarra
massgis:DCAM_ID,0,massgis:DCAM_ID=0
massgis:DEED_ACRES,0.00000000,massgis:ACRES_de ACCIÓN=0.00000000
massgis:EOEAINVOLV,0,massgis:EOEAINVOLV=0
massgis:FY_FUNDING,0,massgis:FY_FINANTZAKETA=0
massgis:IT_VALC,WS1,massgis:ÉL_VALC=WS1
massgis:IT_VALDESC,WOODED SWAMP DECIDUOUS,massgis:ÉL_VALDESC=BASOZTUA hostozabaleko zingira
massgis:LEV_PROT,P,massgis:LEV_PROT=P
massgis:OS_DEED_BO,0,massgis:OS_ACTION_BO=0
massgis:OS_DEED_PA,0,massgis:OS_ACCIÓN_PA=0
massgis:PALIS_ID,0,massgis:PALIS_ID=0
massgis:POLY_CODE,3,massgis:POLY_CODE=3
massgis:SOURCE,DEP-WCP,massgis:SOURCE=DEP-WCP
massgis:SOURCE_SCA,12000,massgis:SOURCE_SCA=12000
massgis:WETCODE,14,massgis:WETCODE = *
material,adobe,materiala = adobe
material,aluminium,materiala = aluminioa
material,andesite,materiala = andesita
material,brass,materiala = letoia
material,brick,materiala = adreilua
material,bronze,materiala = brontzea
material,composite,materiala = konposatua
material,concrete,materiala = hormigoia
material,dry_stone,materiala = harri lehorra
material,earth,materiala = lurra
material,epoxy,materiala = epoxi
material,glass,materiala = beira
material,granite,materiala = granitoa
material,granite_stone,materiala = Granito harria
material,iron,materiala = burdina
material,light,materiala = arina
material,limestone,materiala = kareharria
material,marble,materiala = marmola
material,masonry,materiala = harlandua
material,metal,materiala = metala
material,metal;wood,materiala = metala; egurra
material,paving_stones,materiala = galtzada-harriak
material,plastic,materiala = plastikoa
material,reinforced_concrete,materiala = hormigoi armatua
material,rock,materiala = arroka
material,sand,materiala = harea
material,sandstone,materiala = hareharria
material,soil,materiala = lurra
material,steel,materiala = altzairua
material,stone,materiala = harria
material,wood,materiala = egurra
material,wood;metal,materiala = egurra; metala
max_age,11,gehienezko_adina=11
maxaxleload,10,ardatzeko gehienezko karga = *
maxaxleload,11.5,ardatzeko gehienezko karga = *
maxheight,*,Gehienezko altuera = *
maxheight,4.5,altuera maximoa=4.5
maxheight,below_default,altuera_gehiena=lehenetsi_baxua
maxheight,default,Gehienezko altuera = lehenetsia
maxheight:signed,no,altuera maximoa: zeinua=bat ere ez
maxspeed,1,abiadura maximoa = *
maxspeed,50,abiadura maximoa=50
maxspeed,AT:rural,abiadura maximoa = EN:landa
maxspeed,AT:urban,abiadura maximoa = EN:hiriko
maxspeed,BG:urban,abiadura maximoa = BG:hiriko
maxspeed,BY:urban,abiadura maximoa = BY:hiri
maxspeed,CZ:urban,abiadura maximoa = CZ:hiriko
maxspeed,DE:rural,abiadura maximoa = DE:landa
maxspeed,DE:urban,abiadura maximoa = ES:hiriko
maxspeed,ES:rural,abiadura maximoa = ES: landa
maxspeed,ES:urban,abiadura maximoa = ES:hiriko
maxspeed,GR:urban,abiadura maximoa = GR:hiriko
maxspeed,implicit,abiadura maximoa = inplizitua
maxspeed,IT:rural,abiadura maximoa = TI:landa
maxspeed,IT:urban,abiadura maximoa = TI:hiriko
maxspeed,no,abiadura maximoa = ez
maxspeed,none,abiadura maximoa = bat ere ez
maxspeed,RO:rural,abiadura maximoa = RO:landa
maxspeed,RO:trunk,abiadura maximoa = RO: enborra
maxspeed,RO:urban,abiadura maximoa = RO:hiriko
maxspeed,RS:urban,abiadura maximoa=RS:hiriko
maxspeed,RU:living_street,abiadura maximoa = RU: kalea_etxea
maxspeed,RU:motorway,abiadura maximoa = RU: autobidea
maxspeed,RU:rural,abiadura maximoa = RU:landa
maxspeed,RU:urban,abiadura maximoa = RU:hiriko
maxspeed,signals,abiadura maximoa = seinaleak
maxspeed,UA:rural,abiadura maximoa = UA:landa
maxspeed,UA:urban,abiadura maximoa = AU:hiriko
maxspeed,walk,abiadura maximoa = oinez
maxspeed:advisory,30,abiadura maximoa: gomendagarria=30
maxspeed:advisory,20 mph,abiadura maximoa: gomendagarria = 20 mph
maxspeed:backward,50,abiadura maximoa:atzeraka = *
maxspeed:backward,70,abiadura maximoa:atzeraka = *
maxspeed:backward,80,abiadura maximoa: atzeraka=80
maxspeed:backward,90,abiadura maximoa:atzeraka = *
maxspeed:backward,100,abiadura maximoa:atzeraka = *
maxspeed:bus,70,Abiadura maximoa: autobusa = *
maxspeed:bus,80,Abiadura maximoa: autobusa = *
maxspeed:bus,100,abiadura maximoa:bus=100
maxspeed:forward,50,Abiadura maximoa: aurrera = *
maxspeed:forward,70,Abiadura maximoa: aurrera = *
maxspeed:forward,80,abiadura maximoa:aurrera=80
maxspeed:forward,90,Abiadura maximoa: aurrera = *
maxspeed:forward,100,Abiadura maximoa: aurrera = *
maxspeed:hgv,50,abiadura maximoa: agv=50
maxspeed:hgv,70,abiadura maximoa: agv=70
maxspeed:hgv,80,abiadura maximoa: astun-ibilgailua = *
maxspeed:hgv,55 mph,abiadura maximoa: astun-ibilgailua = 88 km/h
maxspeed:hgv,55_mph,abiadura maximoa: astun-ibilgailua = *
maxspeed:hgv:conditional,90 @ (weight>=3.86),"abiadura maximoa: astuna: baldintzapekoa = 90 @ (pisua > = 3,86)"
maxspeed:hgv:conditional,90_@_(weight<,abiadura maximoa: ibilgailu astuna: baldintzapekoa = *
maxspeed:hgv:conditional,90_@_(weight>,abiadura maximoa: ibilgailu astuna: baldintzapekoa = *
maxspeed:psv:conditional,90 @ (weight>=3.86),abiadura maximoa:psv:baldintzapekoa=90 @ (pisua>=3.86)
maxspeed:psv:conditional,90_@_(weight>,abiadura maximoa:psv:baldintzapekoa = *
maxspeed:source,default residential speed limit in Australia,maxspeed:source=Australiako etxebizitza-abiadura-muga lehenetsia
maxspeed:trailer,70,Gehienezko abiadura: atoia = *
maxspeed:trailer,80,Gehienezko abiadura: atoia = *
maxspeed:trailer,55 mph,abiadura maximoa: atoia = 88 km/h
maxspeed:trailer,55_mph,Gehienezko abiadura: atoia = *
maxspeed:type,DE:rural,Abiadura maximoa: mota = DE:landa
maxspeed:type,DE:urban,Abiadura maximoa: mota = ES:hiriko
maxspeed:type,DE:zone30,Gehienezko abiadura: mota = DE:zona30
maxspeed:type,FR:urban,Abiadura maximoa: mota = FR:hiriko
maxspeed:type,FR:zone30,Abiadura maximoa: mota = FR:30 zona
maxspeed:type,GB:nsl_dual,abiadura maximoa: mota = GB: nsl_dual
maxspeed:type,GB:nsl_restricted,abiadura maximoa: mota = GB: nsl_restricted
maxspeed:type,GB:nsl_single,abiadura maximoa: mota = GB: nsl_single
maxspeed:type,PL:rural,abiadura maximoa: mota = PL:landa
maxspeed:type,PL:urban,Abiadura maximoa: mota = PL:hiriko
maxspeed:type,RO:urban,abiadura maximoa:mota=RO:hiriko
maxspeed:type,sign,abiadura maximoa: mota = seinalea
maxstay,2 hours,egonaldi maximoa=2 ordu
maxstay,no,maxstay=none
maxstay,unlimited,maxstay=mugagabea
maxweight,5,pisu maximoa=5
maxweight,*,gehienezko pisua = *
maxweight,44000 lbs,gehienezko pisua = 44000 lb
maxweight,7.5,gehienezko pisua=7.5
maxweight:conditional,none @ destination,gehienezko pisua: baldintzapekoa = bat ere ez helmugan
maxweight:signed,no,Gehienezko pisua: zeinua = ez
maxweightrating:hgv,7.5,gehienezko pisu-balorazioa: hgv=7.5
maxweightrating:hgv:conditional,none @ destination,maxweightrating:hgv:conditional=none @ helmuga
maxwidth,*,zabalera maximoa = *
MCC,268,MCC=268
meadow,agricultural,belardi = nekazaritza
meadow,agriculture,belardi = nekazaritza
meadow,meadow_orchard,belardi = belardi_sagar
meadow,paddock,belardi = larre
meadow,pasture,belardi = bazkatu
meadow,transitional,belardi = trantsiziozko
mechanical_coupling,nodding_donkey,akoplamendu mekanikoa = astoa buruarekin keinu egiten
mechanical_driver,combustion_engine,motor mekanikoa = errekuntza-motorra
mechanical_driver,electric_motor,motor mekanikoa = motor elektrikoa
mechanical_driver,manual,gidari mekanikoa = eskuzkoa
mechanical_driver,reciprocating_solenoid,eroale mekanikoa = solenoide alternatiboa
median,no,mediana = ez
medical,aed,medikua = aed
megalith_type,alignment,megalito mota = lerrokatzea
megalith_type,chamber,megalito mota = ganbera
megalith_type,cist,megalito mota = hilobia
megalith_type,dolmen,megalito mota = trikuharria
megalith_type,gallery_grave,megalito mota = galeria-hilobia
megalith_type,long_barrow,megalito mota = esku-gurdi luzea
megalith_type,menhir,megalito mota = menhirra
megalith_type,nuraghe,megalito mota = nuraghe
megalith_type,passage_grave,megalito mota = pasabide-hilobia
megalith_type,ring_cairn,megalito mota = eraztun-multzoa
megalith_type,stone_circle,megalito mota = harri-zirkulua
megalith_type,stone_ship,megalito mota = harrizko itsasontzia
megalith_type,tholos,megalito mota = tholos
megalith_type,well,megalito mota = ona
memorial,bench,monumentu = lan-mahaia
memorial,blue_plaque,monumentu = plaka_urdina
memorial,bust,monumentu = busto
memorial,cenotaph,monumentu = zenotafio
memorial,cross,monumentu = gurutze
memorial,flood_mark,monumentu = uholde-marka
memorial,ghost_bike,monumentua = bizikleta mamua
memorial,khachkar,monumentu = khachkar
memorial,memorial,monumentu = monumentu
memorial,obelisk,monumentu = obelisko
memorial,plaque,monumentu = plaka
memorial,sculpture,monumentu = eskultura
memorial,statue,monumentu = estatua
memorial,stele,monumentu = estela
memorial,stolperstein,monumentua = Stolperstein
memorial,stone,monumentu = harri
memorial,storm_surge_post,monumentu = ekaitz-boladaren zutabea
memorial,vehicle,monumentu = ibilgailu
memorial,war_memorial,monumentu = gerra_oroigarria
memorial:type,obelisk,oroigarria: mota = obeliskoa
memorial:type,plaque,oroigarria:mota = plaka
memorial:type,plate,oroigarria: mota = plaka
memorial:type,statue,oroigarria: mota = estatua
memorial:type,stele,oroigarria: mota = estela
memorial:type,stolperstein,oroigarria: mota = stolperstein
message,commercial,mezua = komertziala
message,funding,mezua = funtsak
metcouncil:dfz,N,metcouncil:dfz = iparraldea
metcouncil:site_hfn,N,metcouncil:site_hfn = iparraldea
metcouncil:sun_trips,0,metcouncil:sun_trips = *
metre_load,8,metro_karga=8
military,academy,militarra = akademia
military,airfield,militarra = aireportua
military,ammunition,militarra = munizioa
military,barracks,militarra = kuartela
military,base,militarra = basea
military,bombcrater,militarra = bonba kraterra
military,bunker,militarra = bunkerra
military,checkpoint,militarra = kontrola
military,danger_area,militarra = arrisku_eremua
military,depot,militarra = gordailua
military,exclusion_zone,militarra = Bazterketa Eremua
military,launchpad,militarra = jaurtiketa-plataforma
military,missile,militarra = misil
military,naval_base,base militarra = itsas basea
military,nuclear_explosion_site,militarra = leherketa nuklearraren gunea
military,obstacle_course,militarra = oztopo-ibilbidea
military,office,militarra = bulegoa
military,range,militarra = esparrua
military,school,militarra = eskola
military,training_area,militarra = entrenamendu eremua
military,trench,militarra = lubakia
military_service,*,zerbitzu militarra = *
military_service,air_force,zerbitzu militarra = Aire Armada
military_service,army,zerbitzu militarra = armada
military_service,coast_guard,zerbitzu militarra = kostaldeko guardia
military_service,marines,zerbitzu militarra = itsas infanteria
military_service,navy,zerbitzu militarra = Itsas Armada
min_age,3,adin_gutxiena=3
min_height,3,min_kota=3
minspeed,50,abiadura minimoa=50
minspeed,60,abiadura minimoa=60
minspeed,*,gutxieneko abiadura = *
minspeed,40 mph,abiadura minimoa = 64 km/h
mml:class,32611,mml:klasea=32611
mml:class,42261,mml:klasea = *
mofa,designated,iseka = izendatua
mofa,no,iseka = ez
mofa,use_sidepath,mofa = erabili_alboko_bidea
mooring,commercial,amarratze = komertziala
mooring,cruise,amarratzea = itsas bidaia
mooring,declaration,amarratzea = deklarazioa
mooring,ferry,amarratzea = garraioa
mooring,guest,amarratze = gonbidatu
mooring,monobuoy,amarratze = monoboya
mooring,private,amarratze = pribatua
mooring,ring,amarratze = eraztun
mooring,sbm,amarratze = sbm
mooring,spm,amarratze = spm
mooring,visitor,amarratze = bisitari
moped,designated,ziklomotorra = izendatua
moped,no,ziklomotorra = ez
moped,use_sidepath,ziklomotorra = erabili_alboko_bidea
motor_vehicle,agricultural,Ibilgailu motorduna = nekazaritza
motor_vehicle,agricultural;forestry,Ibilgailu motorduna = nekazaritza; basogintza
motor_vehicle,customers,Ibilgailu motorduna = bezeroak
motor_vehicle,delivery,Ibilgailu motorduna = banaketa
motor_vehicle,designated,Ibilgailu motorduna = izendatua
motor_vehicle,destination,Ibilgailu motorduna = helmuga
motor_vehicle,forestry,Ibilgailu motorduna = basogintza
motor_vehicle,no,Ibilgailu motorduna = ez
motor_vehicle,permissive,Ibilgailu motorduna = baimengarria
motor_vehicle,permit,Ibilgailu motorduna = baimena
motor_vehicle,private,Ibilgailu motorduna = pribatua
motorboat,no,motorra = ez
motorcar,agricultural,autoa = nekazaritza
motorcar,designated,automobil = izendatua
motorcar,destination,autoa = helmuga
motorcar,no,autoa = ez
motorcar,private,autoa = pribatua
motorcycle,agricultural,motozikleta = nekazaritza
motorcycle,designated,motozikleta = izendatua
motorcycle,destination,motozikleta = helmuga
motorcycle,no,motozikleta = ez
motorcycle_friendly,customary,motozikletentzat egokia = erabilia
motorcycle:clothes,*,motozikleta:arropa = *
motorcycle:type,*,motozikleta:mota = *
motorcycle:type,electric,motozikleta: mota = elektrikoa
motorcycle:type,scooter,motozikleta:mota = scooter
motorcycle:type,sportbike,motozikleta:mota = kirol-motozikleta
motorroad,no,errepidea = ez
mountain_pass,*,Mendi-mendatea = *
mtb,designated,mendiko bizikleta = izendatua
mtb,no,mendiko bizikleta = ez
mtb:scale,4,mtb:eskala=4
mtb:scale,0+,mtb:eskala=0+
mtb:scale:imba,0,mtb:eskala:imba=0
mtb:scale:uphill,4,mtb:eskala:gora = *
mtb:scale:uphill,5,mtb:eskala:gora=5
mtb:type,allmountain,mtb: mota = Mendi guztiak
mtb:type,crosscountry,mtb: mota = kros
mtb:type,downhill,mtb: mota = beheranzko
museum,aerospace,museoa = aeroespaziala
museum,agriculture,museoa = nekazaritza
museum,archaeological,museoa = arkeologikoa
museum,art,museoa = Artea
museum,aviation,museoa = hegazkintza
museum,children,museoa = haurrak
museum,history,museoa = historia
museum,living_history,museoa = historia bizia
museum,local,museoa = tokikoa
museum,military,museoa = militarra
museum,nature,museoa = natura
museum,open_air,museoa = aire zabaleko museoa
museum,railway,museoa = trenbidea
museum,technology,museoa = teknologia
museum,transport,museoa = garraioa
name,1,izena=1
name,*,izena = *
name,1st Street,izena = lehen izena
name:en,7-Eleven,de Calle:en=7-Behin
name:en,FamilyMart,izena:eu=FamilyMart
name:en,Pyaterochka,izena:eu=Pyaterochka
name:en,Qanat,izena:en=Qanat
name:etymology:wikidata,*,izena:etimologia:wikidata = *
name:etymology:wikidata,Q1394,izena:etimologia:wikidata=Q1394
name:etymology:wikidata,Q42976,izena:etimologia:wikidata=Q42976
name:etymology:wikidata,Q8027,izena:etimologia:wikidata=Q8027
name:ja,*,izena:ba = *
name:ja,セブン-イレブン,izena:ja=セブン-イレブン
name:ja,ファミリーマート,izena:ja=ファミリーマート
name:prefix,*,izen aurrizkia = *
name:prefix,East,izena:aurrizkia=izena
name:prefix,North,Ekialdetik: aurrizkia=izena
name:prefix,South,Iparraldetik: aurrizkia=izena
name:prefix,West,Hegoaldetik: aurrizkia=izena
name:prefix,вёска,Mendebaldetik: aurrizkia=вёска
name:prefix,село,izena:aurrizkia=selo
name:prefix,урочышча,izena:aurrizkia=aurrizkia
name:prefix:be,*,izena: aurrizkia: izan = *
name:prefix:be,вёска,izena:aurrizkia:izan=zerbait
name:prefix:be,урочышча,izena:aurrizkia:to be=урочышча
name:prefix:ru,*,izena:aurrizkia:ru = *
name:prefix:ru,деревня,izena:aurrizkia:ru=zeru
name:prefix:ru,урочище,izena:aurrizkia:ru=urutxetxe
name:ru,Пятёрочка,izena:ru=Petardoa
name:ru,Центральная улица,izena:ru=Центральная улица
name:signed,no,izena: sinatua = ez
name:uk,Центральна вулиця,izena:uk=Центральна вулиця
naptan:Bearing,E,naptan:Eutsi=E
naptan:Bearing,N,naptan:Eutsi=N
naptan:Bearing,NE,naptan:Eutsi=NE
naptan:Bearing,NW,naptan:Eutsi=I-M
naptan:Bearing,S,naptan:Eutsi=S
naptan:Bearing,SE,naptan:Eutsi=SE
naptan:Bearing,SW,naptan:Eutsi=SW
naptan:Bearing,W,naptan: = W edukitzea
naptan:BusStopType,CUS,naptan:AutobusGeldialdiMota = AEB
naptan:BusStopType,MKD,naptan:AutobusGeldialdiMota = MKD
naptan:Indicator,adj,naptán: Adierazle = adj.
naptan:Indicator,opp,Naptán: Adierazlea = aukera
naptan:Indicator,Opp,naptan:Adierazlea=Aurkakoa
naptan:PlusbusZoneRef,BHAMNWS,naptan:PlusbusZoneRef = BHAMNWS
naptan:PlusbusZoneRef,LEEDS,naptan:PlusbusZoneRef = LEEDS
naptan:PlusbusZoneRef,MNCRPIC,naptan:PlusbusZoneRef = MNCRPIC
naptan:Status,*,naftan:Estatua = *
naptan:Status,ACT,naftan:Estatua = ACT
naptan:StopAreaType,GPBS,naftan:StopAreaType = GPBS
naptan:StopType,BCT,naftan:StopType = BCT
naptan:verified,no,naptan: egiaztatuta = ez
natural,anthill,natural = inurritegi
natural,arch,naturala = arkua
natural,arete,natural = areté
natural,atoll,natural = atoloi
natural,avalanche_dam,naturala = elur-jausi presa
natural,bare_rock,naturala = Arroka biluzik
natural,bay,natural = badia
natural,beach,naturala = hondartza
natural,bedrock,naturala = oinarria
natural,birds_nest,naturala = txori-habia
natural,blowhole,naturala = putz egiten
natural,butte,natural = orban
natural,caldera,naturala = galdara
natural,cape,naturala = geruza
natural,cave,natural = kobazulo
natural,cave_entrance,natural = kobazulo_sarrera
natural,cliff,natural = amildegi
natural,cliff/Archive/Proposal,natural = itsaslabarra/Artxiboa/Proposamena
natural,cloud,naturala = hodeia
natural,coastline,naturala = kostaldea
natural,col,naturala = zutabea
natural,couloir,naturala = amildegi
natural,crater,naturala = kraterra
natural,crevasse,naturala = pitzadura
natural,desert,naturala = basamortua
natural,dune,naturala = duna
natural,earth_bank,natural = lur_bankua
natural,esker,natural = esker
natural,fell,naturala = eroria
natural,fjord,naturala = fiordoa
natural,fumarole,naturala = fumarola
natural,geothermal,naturala = geotermikoa
natural,geothermal_area,naturala = eremu geotermikoa
natural,geothermal_field,naturala = eremu geotermikoa
natural,geyser,natural = geiser
natural,glacier,naturala = glaziarra
natural,gorge,natural = eztarria
natural,grass,naturala = belarra
natural,grassland,"Belardia belarrez eta landare belarrez estalitako eremua da, zuhaitz gutxi edo batere ez duena | natural = belardi"
natural,ground,naturala = lurrekoa
natural,gully,natural = amildegi
natural,heath,naturala = txilarra
natural,hill,naturala = Muinoa
natural,hot_spring,naturala = iturri termala
natural,human,naturala = gizakia
natural,hummock,natural = muino
natural,islet,naturala = irlatxoa
natural,isthmus,naturala = istmoa
natural,lake,natural = laku
natural,land,naturala = lurra
natural,landform,naturala = lur-forma
natural,landslide,naturala = luizi
natural,lava,naturala = laba
natural,liana,naturala = liana
natural,marsh,naturala = zingira
natural,meadow,naturala = belardi
natural,mesa,naturala = muino baxua
natural,meteor_crater,naturala = meteorito kraterra
natural,moor,naturala = Padura
natural,moraine,naturala = morena
natural,moss,naturala = goroldioa
natural,mountain_range,naturala = mendilerroa
natural,mud,naturala = lokatza
natural,naled,natural = naled
natural,palaeontological_site,natural = paleontologia gune
natural,peak,naturala = gailurra
natural,peninsula,naturala = penintsula
natural,plant,naturala = landarea
natural,plateau,naturala = goi-ordokia
natural,reef,natural = arrezife
natural,ridge,natural = gandor
natural,river_terrace,naturala = ibaiko terraza
natural,riverbank,naturala = ibaiertza
natural,riverbed,naturala = ibaiertza
natural,rock,naturala = harkaitza
natural,rock_overhang,naturala = harkaitz-irtengunea
natural,rocks,naturala = arroka
natural,saddle,naturala = jarlekua
natural,sand,naturala = harea
natural,scree,naturala = harria
natural,scrub,naturala = belar txarrak
natural,shingle,naturala = harri-koskorrak
natural,shoal,natural = banku
natural,shrub,naturala = zuhaixka
natural,shrubbery,naturala = zuhaixkak
natural,sinkhole,naturala = hondoratzea
natural,slope,naturala = Malda
natural,spring,naturala = udaberria
natural,stone,naturala = harria
natural,strait,naturala = estua
natural,termite_mound,naturala = termiten tumulua
natural,tidal,naturala = marea
natural,tree,"Zuhaitza enborra, adar eta hostoak dituen landare iraunkor egurrezkoa da, ingurunean naturalki hazten dena | natural = zuhaitza"
natural,tree_group,natural = talde_zuhaitza
natural,tree_row,natural = zuhaitz_ilara
natural,tree_stump,naturala = zuhaitz-enborra
natural,tree/Archived_proposal,natural = zuhaitza/artxibatutako proposamena
natural,"tree/List_of_Genus,_Leaf_cycle,_Leaf_type","natural = zuhaitza/Generoaren zerrenda, hostoen zikloa, hosto mota"
natural,tundra,naturala = tundra
natural,valley,naturala = Harana
natural,volcano,naturala = sumendia
natural,wallow,natural = inguruan biraka ibili
natural,water,"Ur-masa edozein ur-pilaketa esanguratsu da, hala nola laku, ibai, erreka edo ozeano bat | natural = ura"
natural,wetland,natural = hezegune
natural,wood,"Basoa zuhaitzez eta zurezko landarediz estalitako baso-eremu bat da, normalean zuhaizti bat baino handiagoa | natural = egurra"
navigationaid,als,Nabigazio laguntza = baita ere
navigationaid,papi,Nabigazio laguntza = aita
navigationaid,rwc,nabigazio-laguntza=rwc
navigationaid,rwe,nabigazio-laguntza=rwe
navigationaid,tdz,nabigazio-laguntza=tdz
navigationaid,txc,nabigazio-laguntza=txc
navigationaid,txe,nabigazio-laguntza=txe
navigationaid,vasi,Nabigazio laguntza = Vasi
ncat,*,ncat = *
ncat,광역시도로,ncat= 광역시도로
ncat,국도,ncat= 국도
ncat,지방도,ncat= 지방도
network,*,sarea = *
network,AC Transit,gorria=AC Transit
network:en,G-BUS,sarea:eu=G-sarea
network:guid,DE-BW-VRN,BUS:guid=DE-BW-VRN-ren
network:guid,DE-BY-MVV,gorria:gida=DE-POR-MVV
network:ja,ハローサイクリング,:ja=ハローサイクリング
network:ko,경기도 시내버스,gorria:ko= 경기도 시내버스
network:short,MVV,gorria:corto=MVV
network:type,basic_network,sare mota = oinarrizko_sarea
network:type,lcn,sare mota = lcn
network:type,Local,sare mota = Tokikoa
network:type,lwn,sare mota = lwn
network:type,node_network,sare mota = sare_nodoa
network:type,rcn,sare mota = rcn
network:wikidata,Q117309,gorria: wikidata = Q117309
network:wikidata,Q614819,gorria: wikidata = Q614819
network:wikidata,Q928178,gorria:wikidata=Q928178
network:wikipedia,de:Rhein-Main-Verkehrsverbund,gorria:wikipedia=de:Rhein-Principal-Verkehrsverbund
network:wikipedia,en:Chicago Transit Authority,network:wikipedia=eu:Chicago Transit sarea
network:wikipedia,en:Chicago_Transit_Authority,gorria: wikipedia = es:Chicago_Transit_Authority
network:wikipedia,en:Valley Metro,Potestad:wikipedia=eu:Valle Metro
network:wikipedia,sv:Västtrafik,gorria:wikipedia=sv:Västtrafik
ngbe:codigo,80214,ngbe: kodea = *
ngbe:grupo,Relieve,ngbe:taldea = Erlazionatu
ngbe:huso,30,ngbe: huso = *
ngbe:subgrupo,Parajes,ngbe: azpitalde = Parajes
ngbe:tema,Toponimia,ngbe:tema = toponimia
ngbe:tipotexto,S,ngbe:tipotexto = S
ngbe:version,provisional,ngbe: bertsioa = behin-behinekoa
nhd-shp:fcode,46003,nhd-shp:fcode = *
nhd-shp:fdate,2002-01-10,nhd-shp:fdate = *
NHD:Elevation,0.00000000000,NHD: Altitudea=0.00000000000
NHD:FCode,33600,NHD:FCode=33600
nhd:fcode,39001,nhd: kodea f = *
nhd:fcode,39004,nhd: kodea f = *
nhd:fcode,46003,nhd: kodea f = *
nhd:fcode,46006,nhd: kodea f = *
nhd:fcode,46007,nhd: kodea f = *
nhd:fcode,55800,nhd: kodea f = *
nhd:fdate,2008-02-28,nhd:data = *
NHD:FDate,2007/08/08,NHD: DATA = *
nhd:fdate,Fri_Dec_28_00:00:00_PST_2007,nhd:date = Fri_Dec_28_00:00:00_PST_2007
nhd:fdate,Wed Sep 26 00:00:00 PDT 2007,"nhd:fdate=2007ko irailaren 26a, asteazkena, 00:00:00 PDT"
nhd:fdate,Wed_Sep_26_00:00:00_PDT_2007,nhd:data = asteazkena_irailak_26_00:00:00_PDT_2007
NHD:FLOWDIR,With Digitized,NHD:FLOWDIR=Digitalizatuta
NHD:FLOWDIR,With_Digitized,NHD:DIR FLOW = Digitized_Con
NHD:FType,460,NHD: F mota = *
NHD:FType,ArtificialPath,NHD: F mota = bide artifiziala
nhd:ftype,ArtificialPath,nhd:ftype=BideArtifiziala
NHD:FType,CanalDitch,NHD: F mota = kanal-lubakia
nhd:ftype,LakePond,nhd: f mota = aintzira-urmael
NHD:FTYPE,LakePond,NHD:FTYPE=LakePond
NHD:FType,StreamRiver,NHD: F mota = Erreka/Ibaia
NHD:FTYPE,StreamRiver,NHD:FTYPE=Ibaia
nhd:ftype,StreamRiver,nhd:ftype=IbaiaErreka
NHD:FTYPE,SwampMarsh,NHD:FTYPE = PantanoMarsh
NHD:RESOLUTION,2,NHD: EBAZPENA = *
