key,value,definition
opening_hours:signed,no,horariu_de_apertura:robláu = non
operational_status,closed,estáu operativu = zarráu
operational_status,open,estáu operativu = abiertu
operational_status,operational,estáu operativu = Operacional
operational_status,out_of_order,estáu operativu = fora de serviciu
operational_status_quality,closed,estáu_operativu_calidá = zarráu
operational_status_quality,confirmed,estáu_operacional_calidá = confirmáu
operational_status_quality,functional,estáu_operativu_calidá = funcional
operational_status_quality,needs_maintenance,estáu_operativu_calidá = precisa caltenimientu
operational_status_quality,ok,estáu_operativu_calidá = OK
operational_status_quality,restricted,estáu_operativu_calidá = acutáu
operational_status_quality,unspecified,estáu_operativu_calidá ensin especificar
operator,*,operador = *
operator,Adif,operador=Adif
operator:en,Central Japan Railway Company,operador:en=Empresa de Vía de Xapón Central
operator:en,Central_Japan_Railway_Company,operador:ye = Central_Xapón_Ferrocarril_Empresa
operator:en,East_Japan_Railway_Company,operador:ye = Esti_Xapón_Ferrocarril_Empresa
operator:en,West_Japan_Railway_Company,operador:ye = West_Japan_Railway_Company
operator:ja,*,operador:ja = *
operator:old,Western Power Distribution,operador:Distribución=de Poder Occidental vieya
operator:old,Western_Power_Distribution,operador:vieyu = Distribución_d'Enerxía Occidental
operator:ref:FR:SIRET,21130055300016,operador:ref:FR:SIRET = *
operator:short,郵便局,operador:curtiu=郵便局
operator:short:en,JP,operador:curtiu:en=JP
operator:short:ja,郵便局,operador:curtiu:ja=郵便局
operator:type,business,operador:tipu=operador
operator:type,community,operador: tipo = comunidad
operator:type,government,operador:tipu = gobierno
operator:type,private,operador:tipu = priváu
operator:type,public,operador:tipu = públicu
operator:type,religious,empresarial:tipu=operador
operator:type,university,relixosu:tipu=operador
operator:website,https://www.usps.com,universitariu:sitio web=https://www.usps.com
operator:wikidata,Q1032001,operador:wikidata=Q1032001
operator:wikidata,Q157645,operador:wikidata = Q157645
operator:wikipedia,*,operador: wikipedia = *
operator:wikipedia,pl:InPost,operador:wikipedia=pl:InPost
operator:zh,国家电网,operador:zh=国家电网
orchard,meadow_orchard,huerta = huerto del prau
order,0,ordenar = *
organ,*,Organo = *
organic,only,orgánicu = solamente
orientation,diagonal,orientación=orientación
orientation,parallel,diagonal=perpendicular
orientation,perpendicular,d'orientación paralela
osm_type,way,tipu_osm = camín
osmarender:nameDirection,-1,osmarender:nombreDirección = *
osmarender:nameDirection,1,osmarender:nombreDirección = *
osmarender:render,no,osmarender:renderizar = non
osmarender:renderName,no,osmarender:representarNombre = non
osmarender:renderRef,no,osmarender:renderRef = non
osmc:symbol,green:green:yellow_pointer,osmc:símbolu = verde:verde:punteru_mariellu
osmc:symbol,yellow::yellow_diamond,osmc:símbolu = mariellu::diamante_mariellu
osmc:symbol,yellow:white:yellow_diamond,osmc:el símbolu mariellu:blancu:adelantamientu_de
outdoor_seating,no,asientos al campu = non
outdoor_seating,patio,asientos al campu = patiu
outdoor_seating,terrace,asientos al campu = terraza
outlet,bell_mouth,toma de corriente = boca de campana
outlet,direct,toma de corriente = directu
outlet,noise_barrier,toma de corriente barrera de ruiu
outlet,screen,toma de corriente = pantalla
outlet,sock,toma de corriente = calcetu
outlet,valve,toma de corriente = válvula
overtaking,no,adelantamientu = non
overtaking:hgv,no,diamante mariellu:hgv=nengún
owner,Halifax Regional Municipality,dueñu=Halifax dueñu de
owner,Halifax_Regional_Municipality,dueñu = Halifax_Rexonal_Conceyu
owner,Région wallonne,Conceyu Rexonal=Région wallonne
ownership,municipal,propiedá = municipal
ownership,national,propiedá=propiedá
ownership,private,propiedá = priváu
ownership,public,nacional=aparcamientu
ownership,state,propiedá = tao
par,3,par    3
par,4,par    4
par,5,par    5
park_ride,hov,paséu del Parque = hov
park_ride,no,paséu del Parque = non
parking,carports,estacionamiento = cocheres
parking,garage,estacionamiento = garaxe
parking,garage_boxes,estacionamiento = garaje_caja
parking,lane,estacionamiento = carril
parking,layby,estacionamiento = estremáu
parking,multi-storey,estacionamiento = de munchos pisos
parking,no,estacionamiento = non
parking,on_kerb,estacionamiento = na cera
parking,rooftop,estacionamiento = techu
parking,sheds,estacionamiento = tendeyones
parking,street_side,estacionamiento = llau de la cai
parking,surface,estacionamiento = superficie
parking,underground,estacionamiento = so tierra
parking_space,bicycle,plaza d'aparcamientu bicicleta
parking_space,bus,plaza d'aparcamientu = autobús
parking_space,caravan,plaza d'aparcamiento = caravana
parking_space,charging,plaza d'aparcamientu = cargando
parking_space,customers,plaza d'aparcamientu veceros
parking_space,delivery,plaza d'aparcamientu = apurre
parking_space,disabled,plaza d'aparcamientu desactiváu
parking_space,hgv,plaza d'aparcamientu = vhg
parking_space,normal,plaza d'aparcamientu normal
parking_space,parent,plaza d'aparcamientu = padre
parking_space,private,plaza d'aparcamientu priváu
parking_space,staff,plaza d'aparcamientu personal
parking_space,street,plaza d'aparcamientu = calle
parking:both,lane,estacionamiento:dambos carril
parking:both,no,estacionamiento:dambos = non
parking:both,separate,públicu:dambos aparcamientu
parking:both,street_side,estacionamiento:dambos llau de la cai
parking:both:fee,no,separáu:dambos:costu=nengún
parking:both:orientation,parallel,aparcamientu:dambos:orientación=aparcamiento
parking:both:restriction,no_parking,paralelu:dambos:restricción=nengún aparcamientu
parking:both:restriction,no_stopping,d'aparcamientu:dambos:restricción=nengún aparcamientu
parking:condition:both,free,estacionamiento:estáu:dambos = llibre
parking:condition:left,free,estacionamiento:condición:esquierda = llibre
parking:condition:right,free,estacionamiento:estáu:correctu = llibre
parking:fee,no,de parar:costu=nengún
parking:lane:both,diagonal,estacionamiento:carril:dambos = diagonal
parking:lane:both,marked,estacionamiento:carril:dambos = marcáu
parking:lane:both,no,estacionamiento:carril:dambos = non
parking:lane:both,no_parking,estacionamiento:carril:dambos = Nun aparcar
parking:lane:both,no_stopping,estacionamiento:carril:dambos = ensin parar
parking:lane:both,parallel,estacionamiento:carril:dambos = paralela
parking:lane:both,perpendicular,estacionamiento:carril:dambos = perpendicular
parking:lane:both,separate,estacionamiento:carril:dambos = separáu
parking:lane:both:parallel,on_street,estacionamiento:carril:dambos:paralelu = na cai
parking:lane:hgv,on_street,estacionamiento:carril:hgv = na cai
parking:lane:left,no_parking,estacionamiento:carril:esquierda = Nun aparcar
parking:lane:left,no_stopping,estacionamiento:carril:esquierda = ensin parar
parking:lane:left,parallel,estacionamiento:carril:esquierda = paralela
parking:lane:right,no_parking,estacionamiento:carril:derecha = Nun aparcar
parking:lane:right,no_stopping,estacionamiento:carril:derecha = ensin parar
parking:lane:right,parallel,estacionamiento:carril:derecha = paralela
parking:lane:right:parallel,on_street,estacionamiento:carril:derecha:paralelu = na cai
parking:left,lane,estacionamiento: esquierda = carril
parking:left,no,estacionamiento: esquierda = non
parking:left,street_side,estacionamiento: esquierda = llau de la cai
parking:left:fee,no,aparcamientu:a la izquierda:costu=nengún
parking:left:orientation,parallel,aparcamientu:a la izquierda:orientación=aparcamiento
parking:left:restriction,no_parking,paralelu:a la izquierda:restricción=nengún aparcamientu
parking:left:restriction,no_stopping,d'aparcamientu:a la izquierda:restricción=nengún aparcamientu
parking:orientation,diagonal,estacionamiento: orientación = diagonal
parking:orientation,parallel,estacionamiento: orientación = paralela
parking:orientation,perpendicular,estacionamiento: orientación = perpendicular
parking:right,lane,estacionamiento: derechu = carril
parking:right,no,estacionamiento: derechu = non
parking:right,street_side,estacionamiento: derechu = llau de la cai
parking:right:fee,no,de parar:derechu:costu=nengún
parking:right:orientation,parallel,aparcamientu:derechu:orientación=aparcamiento
parking:right:restriction,no_parking,paralelu:derechu:restricción=nengún aparcamientu
parking:right:restriction,no_stopping,d'aparcamientu:derechu:restricción=nenguna_pavimentación
passenger,international,pasaxeru = internacional
passenger,local,pasaxeru = local
passenger,national,pasaxeru = nacional
passenger,no,pasaxeru = non
passenger,regional,pasaxeru = rexonal
passenger,suburban,pasaxeru = suburbano
passenger,urban,pasaxeru = urbanu
passenger_information_display,no,pantalla_de_información_del pasaxeru = non
passenger_lines,1,llínees_de_pasaxeros = *
passenger_lines,2,llínees_de_pasaxeros = *
passenger_lines,3,llínees_de_pasaxeros = *
passenger_lines,4,llínees_de_pasaxeros = *
passing_places,no,llugares de camín = non
path,crossing,senderu = crucie
path,desire,camino = deséu
path,sidewalk,camino = cera
paving_stones:length,0.3,de parar_güesos:#periodu=0.3
paving_stones:shape,square,empedriando_güesos:la forma=cuadra
paving_stones:width,0.3,empedriar_güesos:anchu=0.3
payment:cards,no,pagu:cartes=nengún
payment:cash,no,Pagu n'efectivu = non
payment:credit_cards,no,pagu:credit_cards = non
payment:cryptocurrencies,no,pagu:cryptocurrencies=nengún
payment:debit_cards,no,pagu:tarjeta_débito = non
payment:notes,no,pagu:notes=nenguna
phases,1,fase=1
phases,3,etapes = *
physically_present,no,fisicamente presente = non
pillar:type,dry_barrel,pilastra:tipu = barril_secu
pillar:type,wet_barrel,pilastra:tipu = barril_moyáu
pilotage,boarding_point,pilotaje = puntu d'embarque
pilotage,office,pilotaje = oficina
pipeline,marker,tubería = marcador
pipeline,substation,tubería = subestación
pipeline,surge_tank,tubería = tanque de compensación
pipeline,valve,tubería = válvula
piste:difficulty,advanced,pista: dificultá = avanzáu
piste:difficulty,easy,pista: dificultá = fácil
piste:difficulty,intermediate,pista: dificultá = entemediu
piste:difficulty,novice,pista: dificultá = principiante
piste:grooming,backcountry,pista: preparación = travesía
piste:grooming,classic,pista: preparación = clásicu
piste:grooming,classic;skating,pista: preparación = clásicu; patinaxe
piste:grooming,classic+skating,pista: preparación = patinaje+clasico
piste:type,connection,pista: tipo = conexión
piste:type,downhill,pista: tipu = cuesta abaxo
piste:type,fatbike,pista:tipu = fatbike
piste:type,hike,pista:tipo = caminata
piste:type,nordic,pista: tipu = nórdicu
piste:type,piste:halfpipe,pista:tipo = pista: medio tubu
piste:type,ski_jump,pista: tipu = salto con esquís
piste:type,ski_jump_landing,pista:tipu = aterrizaxe de saltu d'esquí
piste:type,skitour,pista:tipu = esquí
place,allotments,llugar = asignaciones
place,archipelago,llugar = archipiélagu
place,area,lugar = área
place,atoll,llugar = atolón
place,block,llugar = bloquiar
place,borough,lugar = ciudad
place,city,lugar = ciudad
place,city_block,lugar = Manzana de la ciudá
place,civil_parish,lugar = parroquia civil
place,continent,llugar = continente
place,country,llugar = país
place,county,llugar = condáu
place,district,llugar = distritu
place,farm,lugar = granja
place,hamlet,lugar = aldea
place,island,lugar = isla
place,islet,llugar = isleta
place,isolated_dwelling,lugar = vivienda_aisllada
place,locality,lugar = localidad
place,municipality,llugar = conceyu
place,neighbourhood,llugar = vecinderu
place,ocean,llugar = Oceano
place,peninsula,lugar = península
place,plot,llugar = gráficu
place,polder,llugar = pólder
place,province,lugar = provincia
place,quarter,llugar = cuartu
place,region,lugar = región
place,sea,llugar = mar
place,shieling,llugar = blindaxe
place,square,llugar = cuadráu
place,state,llugar = Espresar
place,subcounty,llugar = subcondado
place,suburb,llugar = suburbio
place,town,llugar = pueblo
place,village,lugar = aldea
place_of_worship,holy_well,llugar d'adoración = pozo santu
place_of_worship,lourdes_grotto,llugar d'adoración = covarón de lourdes
place_of_worship,mass_rock,llugar d'adoración = roca masiva
place:CN,town,llugar:CN = pueblu
place:CN,village,llugar:CN = aldega
placement,left_of:2,allugamientu = esquierdu_de:2
placement,left_of:3,placement=dexáu_de:3
placement,middle_of:1,allugamientu = medio_de:1
placement,middle_of:2,allugamientu = medio_de:2
placement,middle_of:3,placement=medio_de:3
placement,right_of:1,allugamientu = derechu_de:1
placement,right_of:2,allugamientu = derechu_de:2
placement,transition,allugamientu = transición
placement:forward,left_of:1,allugamientu:adelantre = esquierda_de:1
plant,tree,llanta = árbol
plant:method,combustion,planta:método = combustión
plant:method,gasification,planta:método = gasificación
plant:method,photovoltaic,planta:métodu = fotovoltaica
plant:method,run-of-the-river,planta:métodu = corriente del ríu
plant:method,thermal,planta:métodu = térmicu
plant:method,water-pumped-storage,planta:métodu = almacenamientu por bombéu d'agua
plant:method,water-storage,planta:métodu = almacenamientu d'agua
plant:source,battery,planta:fonte = batería
plant:source,biomass,planta:fonte = biomasa
plant:source,coal,planta:fuente = carbón
plant:source,gas,planta:fuente = gas
plant:source,geothermal,planta:fonte = geotermia
plant:source,hydro,planta:fonte = hidro
plant:source,nuclear,planta:fonte = nuclear
plant:source,oil,planta:fuente = petróleo
plant:source,solar,planta:fonte = solar
plant:source,waste,planta:fonte = desperdiciar
plant:source,wind,planta:fuente = viento
plant:type,combined_cycle,planta: tipu = ciclu combináu
plant:type,gas_turbine,planta: tipu = turbina de gas
plant:type,solar_photovoltaic_panel,planta: tipu = panel solar fotovoltaico
plant:type,steam_turbine,planta: tipu = turbina de vapor
playground,balancebeam,parque infantil = barra d'equilibriu
playground,basketswing,parque infantil = xingadoriu de canasta
playground,bridge,parque infantil = ponte
playground,climbingframe,parque infantil = xingadoriu
playground,climbingwall,parque infantil = muriu d'esguilada
playground,funnel_ball,parque infantil = bola d'embudu
playground,hopscotch,parque infantil = rayuela
playground,horizontal_bar,parque infantil = barra horizontal
playground,map,parque infantil = mapa
playground,playhouse,parque infantil = teatru
playground,roundabout,parque infantil = rotonda
playground,sandpit,parque infantil = mina de sable
playground,seesaw,parque infantil = balancín
playground,sledding,parque infantil = trinéu
playground,slide,parque infantil = diapositiva
playground,splash_pad,parque infantil = splash_pad
playground,springy,parque infantil = elásticu
playground,structure,parque infantil = estructura
playground,swing,parque infantil = ritmu
playground,teenshelter,parque infantil = abelugu para adolescentes
playground,tetherball,parque infantil = tetherball
playground,trampoline,parque infantil = trampolín
playground,tunnel_tube,parque infantil = tubu de tunel
playground,youth_bench,parque infantil = bancu xuvenil
playground,zipwire,parque infantil = tirolina
playground:theme,playground,patiu de recréu: tarreza = patiu de xuegos
pole,no,polu = non
pole,switch,cambéu=de polu
pole,transition,polo = transición
pole:role,*,polu: papel = *
poles,monopole,población=de
police,academy,policía = academia
police,barracks,policía = cuartel
police,car_pound,policía = llibra de coche
police,car_repair,policía = arreglu d'autos
police,checkpoint,policía = control
police,detention,policía = detención
police,naval_base,policía = base naval
police,offices,policía = oficines
police,range,policía = algame
police,storage,policía = almacenamientu
police,training_area,policía = área d'entrenamientu
political_division,canton,división política = cantón
political_division,circonscription_législative,división política = circunscripción lexislativa
political_division,congressional_district,división política = distritu congresual
political_division,euro_const,división política = euru constante
political_division,linguistic_community,división política = comunidá llingüística
political_division,NL:kamerkieskring,división política = NL:kamerkieskring
political_division,NL:statenkieskring,división política = YE:statenkieskring
population,0,población = *
population:date,2006,monopolo de los polos:cita=2006
population:date,2009,población:fecha = *
population:date,2010,población:fecha = *
population:date,2017,población:fecha = *
population:date,2019,población:fecha = *
population:date,2020,población:cita=2020
population:date,2021,población:cita=2021
population:date,2023,población:cita=2023
population:date,2004-12-17,población:fecha = *
population:date,2010-10-14,población:fecha = *
population:date,2020-05-01,población:cita=2020-05-01
population:date,2023-08-31,población:cita=2023-08-31
population:pupils:date,2015,población:neñines:cita=2015
port,cargo,Puertu = carga
port,fishing,Puertu = pescar
port,roro,Puertu = roró
post_box:type,lamp,post_box: tipo = lámpara
post_box:type,pillar,post_box: tipu = pilastra
post_box:type,wall,post_box: tipo = pared
post_office,post_partner,oficina de correos compañeru de publicación
postal_code:source,INSSE - SIRUTA,códigu_postal:fonte=INSSE - SIRUTA
postal_code:source,INSSE_-_SIRUTA,códigu_postal:fonte = INSSE_-_SIRUTA
power,abandoned:tower,poder = abandonáu: torre
power,antenna_line,poder = llínea d'antena
power,branch,poder = sucursal
power,busbar,poder = barra colectora
power,cable,energía = cable
power,cable_distribution,poder = distribución_de_cable
power,cable_distribution_cabinet,poder = armariu_de_distribución_de_cables
power,catenary_mast,enerxía = catenaria_mástil
power,circuit,poder = circuitu
power,circuit_segment,poder = segmentu de circuitu
power,compensator,poder = compensador
power,connection,poder = conexón
power,converter,poder = convertidor
power,generator,enerxía = xenerador
power,grounding,poder = toma de tierra
power,heliostat,poder = heliostato
power,insulator,enerxía = aislante
power,inverter,poder = inversor
power,line,enerxía = llínea
power,marker,poder = marcador
power,minor_line,enerxía = llínea_menor
power,outlet,poder = toma de corriente
power,plant,enerxía = llanta
power,pole,energía = polo
power,pole/Gallery,poder = polo/Galería
power,portal,energía = portal
power,razed,poder = esfarrapáu
power,station,poder = estación
power,sub_station,poder = sub_estación
power,substation,enerxía = subestación
power,switch,enerxía = camudar
power,switchgear,poder = Subestación de control
power,terminal,enerxía = Terminal
power,tower,enerxía = torre
power,tower/Gallery,poder = torre/Galería
power,transformer,enerxía = tresformador
power,underground_cable,poder = cable soterrañu
power_source,biofuel,fonte d'alimentación = biocombustible
power_source,coal,fonte d'alimentación = carbón
power_source,gas,fonte d'alimentación = gas
power_source,hydro,fonte d'alimentación = hidro
power_source,nuclear,fonte d'alimentación nuclear
power_source,oil,fonte d'alimentación = petróleo
power_source,waste,fonte d'alimentación = desperdiciar
power_source,wind,fonte d'alimentación = viento
power_supply,no,el poder_suministra=nengún
priority,local,prioridá = local
priority,national,prioridá = nacional
priority,regional,prioridá = rexonal
priority_road,designated,carretera_prioritaria = designáu
prison_camp,concentration_camp,campu de prisioneros = campu de concentración
prison_camp,extermination_camp,campu de prisioneros = campu d'esterminiu
private,employees,priváu = emplegaos
private,members,priváu = miembros
private,students,priváu = estudiantes
produce,rice,arroz=de productu
produce,timber,producir = madera
product,beer,producto = cerveza
product,bricks,producto = ladrillo
product,charcoal,productu = carbón
product,concrete,productu = formigón
product,electronics,productu = electrónica
product,food,productu = alimento
product,furniture,productu = mueble
product,machinery,producto = maquinaria
product,oil,productu = petróleu
product,packaging,productu = embalaxe
product,rice,productu = arroz
product,steel,productu = acero
product,sugar,productu = azucre
product,viez,productu = mira
project,opensidewalks,proxecto = ceres abiertes
project,OTI_HRI_COSMHA_STM020,proyectu = OTI_HRI_COSMHA_STM020
proposed,motorway,autopista=propuesta
proposed,rail,el=raíl propuestu
proposed,residential,propuestu = Residencial
proposed:electrified,contact_line,propuestu: electrificáu = llínea_de_contactu
proposed:frequency,50,propunxo:frecuencia=50
proposed:frequency,16.7,propunxo:frecuencia=16.7
proposed:railway,rail,propunxo:raíl=de vía
proposed:voltage,15000,propunxo:voltaxe=15000
proposed:voltage,25000,propunxo:voltaxe=25000
protect_class,2,clase de protección = *
protect_class,3,clase de protección = *
protect_class,4,protexer_clase = *
protect_class,5,clase de protección = *
protect_class,6,clase de protección = *
protect_class,11,clase de protección = *
protect_class,13,clase de protección = *
protect_class,19,clase de protección = *
protect_class,21,clase de protección = *
protect_class,1a,clase de protección = 1a
protect_class,1b,clase de protección = 1b
protected,perpetuity,protexíu = perpetuidad
protected_area,nature_reserve,área protexida = reserva natural
protected_area,recreation,área protexida = recreación
protection_title,Gebietsverbot,títulu de protección = Gebietsverbot
protection_title,Schongebiet,títulu de protección = Schöngebiet
protection_title,Site_of_Special_Scientific_Interest,títulu de protección = Sitio d'Especial Interés Científicu
psv,designated,psv = designáu
psv,no,psv = non
public_transport,entrance,tresporte públicu = entrada
public_transport,entrance_pass,tresporte públicu = pase_de_entrada
public_transport,halt,tresporte públicu = detener
public_transport,pay_scale_area,tresporte públicu = área d'escala salarial
public_transport,platform,tresporte públicu = plataforma
public_transport,pole,tresporte públicu = polu
public_transport,station,tresporte públicu = estación
public_transport,stop_area,tresporte públicu = parada_área
public_transport,stop_area_group,tresporte públicu = parada_area_grupu
public_transport,stop_position,tresporte públicu = parada_posición
public_transport:version,1,tresporte_públicu:versión = *
public_transport:version,2,tresporte_públicu:versión = *
pump,manual,bomba = manual
pump,no,bomba = non
pump,powered,bomba = motorizado
pump_mechanism,axial_flow,mecanismu de bomba = Flujo axial
pump_mechanism,centrifugal,mecanismu de bomba centrífugu
pump_mechanism,diaphragm,mecanismu de bomba = diafragma
pump_mechanism,eductor_jet,mecanismu de bomba = chorro eductor
pump_mechanism,gear,mecanismu de bomba = engranaje
pump_mechanism,peristaltic,mecanismu de bomba = peristáltico
pump_mechanism,piston,mecanismu de bomba = pistón
pump_mechanism,progressive_cavity,mecanismu de bomba = cuévanu progresiva
pump_mechanism,pulser,mecanismu de bomba pulsiador
pump_mechanism,ram,mecanismu de bomba = RAM
pump_mechanism,rope,mecanismu de bomba cuerda
pump_mechanism,rotary_vane,mecanismu de bomba paleta rotativa
pump_mechanism,screw,mecanismu de bomba = tornillo
raba:id,1100,raba: identificación = *
raba:id,1160,raba: identificación = *
raba:id,1180,raba: identificación = *
raba:id,1190,raba: identificación = *
raba:id,1211,raba: identificación = *
raba:id,1212,raba: identificación = *
raba:id,1222,raba:díi=1222
raba:id,1300,raba: identificación = *
raba:id,1410,raba: identificación = *
raba:id,1500,raba: identificación = *
raba:id,1800,raba:díi=1800
raba:id,2000,raba: identificación = *
radar_transponder,ramark,transpondedor de radar = marca
radar_transponder:band,S,transpondedor de radar: banda = S
radar_transponder:band,X,transpondedor de radar: banda = X
radio_transponder:category,aeronautical,transpondedor de radio:categoría = aeronáuticu
radio_transponder:category,circular,transpondedor de radio:categoría = circular
radio_transponder:category,coast_radio,transpondedor de radio:categoría = radio de la mariña
radio_transponder:category,consol,transpondedor de radio:categoría = consolar
radio_transponder:category,direction_finding,transpondedor de radio:categoría = busca de dirección
radio_transponder:category,directional,transpondedor de radio:categoría = direccional
radio_transponder:category,rotating_pattern,transpondedor de radio:categoría = patrón xiratoriu
railway,*,ferrocarril = *
railway,abandoned,ferrocarril = abandonáu
railway,blockpost,ferrocarril = poste de bloquéu
railway,border,ferrocarril = frontera
railway,buffer_stop,ferrocarril = parada_búfer
railway,construction,ferrocarril = construcción
railway,container_terminal,ferrocarril = contenedor terminal
railway,crossing,ferrocarril = crucie
railway,crossing_box,ferrocarril = caja d'encruz
railway,crossing_controller,ferrocarril = controlador d'encruz
railway,crossover,ferrocarril = Tresversal
railway,defect_detector,ferrocarril = detector de defectos
railway,derail,ferrocarril = faer descarrilar
railway,diamond,ferrocarril = diamante
railway,dismantled,ferrocarril = esmanteláu
railway,disused,ferrocarril = en desusu
railway,facility,ferrocarril = instalaciones
railway,fuel,ferrocarril = combustible
railway,funicular,ferrocarril = funicular
railway,gauge_conversion,ferrocarril = conversión de calibre
railway,halt,ferrocarril = detener
railway,hirail_access,ferrocarril = accesu hirail
railway,historic,ferrocarril = históricu
railway,historical,ferrocarril = históricu
railway,hump_yard,ferrocarril = joroba
railway,isolated_track_section,ferrocarril = sección de vía aisllada
railway,junction,ferrocarril = unión
railway,level_crossing,ferrocarril = paso a nivel
railway,light_rail,ferrocarril = Tren Llixeru
railway,loading_gauge,ferrocarril = indicador de carga
railway,loading_rack,ferrocarril = estante de carga
railway,loading_ramp,ferrocarril = rampa de carga
railway,lubricator,ferrocarril = lubricador
railway,milestone,ferrocarril = afitáu
railway,miniature,ferrocarril = miniatura
railway,monorail,ferrocarril = monocarril
railway,narrow_gauge,ferrocarril = trocha_angosta
railway,obliterated,ferrocarril = borráu
railway,owner_change,ferrocarril = camudo de propietariu
railway,phone,ferrocarril = teléfonu
railway,platform,ferrocarril = plataforma
railway,platform_edge,ferrocarril = plataforma_cantu
railway,power_supply,ferrocarril = fuente d'alimentación
railway,preserved,ferrocarril = Calteníu
railway,proposed,ferrocarril = propuestu
railway,PRT,ferrocarril = PRT
railway,radio,ferrocarril = radio
railway,rail,ferrocarril = carril
railway,rail_brake,ferrocarril = freno_de_carril
railway,railway_crossing,ferrocarril = crucie ferroviariu
railway,razed,ferrocarril = esfarrapáu
railway,roundhouse,ferrocarril = rotonda
railway,service_station,ferrocarril = estación de serviciu
railway,signal,ferrocarril = señal
railway,signal_box,ferrocarril = caja de señal
railway,site,ferrocarril = sitio
railway,spur_junction,ferrocarril = spur_junction
railway,station,ferrocarril = estación
railway,station/Proposal,ferrocarril = estación/Propuesta
railway,stop,ferrocarril = deténgase
railway,subway,ferrocarril = subterraneo
railway,subway_entrance,ferrocarril = entrada_metro
railway,switch,ferrocarril = camudar
railway,technical_station,ferrocarril = estación_técnica
railway,track_scale,ferrocarril = esguila de pista
railway,train_station_entrance,ferrocarril = entrada_estación_de_tren
railway,tram,ferrocarril = tranvía
railway,tram_crossing,ferrocarril = tram_crossing
railway,tram_level_crossing,ferrocarril = tram_level_crossing
railway,tram_stop,ferrocarril = parada de tranvía
railway,traverser,ferrocarril = atravesador
railway,turntable,ferrocarril = placa xiratoria
railway,vacancy_detection,ferrocarril = vacancy_detection
railway,ventilation_shaft,ferrocarril = ducto de ventilación
railway,viaduct,ferrocarril = viaductu
railway,wash,ferrocarril = llavar
railway,water_crane,ferrocarril = grúa d'agua
railway,water_tower,ferrocarril = Torre d'agua
railway,workshop,ferrocarril = taller
railway,yard,ferrocarril = yarda
railway:atb,no,ferrocarril:atb = non
railway:atc,no,vía:atc=nenguna
railway:ballastless,no,ferrocarril: ensin balastu = non
railway:bidirectional,possible,ferrocarril:bidireccional = posible
railway:bidirectional,regular,ferrocarril:bidireccional = regular
railway:ctc,no,vía:ctc=nenguna
railway:ctcs,2,vía:ctcs=2
railway:ctcs,3,vía:ctcs=3
railway:electricity,joint,ferrocarril:eletricidá = articulación
railway:etcs,1,ferrocarril:etc. = *
railway:etcs,2,ferrocarril:etc. = *
railway:etcs,no,ferrocarril:etc. = non
railway:evm,no,vía:evm=nenguna
railway:gnt,no,ferrocarril:gnt = non
railway:kvb,no,vía:kvb=nenguna
railway:local_operated,no,ferrocarril:operáu_localmente = non
railway:ls,no,ferrocarril:ls = non
railway:lzb,no,ferrocarril: lzb = non
railway:milestone:catenary_mast,no,ferrocarril: finxu: catenary_mast = non
railway:milestone:emergency_brake_override,no,ferrocarril:finxu:emergency_brake_override = non
railway:preferred_direction,backward,ferrocarril: dirección_preferida = escontra tras
railway:preferred_direction,both,ferrocarril: dirección_preferida = dambes coses
railway:preferred_direction,forward,ferrocarril: dirección_preferida = delanteru
railway:ptc,no,vía:ptc=nenguna
railway:pzb,no,ferrocarril:pzb = non
railway:radio,analogue,ferrocarril:radio = términu análogu
railway:radio,analoque,ferrocarril:radiu = analóxicu
railway:radio,gsm-r,ferrocarril:radiu = gsm-r
railway:rail,continuous,ferrocarril:carril = continuu
railway:signal:combined,DE-ESO:ks,vía:señal:combináu=DE-ESO:ks
railway:signal:combined:form,light,vía:señal:combináu:forma=vía
railway:signal:combined:height,normal,llixera:señal:combináu:cota=vía
railway:signal:direction,backward,normal:señal:dirección=backward
railway:signal:direction,forward,ferrocarril:señal:dirección = delanteru
railway:signal:distant,DE-ESO:ks,vía:señal:distante=DE-ESO:ks
railway:signal:distant,DE-ESO:vr,ferrocarril:señal:distante = DE-ESO:vr
railway:signal:distant:form,light,ferrocarril:señal:distante:forma = lluz
railway:signal:distant:height,normal,ferrocarril:señal:distante:altor = normal
railway:signal:distant:states,DE-ESO:ks1;DE-ESO:ks2,vía:señal:distante:estaos=DE-ESO:ks1;DE-ESO:ks2
railway:signal:electricity:form,sign,vía:señal:eletricidá:vía=de
railway:signal:main,DE-ESO:hp,ferrocarril:señal:principal = DE-ESO:hp
railway:signal:main,DE-ESO:ks,signu de la forma:señal:principal=DE-ESO:ks
railway:signal:main:form,light,ferrocarril:señal:principal:formulariu = lluz
railway:signal:main:function,block,vía:señal:principal:vía=de
railway:signal:main:function,entry,bloque de la función:señal:principal:vía=de
railway:signal:main:function,exit,ferrocarril:señal:principal:función = salida
railway:signal:main:function,intermediate,ferrocarril:señal:principal:función = entemediu
railway:signal:main:height,normal,ferrocarril:señal:principal:altor = normal
railway:signal:main:substitute_signal,DE-ESO:db:zs1,entrada de la función:señal:principal:señal_de sustitutu=DE-ESO:db:zs1
railway:signal:minor,DE-ESO:sh,ferrocarril:señal:menor = DE-ESO:sh
railway:signal:minor,DE-ESO:sh1,vía:señal:menor=DE-ESO:sh1
