key,value,definition
natural,ground,natural = terrestre
natural,gully,natural = achar
natural,heath,natural = bruco
natural,hill,natural = Cerro
natural,hot_spring,natural = primavera calurosa
natural,human,natural = umano
natural,hummock,natural = montañeta
natural,islet,natural = isleta
natural,isthmus,natural = istmo
natural,lake,natural = ibón
natural,land,natural = tierra
natural,landform,natural = forma de relieu
natural,landslide,natural = eslizamiento de tierra
natural,lava,natural = lava
natural,liana,natural = liana
natural,marsh,natural = paúl
natural,meadow,natural = prau
natural,mesa,natural = tozal baxa
natural,meteor_crater,natural = crater de meteorito
natural,moor,natural = Saso
natural,moraine,natural = morena
natural,moss,natural = molsa
natural,mountain_range,natural = cordelera
natural,mud,natural = fango
natural,naled,natural = naled
natural,palaeontological_site,natural = puesto paleontológico
natural,peak,natural = zima
natural,peninsula,natural = peninsula
natural,plant,natural = planta
natural,plateau,natural = saso
natural,reef,natural = arrezife
natural,ridge,natural = cresta
natural,river_terrace,natural = terraza d'o río
natural,riverbank,natural = ribera d'o río
natural,riverbed,natural = canziello
natural,rock,natural = peña
natural,rock_overhang,natural = voladizo de peña
natural,rocks,natural = peñas
natural,saddle,natural = sillote
natural,sand,natural = arena
natural,scree,natural = piedra
natural,scrub,natural = broza
natural,shingle,natural = zaborra
natural,shoal,natural = cadiera
natural,shrub,natural = matullo
natural,shrubbery,natural = matullos
natural,sinkhole,natural = engullidero
natural,slope,natural = Pendién
natural,spring,natural = primavera
natural,stone,natural = piedra
natural,strait,natural = estreito
natural,termite_mound,natural = montañeta de termitas
natural,tidal,natural = de mareya
natural,tree,"Un arbol ye una planta leñosa perenne con tronco, ramas y fuellas que crexe naturalmén en o meyo ambién | natural = arbol"
natural,tree_group,natural = arbol_grupo
natural,tree_row,natural = filera_de_arbols
natural,tree_stump,natural = tocón d'arbol
natural,tree/Archived_proposal,natural = arbol/proponida archivada
natural,"tree/List_of_Genus,_Leaf_cycle,_Leaf_type","natural = arbol/Lista de Chenero, Ziclo d'a fuella, Tipo de fuella"
natural,tundra,natural = tundra
natural,valley,natural = Valle
natural,volcano,natural = volcán
natural,wallow,natural = revulcar-se por
natural,water,"Un cuerpo d'augua ye cualsequier acumulazión significativa d'augua, como un ibón, río, arrigachuelo u oziano | natural = augua"
natural,wetland,natural = humedal
natural,wood,"Una selva ye un aria forestal cubierta d'arbols y vechetazión leñosa, típicament más gran que una arbolera | natural = fusta"
navigationaid,als,Aduya a la navegazión = tamién
navigationaid,papi,Aduya a la navegazión = papi
navigationaid,rwc,navigationaid=rwc
navigationaid,rwe,navigationaid=rwe
navigationaid,tdz,navigationaid=tdz
navigationaid,txc,navigationaid=txc
navigationaid,txe,navigationaid=txe
navigationaid,vasi,Aduya a la navegazión = Vasi
ncat,*,ncat = *
ncat,광역시도로,ncat=광역시도로
ncat,국도,ncat=국도
ncat,지방도,ncat=지방도
network,*,o ret = *
network,AC Transit,ret=AC Transit
network:en,G-BUS,ret:en2=G-ret
network:guid,DE-BW-VRN,d'AUTOBÚS:guid=DE-BW-VRN
network:guid,DE-BY-MVV,ret:guid=DE-POR-MVV
network:ja,ハローサイクリング,ret:ja=ハローサイクリング
network:ko,경기도 시내버스,ret:ko=경기도 시내버스
network:short,MVV,ret:curto=MVV
network:type,basic_network,tipo de ret = ret_basico
network:type,lcn,tipo de ret = lcn
network:type,Local,tipo de ret = Local
network:type,lwn,tipo de ret = lwn
network:type,node_network,tipo de ret = nodo_ret
network:type,rcn,tipo de ret = rcn
network:wikidata,Q117309,ret: wikidata = Q117309
network:wikidata,Q614819,ret: wikidata = Q614819
network:wikidata,Q928178,ret:wikidata=Q928178
network:wikipedia,de:Rhein-Main-Verkehrsverbund,ret:wikipedia=de:Rhein-Prenzipal-Verkehrsverbund
network:wikipedia,en:Chicago Transit Authority,ret:wikipedia=en:Chicago Transit ret
network:wikipedia,en:Chicago_Transit_Authority,ret: wikipedia = ye:Chicago_Transit_Autoridat
network:wikipedia,en:Valley Metro,de Potestat:wikipedia=en:Enclete Metro
network:wikipedia,sv:Västtrafik,ret:wikipedia=sv:Västtrafik
ngbe:codigo,80214,ngbe: codigo = *
ngbe:grupo,Relieve,ngbe:grupo = Relevar
ngbe:huso,30,ngbe: fuso = *
ngbe:subgrupo,Parajes,ngbe: subgrupo = Paraches
ngbe:tema,Toponimia,ngbe:esbaruquía = toponimia
ngbe:tipotexto,S,ngbe:tipotexto = S
ngbe:version,provisional,ngbe: versión = provisional
nhd-shp:fcode,46003,nhd-shp:fcode = *
nhd-shp:fdate,2002-01-10,nhd-shp:fdate = *
NHD:Elevation,0.00000000000,NHD:Elevazión=0.00000000000
NHD:FCode,33600,NHD:FCode=33600
nhd:fcode,39001,nhd: codigo f = *
nhd:fcode,39004,nhd: codigo f = *
nhd:fcode,46003,nhd: codigo f = *
nhd:fcode,46006,nhd: codigo f = *
nhd:fcode,46007,nhd: codigo f = *
nhd:fcode,55800,nhd: codigo f = *
nhd:fdate,2008-02-28,nhd:calendata = *
NHD:FDate,2007/08/08,NHD: Calendata = *
nhd:fdate,Fri_Dec_28_00:00:00_PST_2007,nhd:calendata = Vie_Dic_28_00:00:00_PST_2007
nhd:fdate,Wed Sep 26 00:00:00 PDT 2007,nhd:fdate=Wed Sep 26 00:00:00 PDT 2007
nhd:fdate,Wed_Sep_26_00:00:00_PDT_2007,nhd:calendata = mierques_setiembre_26_00:00:00_PDT_2007
NHD:FLOWDIR,With Digitized,NHD:FLOWDIR=Con Digitized
NHD:FLOWDIR,With_Digitized,NHD:FLUXO DIR = Con_Dichitalizau
NHD:FType,460,NHD: Tipo F = *
NHD:FType,ArtificialPath,NHD: Tipo F = camino artifizial
nhd:ftype,ArtificialPath,nhd:ftype=ArtificialPath
NHD:FType,CanalDitch,NHD: Tipo F = canalzanja
nhd:ftype,LakePond,nhd: tipo f = lagoestanque
NHD:FTYPE,LakePond,NHD:FTYPE=LakePond
NHD:FType,StreamRiver,NHD: Tipo F = ArroyoRío
NHD:FTYPE,StreamRiver,NHD:FTYPE=StreamRiver
nhd:ftype,StreamRiver,nhd:ftype=StreamRiver
NHD:FTYPE,SwampMarsh,NHD:FTYPE = PantanoMarsh
NHD:RESOLUTION,2,NHD:RESOLUZIÓN = *
NHD:Resolution,High,NHD:Resoluzión = Alto
NHD:RESOLUTION,High,NHD:RESOLUZIÓN=Alto
NHD:RESOLUTION,Medium,NHD:RESOLUZIÓN = Meyo
NHS,Interstate,Servizio Nazional de Salut = Interestatal
NHS,STRAHNET,Servizio Nazional de Salut = STRAHNET
noexit,no,Sin salida = no
notas,"por favor respete las licencias de información y de los créditos correspondientes a las fuentes originales, y a osm en sus trabajos. #LeyLleras","notas=por favor respete as lizenzias d'informazión y d'os creditos correspondiens un as fuens orichinals, y un osm en os suyos treballos. #LeyLleras"
note,*,Nota = *
note,A13-06_03.xml,Nota=A13-06_03.xml
note:ja,*,nota: sí = *
note:ja,国土数値情報（鉄道データ）平成19年　国土交通省,Nota:ja=国土数値情報（鉄道データ）平成19年　国土交通省
note:name,"Der reg_name, sowie ggf. der loc_name sind dem zugehörigen Wikipediaartikel entnommen.","nota:nombre=Der reg_nombre, sowie ggf. der loc_Nombre sind dem zugehörigen Wikipediaartikel entnommen."
note:name,"Der_reg_name,_sowie_ggf._der_loc_name_sind_dem_zugehörigen_Wikipediaartikel_entnommen.","nota: nombre = Der_reg_name,_sowie_ggf._der_loc_name_sind_dem_zugehörigen_Wikipediaartikel_entnommen."
note:post_town,Florissant,nota:post_town = florissant
note:post_town,Saint Louis,Nota:Santo_de=ziudat d'o poste Louis
note:post_town,Saint_Louis,nota:post_town = Santo_Louis
notes,One Family Year-Round Residence,nota=Un Año Familiar-Residenzia Retuna
nuclear_explosion:country,*,esclatito nuclear:país = *
nycdoitt:bin,3000000,nycdoitt:bin = *
nycdoitt:bin,4000000,nycdoitt:bin = *
nysgissam:review,existing element's addr:housenumber has different addr:housenumber,nysgissam:la resiña=que esiste elemento  addr:housenumber tiene diferén addr:housenumber
nysgissam:review,existing_element's_addr:housenumber_has_different_addr:housenumber,nysgissam: revisión = a/a_direzión:numero_de_elemento_existén_tiene_diferén_direzión:numero_de_casa
nysgissam:review,found > 1 existing matching address,nysgissam:la resiña=trobó > 1 esistindo emparellando alocuzión
nysgissam:review,found_>_1_existing_matching_address,nysgissam: revisión = trobau_>_1_existén_coinzidén_direzión
nysgissam:review,no matching street nearby,nysgissam:resiña=garra carrera d'emparellar zercana
nysgissam:review,no_matching_street_nearby,nysgissam: revisión = sin_coinzidenzia_calle_zercana
nysgissam:review,repeat address,nysgissam:la resiña=repite obcheto
nysgissam:review,repeat_address,nysgissam: revisión = repetir_direzión
object:city,Badalona,d'alocuzión:ziudat=Badalona
object:city,Düsseldorf,obcheto:ziudat = Düsseldorf
object:city,Tiana,obcheto:ziudat=Tiana
object:city,Valdivia,obcheto:ziudat = Valdivia
object:country,DE,obcheto:país = Delaware
observatory:type,astronomical,observatorio:tipo = astronomico
observatory:type,gravitational,observatorio:tipo = gravitacional
observatory:type,meteorological,observatorio:tipo = meteorolochico
odbl,clean,odbl = limpio
office,accountant,usina = contador
office,administrative,usina = administrativo
office,adoption_agency,usina = Achenzia d'adopzión
office,advertising_agency,usina = l'achenzia de publizidat
office,architect,usina = arquiteuto
office,archive,usina = archivo
office,association,usina = asoziazión | usina = asoziazión consumidors
office,bail_bond_agent,usina = achén de capletas
office,call_center,usina = zentro de clamadas
office,call_centre,usina = zentro de clamadas
office,camping,usina = cámping
office,chamber,usina = cambra
office,charity,usina = caridat
office,company,usina = interpresa
office,construction_company,usina = compañía de construzión
office,consulting,usina = consultante
office,cooperative,usina = cooperativa
office,courier,usina = mensajero
office,coworking,usina = treballo colaborativo
office,diplomatic,usina = diplomatico
office,educational_institution,usina = instituzión educativa
office,employment_agency,usina = achenzia d'Emplego
office,energy_supplier,usina = furnidor_energia
office,engineer,usina = incheniero
office,estate_agent,usina = achén inmobiliario
office,financial,usina = finanziero
office,financial_advisor,usina = asesor finanziero
office,forestry,usina = silvicultura
office,foundation,usina = Fundazión
office,geodesist,usina = cheodesico
office,government,usina = gubierno
office,graphic_design,usina = diseño grafico
office,guide,usina = guía
office,harbour_master,usina = capitán de Puerto
office,healthcare,usina = cudiau d'a salut
office,highway,usina = autopista
office,insurance,usina = seguro
office,international_organization,usina = organizazión Internazional
office,it,usina = informatica
office,lawyer,usina = avogau
office,lifeguard,usina = Salvavidas
office,logistics,usina = lochistica
office,lost_property,usina = propiedat tresbatida
office,medical,usina = medico
office,moving_company,usina = interpresa de mudas
office,newspaper,usina = periodico
office,ngo,usina = ong
office,non-governmental_organization,usina = organizazión no gubernamental
office,notary,usina = notario
office,occupational_safety,usina = seguranza Ocupazional
office,parish,usina = parroquia
office,personal_service,usina = servizio personal
office,physician,usina = medico
office,political_party,usina = partiu politico
office,politician,usina = politico
office,private_investigator,usina = investigador privau
office,property_management,usina = propiedat administrativa
office,publisher,usina = editor
office,quango,usina = organismo estatal semiautónomo
office,real_estate_agent,usina = achén de biens radizes
office,realtor,usina = corredor de biens radizes
office,reception,usina = rezepzión
office,register,usina = cuaterno
office,religion,usina = relichión
office,rental,usina = loguero
office,research,usina = investigar
office,security,usina = seguranza
office,supervised_injection_site,usina = puesto d'inchezión supervisau
office,surveyor,usina = topógrafo
office,tax,usina = imposau
office,tax_advisor,usina = asesor fiscal
office,telecommunication,usina = telecomunicazión
office,therapist,usina = terapeuta
office,tourist_accommodation,usina = aloxamiento turistico
office,translator,usina = traductor
office,transport,usina = transporte
office,travel_agent,usina = achén de viaches
office,tutoring,usina = tutoría
office,union,usina = Unión
office,university,usina = Universidat
office,visa,usina = visa
office,water_utility,usina = servizio d'augua
office,wedding_planner,usina = planificador d'a voda
office:realtor,*,usina: achén inmobiliario = *
official_name,Starbucks Coffee,nombre_ofizial=Starbucks Café
official_name,Starbucks_Coffee,nombre ofizial = Starbucks_Café
official_name:en,Seven-Eleven,nombre_ofizial:ye = Siete onze
official_status,ru:деревня,estau_ofizial = ru:деревня
official_status,ru:посёлок,estau_ofizial=ru:посёлок
official_status,ru:село,estau_ofizial = ru: село
old_railway_operator,ACL,antigo operador ferroviario = LCA
old_railway_operator,NYC,antigo operador ferroviario = Nueva York
old_railway_operator,NYH&H,antigo operador ferroviario = NYH&H
old_railway_operator,NYNH&H,antigo operador ferroviario = NYNH&H
old_railway_operator,PRR,antigo_operador_ferroviario = RRP
old_railway_operator,SAL,antigo operador ferroviario = SALE
old_railway_operator,Southern,antigo operador ferroviario = D'o Sur
old_railway_operator,SP,antigo operador ferroviario = SP
old_railway_operator,SP&S,antigo operador ferroviario = SP&S
old_railway_operator,UP,antigo operador ferroviario = DICA
oneway,-1,d'una sola mano = *
oneway,1,d'una sola mano = *
oneway,*,d'una sola mano = *
oneway,alternating,d'una sola mano = alterno
oneway,FALSE,d'una sola mano = FALSO
oneway,no,d'una sola mano = no
oneway,reversible,d'una sola mano = reversible
oneway,TRUE,d'una sola mano = ZIERTO
oneway:bicycle,no,ida: bizicleta = no
oneway:bus,no,ida: autobús = no
oneway:mofa,no,unidirezional:mofla = no
oneway:moped,no,unidirezional: ciclomotor = no
oneway:motorcycle,no,ida: moto = no
oneway:psv,no,unidirezional: psv = no
openGeoDB:version,0.2.6.11_/_2007-12-04_/_http://fa-technik.adfc.de/code/opengeodb/dump/,openGeoDB: versión = *
opening_hours,*,orario d'obredura = *
opening_hours,08:00-22:00,oras_inaugurals=08:00-22:00
opening_hours,24/07/23,orario d'obredura = *
opening_hours,24/7,oras_inaugurals=24/7
opening_hours,Mo-Fr 08:00-16:00,oras_inaugurals=Mo-Fr 08:00-16:00
opening_hours,sunrise-sunset,orario d'obredura = a salida d'o sol mesa de sol
opening_hours:covid19,off,orario_de_obredura:covid19 = amortau
opening_hours:covid19,open,orario_de_obredura:covid19 = ubierto
opening_hours:covid19,same,orario_de_obredura:covid19 = mesmo
opening_hours:signed,no,orario_de_obredura:siñau = no
operational_status,closed,estau operativo = zarrau
operational_status,open,estau operativo = ubierto
operational_status,operational,estau operativo = Operazional
operational_status,out_of_order,estau operativo = afora de servizio
operational_status_quality,closed,estau_operativo_calidat = zarrau
operational_status_quality,confirmed,estau_operazional_calidat = confirmau
operational_status_quality,functional,estau_operativo_calidat = funzional
operational_status_quality,needs_maintenance,estau_operativo_calidat = ameneste mantenimiento
operational_status_quality,ok,estau_operativo_calidat = OK
operational_status_quality,restricted,estau_operativo_calidat = restrinchiu
operational_status_quality,unspecified,estau_operativo_calidat = no espezificau
operator,*,operador = *
operator,Adif,operador=Adif
operator:en,Central Japan Railway Company,operador:en2=Interpresa de Vía de Chapón Zentral
operator:en,Central_Japan_Railway_Company,operador:ye = Zentral_Chapón_Ferrocarril_Interpresa
operator:en,East_Japan_Railway_Company,operador:ye = Iste_Chapón_Ferrocarril_Interpresa
operator:en,West_Japan_Railway_Company,operador:ye = West_Japan_Railway_Company
operator:ja,*,operador:ja = *
operator:old,Western Power Distribution,operador:Distribuzión=de Poder Ozidental viella
operator:old,Western_Power_Distribution,operador:viello = Distribuzión_de_Enerchía_Ozidental
operator:ref:FR:SIRET,21130055300016,operador:ref:FR:SIRET = *
operator:short,郵便局,operador:curto=郵便局
operator:short:en,JP,operador:curto:en2=JP
operator:short:ja,郵便局,operador:curto:ja=郵便局
operator:type,business,operador:tipo=operador
operator:type,community,operador: tipo = comunidat
operator:type,government,operador:tipo = gubierno
operator:type,private,operador:tipo = privau
operator:type,public,operador:tipo = publico
operator:type,religious,empresarial:tipo=operador
operator:type,university,relichioso:tipo=operador
operator:website,https://www.usps.com,universitario:puesto web=https://www.usps.com
operator:wikidata,Q1032001,operador:wikidata=Q1032001
operator:wikidata,Q157645,operador:wikidata = Q157645
operator:wikipedia,*,operador: wikipedia = *
operator:wikipedia,pl:InPost,operador:wikipedia=pl:InPost
operator:zh,国家电网,operador:zh=国家电网
orchard,meadow_orchard,ortal = ortal d'o prau
order,0,ordenar = *
organ,*,Organo = *
organic,only,organico = nomás
orientation,diagonal,orientazión=orientazión
orientation,parallel,diagonal=perpendicular
orientation,perpendicular,de=orientazión paralela
osm_type,way,tipo_osm = camino
osmarender:nameDirection,-1,osmarender:nombreDirección = *
osmarender:nameDirection,1,osmarender:nombreDirección = *
osmarender:render,no,osmarender:renderizar = no
osmarender:renderName,no,osmarender:representarNombre = no
osmarender:renderRef,no,osmarender:renderRef = no
osmc:symbol,green:green:yellow_pointer,osmc:símbolo = verde:verde:puntero_amariello
osmc:symbol,yellow::yellow_diamond,osmc:símbolo = amariello::diamán_amariello
osmc:symbol,yellow:white:yellow_diamond,osmc:o símbolo=amariello:blanco:abanzamiento_de
outdoor_seating,no,asientos a l'aire libre = no
outdoor_seating,patio,asientos a l'aire libre = patio
outdoor_seating,terrace,asientos a l'aire libre = terraza
outlet,bell_mouth,presa de corrién = boca de campana
outlet,direct,presa de corrién = dreito
outlet,noise_barrier,presa de corrién = barracala de rudio
outlet,screen,presa de corrién = pantalla
outlet,sock,presa de corrién = pedaleta
outlet,valve,presa de corrién = valvula
overtaking,no,abanzamiento = no
overtaking:hgv,no,diamán amariello:hgv=garra
owner,Halifax Regional Municipality,dueño=Halifax dueño de
owner,Halifax_Regional_Municipality,dueño = Halifax_Rechional_Munizipio
owner,Région wallonne,Munizipio Rechional=Région wallonne
ownership,municipal,propiedat = munizipal
ownership,national,propiedat=propiedat
ownership,private,propiedat = privau
ownership,public,nazional=aparcamento
ownership,state,propiedat = estar
par,3,par    3
par,4,par    4
par,5,par    5
park_ride,hov,gambada d'o Parque = hov
park_ride,no,gambada d'o Parque = no
parking,carports,estazionamiento = cocheras
parking,garage,estazionamiento = garache
parking,garage_boxes,estazionamiento = garache_caxas
parking,lane,estazionamiento = carril
parking,layby,estazionamiento = apartau
parking,multi-storey,estazionamiento = de muitos pisos
parking,no,estazionamiento = no
parking,on_kerb,estazionamiento = en a fazera
parking,rooftop,estazionamiento = teito
parking,sheds,estazionamiento = cobertizos
parking,street_side,estazionamiento = costau d'a carrera
parking,surface,estazionamiento = superfizie
parking,underground,estazionamiento = baixo tierra
parking_space,bicycle,plaza d'aparcamento = bizicleta
parking_space,bus,plaza d'aparcamento = autobús
parking_space,caravan,plaza d'aparcamento = caravana
parking_space,charging,plaza d'aparcamento = cargando
parking_space,customers,plaza d'aparcamento = cliens
parking_space,delivery,plaza d'aparcamento = entrega
parking_space,disabled,plaza d'aparcamento = desactivau
parking_space,hgv,plaza d'aparcamento = vhg
parking_space,normal,plaza d'aparcamento = normal
parking_space,parent,plaza d'aparcamento = pai
parking_space,private,plaza d'aparcamento = privau
parking_space,staff,plaza d'aparcamento = personal
parking_space,street,plaza d'aparcamento = calle
parking:both,lane,estazionamiento:toz dos = carril
parking:both,no,estazionamiento:ambos = no
parking:both,separate,publico:toz dos=aparcamento
parking:both,street_side,estazionamiento:toz dos = costau d'a carrera
parking:both:fee,no,separau:ambos:coste=garra
parking:both:orientation,parallel,aparcamento:ambos:orientazión=aparcamento
parking:both:restriction,no_parking,paralelo:ambos:restrizión=garra_aparcamento
parking:both:restriction,no_stopping,d'aparcamento:ambos:restrizión=garra_aparcamento
parking:condition:both,free,estazionamiento:estau:ambos = libre
parking:condition:left,free,estazionamiento:condizión:zurda = libre
parking:condition:right,free,estazionamiento:estau:correuto = libre
parking:fee,no,de parar:coste=garra
parking:lane:both,diagonal,estazionamiento:carril:ambos = diagonal
parking:lane:both,marked,estazionamiento:carril:ambos = marcau
parking:lane:both,no,estazionamiento:carril:ambos = no
parking:lane:both,no_parking,estazionamiento:carril:ambos = No estazionar
parking:lane:both,no_stopping,estazionamiento:carril:ambos = sin parar
parking:lane:both,parallel,estazionamiento:carril:toz dos = paralela
parking:lane:both,perpendicular,estazionamiento:carril:ambos = perpendicular
parking:lane:both,separate,estazionamiento:carril:ambos = separau
parking:lane:both:parallel,on_street,estazionamiento:carril:ambos:paralelo = en a carrera
parking:lane:hgv,on_street,estazionamiento:carril:hgv = en a carrera
parking:lane:left,no_parking,estazionamiento:carril:zurda = No estazionar
parking:lane:left,no_stopping,estazionamiento:carril:zurda = sin parar
parking:lane:left,parallel,estazionamiento:carril:zurda = paralela
parking:lane:right,no_parking,estazionamiento:carril:dreita = No estazionar
parking:lane:right,no_stopping,estazionamiento:carril:dreita = sin parar
parking:lane:right,parallel,estazionamiento:carril:dreita = paralela
parking:lane:right:parallel,on_street,estazionamiento:carril:dreita:paralelo = en a carrera
parking:left,lane,estazionamiento: zurda = carril
parking:left,no,estazionamiento: zurda = no
parking:left,street_side,estazionamiento: zurda = costau d'a carrera
parking:left:fee,no,aparcamento:a la zurda:coste=garra
parking:left:orientation,parallel,aparcamento:a la zurda:orientazión=aparcamento
parking:left:restriction,no_parking,paralelo:a la zurda:restrizión=garra_aparcamento
parking:left:restriction,no_stopping,d'aparcamento:a la zurda:restrizión=garra_aparcamento
parking:orientation,diagonal,estazionamiento: orientazión = diagonal
parking:orientation,parallel,estazionamiento: orientazión = paralela
parking:orientation,perpendicular,estazionamiento: orientazión = perpendicular
parking:right,lane,estazionamiento: dreito = carril
parking:right,no,estazionamiento: dreito = no
parking:right,street_side,estazionamiento: dreito = costau d'a carrera
parking:right:fee,no,de parar:dreito:coste=garra
parking:right:orientation,parallel,aparcamento:dreito:orientazión=aparcamento
parking:right:restriction,no_parking,paralelo:dreito:restrizión=garra_aparcamento
parking:right:restriction,no_stopping,d'aparcamento:dreito:restrizión=garra_pavimentazión
passenger,international,pasachero = internazional
passenger,local,pasachero = local
passenger,national,pasachero = nazional
passenger,no,pasachero = no
passenger,regional,pasachero = rechional
passenger,suburban,pasachero = suburbano
passenger,urban,pasachero = urbano
passenger_information_display,no,pantalla_de_informazión_d'o_pasachero = no
passenger_lines,1,linias_de_pasachers = *
passenger_lines,2,linias_de_pasachers = *
passenger_lines,3,linias_de_pasachers = *
passenger_lines,4,linias_de_pasachers = *
passing_places,no,puestos de trango = no
path,crossing,carrerón = cruze
path,desire,camino = deseyo
path,sidewalk,camino = fazera
paving_stones:length,0.3,de parar_uesos:#periodo=0.3
paving_stones:shape,square,empedregando_uesos:a forma=cuadra
paving_stones:width,0.3,empedregar_uesos:amplo=0.3
payment:cards,no,pago:cartas=garra
payment:cash,no,Pago en efeutivo = no
payment:credit_cards,no,pago:credit_cards = no
payment:cryptocurrencies,no,pago:cryptocurrencies=garra
payment:debit_cards,no,pago:tarchetas_debito = no
payment:notes,no,pago:notas=garra
phases,1,fase=1
phases,3,etapas = *
physically_present,no,fisicamente presén = no
pillar:type,dry_barrel,pilar:tipo = barril_xuto
pillar:type,wet_barrel,pilar:tipo = barril_mullau
pilotage,boarding_point,pilotache = punto d'embarque
pilotage,office,pilotache = usina
pipeline,marker,cañería = marcador
pipeline,substation,cañería = subestazión
pipeline,surge_tank,cañería = tanque de compensazión
pipeline,valve,cañería = valvula
piste:difficulty,advanced,pista: dificultat = abanzau
piste:difficulty,easy,pista: dificultat = fazil
piste:difficulty,intermediate,pista: dificultat = intermedio
piste:difficulty,novice,pista: dificultat = prinzipián
piste:grooming,backcountry,pista: preparazión = travesía
piste:grooming,classic,pista: preparazión = clasico
piste:grooming,classic;skating,pista: preparazión = clasico; patinaje
piste:grooming,classic+skating,pista: preparazión = patinaje+clasico
piste:type,connection,pista: tipo = conisión
piste:type,downhill,pista: tipo = cuesta abaix
piste:type,fatbike,pista:tipo = fatbike
piste:type,hike,pista:tipo = cursa
piste:type,nordic,pista: tipo = nordico
piste:type,piste:halfpipe,pista:tipo = pista: meyo tubo
piste:type,ski_jump,pista: tipo = salto con esquís
piste:type,ski_jump_landing,pista:tipo = aterrizada de brinco d'esquí
piste:type,skitour,pista:tipo = esquí
place,allotments,puesto = asignazions
place,archipelago,puesto = archipiélago
place,area,puesto = aria
place,atoll,puesto = atolón
place,block,puesto = bloquiar
place,borough,puesto = ziudat
place,city,puesto = ziudat
place,city_block,puesto = Mazana d'a ziudat
place,civil_parish,puesto = parroquia zivil
place,continent,puesto = continente
place,country,puesto = país
place,county,puesto = condau
place,district,puesto = distrito
place,farm,puesto = rafal
place,hamlet,puesto = lugarón
place,island,puesto = isla
place,islet,puesto = isleta
place,isolated_dwelling,puesto = vivienda_aislada
place,locality,puesto = localidat
place,municipality,puesto = munizipio
place,neighbourhood,puesto = vezindau
place,ocean,puesto = Oceano
place,peninsula,puesto = peninsula
place,plot,puesto = grafico
place,polder,puesto = pólder
place,province,puesto = provinzia
place,quarter,puesto = cuarteno
place,region,puesto = rechión
place,sea,puesto = mar
place,shieling,puesto = blindaje
place,square,puesto = cuadrau
place,state,puesto = Espresar
place,subcounty,puesto = subcondado
place,suburb,puesto = suburbio
place,town,puesto = pueblo
place,village,puesto = lugarón
place_of_worship,holy_well,puesto d'adorazión = puzo santo
place_of_worship,lourdes_grotto,puesto d'adorazión = gruta de lourdes
place_of_worship,mass_rock,puesto d'adorazión = peña masiva
place:CN,town,puesto:CN = lugar
place:CN,village,puesto:CN = lugarón
placement,left_of:2,colocazión = zurda_de:2
placement,left_of:3,placement=sostras_de:3
placement,middle_of:1,colocazión = meyo_de:1
placement,middle_of:2,colocazión = meyo_de:2
placement,middle_of:3,placement=meyo_de:3
placement,right_of:1,colocazión = dreito_de:1
placement,right_of:2,colocazión = dreita_de:2
placement,transition,colocazión = transizión
placement:forward,left_of:1,colocazión:abanze = zurda_de:1
plant,tree,planta = arbol
plant:method,combustion,planta:metodo = combustión
plant:method,gasification,planta:metodo = gasificazión
plant:method,photovoltaic,planta:metodo = fotovoltaica
plant:method,run-of-the-river,planta:metodo = corrién d'o río
plant:method,thermal,planta:metodo = termico
plant:method,water-pumped-storage,planta:metodo = almagazenamiento por bombío d'augua
plant:method,water-storage,planta:metodo = almagazenamiento d'augua
plant:source,battery,planta:fuen = batería
plant:source,biomass,planta:fuen = biomasa
plant:source,coal,planta:fuen = carbón
plant:source,gas,planta:fuen = gas
plant:source,geothermal,planta:fuen = geotermia
plant:source,hydro,planta:fuen = hidro
plant:source,nuclear,planta:fuen = nuclear
plant:source,oil,planta:fuen = petrolio
plant:source,solar,planta:fuen = solar
plant:source,waste,planta:fuen = malmeter
plant:source,wind,planta:fuen = aire
plant:type,combined_cycle,planta: tipo = ziclo combinau
plant:type,gas_turbine,planta: tipo = turbina de gas
plant:type,solar_photovoltaic_panel,planta: tipo = panel solar fotovoltaico
plant:type,steam_turbine,planta: tipo = turbina de vapor
playground,balancebeam,parque infantil = barra d'equilibrio
playground,basketswing,parque infantil = bandiador de canasta
playground,bridge,parque infantil = puen
playground,climbingframe,parque infantil = bandiador
playground,climbingwall,parque infantil = muro d'escalada
playground,funnel_ball,parque infantil = bola d'envasador
playground,hopscotch,parque infantil = rayuela
playground,horizontal_bar,parque infantil = barra orizontal
playground,map,parque infantil = mapa
playground,playhouse,parque infantil = teatro
playground,roundabout,parque infantil = retonda
playground,sandpit,parque infantil = mina d'arena
playground,seesaw,parque infantil = garnela
playground,sledding,parque infantil = eslenadera
playground,slide,parque infantil = diapositiva
playground,splash_pad,parque infantil = splash_pad
playground,springy,parque infantil = elastico
playground,structure,parque infantil = estructura
playground,swing,parque infantil = ritmo
playground,teenshelter,parque infantil = refuchio ta adolescentes
playground,tetherball,parque infantil = tetherball
playground,trampoline,parque infantil = trampolín
playground,tunnel_tube,parque infantil = tubo de tunel
playground,youth_bench,parque infantil = cadiera chuvenil
playground,zipwire,parque infantil = tirolina
playground:theme,playground,patio de recreyo: esbaruquía = patio de chuegos
pole,no,polo = no
pole,switch,cambio=de polo
pole,transition,polo = transizión
pole:role,*,polo: papel = *
poles,monopole,poblazión=de
police,academy,polizía = academia
police,barracks,polizía = cuartel
police,car_pound,polizía = libra de coche
police,car_repair,polizía = reparazión d'autos
