key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
mml:class,35412,mml:class=35412,,,,68433,0.0,0,0.0,59371,0.0001,9062,0.0007,No,0,,,,,2634
mml:class,36200,mml:class=36200,,,,10489,0.0,0,0.0,8961,0.0,1528,0.0001,No,0,,,,,12800
mml:class,36311,mml:class=36311,,,,611581,0.0001,0,0.0,611576,0.0005,5,0.0,No,0,,,,,479
mml:class,36312,mml:class=36312,,,,19285,0.0,0,0.0,19285,0.0,0,0.0,No,0,,,,,7200
mml:class,42131,mml:class=42131,,,,13619,0.0,0,0.0,13619,0.0,0,0.0,No,0,,,,,9924
mml:class,42161,mml:class=42161,,,,52998,0.0,0,0.0,52998,0.0,0,0.0,No,0,,,,,3166
mml:class,42211,mml:class=42211,,,,48081,0.0,0,0.0,48081,0.0,0,0.0,No,0,,,,,3419
mml:class,42231,mml:class=42231,,,,25786,0.0,0,0.0,25786,0.0,0,0.0,No,0,,,,,5595
mml:class,42261,mml:class=42261,,,,143479,0.0,0,0.0,143476,0.0001,3,0.0,No,0,,,,,1503
mml:class,42261,,,LINZ2OSM:versió_font	=	*,mml:clase	=	*,,,,,,,,,,,LINZ2OSM:versió_font,*,mml:clase,*,17596
mofa,designated,mofa=designated,,,,63223,0.0,214,0.0,63008,0.0001,1,0.0,No,4,,,,,2795
mofa,designated,,,mofa	=	designat,mofa	=	designado,,,,,,,,,,,mofa,designat,mofa,designado,17599
mofa,no,mofa=no,,,,80180,0.0,786,0.0,79382,0.0001,12,0.0,No,4,,,,,2338
mofa,no,,,mofa	=	no,mofa	=	no,,,,,,,,,,,mofa,no,mofa,no,17598
mofa,use_sidepath,mofa=use_sidepath,,,,65679,0.0,17,0.0,65662,0.0001,0,0.0,Yes,1,,,,,2725
mofa,use_sidepath,,,mofa	=	use_sidepath,mofa	=	use_sidepath,,,,,,,,,,,mofa,use_sidepath,mofa,use_sidepath,17600
mofa,yes,mofa=yes,,,,101940,0.0,5163,0.0,96762,0.0001,15,0.0,No,5,,,,,1938
mofa,yes,,,mofa	=	sí,mofa	=	sí,,,,,,,,,,,mofa,sí,mofa,sí,17597
monitoring:water_level,yes,monitoring:water_level=yes,,,,19258,0.0,18563,0.0001,690,0.0,5,0.0,No,5,,,,,7210
monitoring:weather,yes,monitoring:weather=yes,,,,11597,0.0,9502,0.0,2068,0.0,27,0.0,No,6,,,,,11590
mooring,commercial,,,amarrador	=	comercial,amarradero	=	comercial,,,,,,,,,,,amarrador,comercial,amarradero,comercial,17604
mooring,cruise,,,amarrador	=	creuer,amarradero	=	crucero,,,,,,,,,,,amarrador,creuer,amarradero,crucero,17605
mooring,declaration,,,amarrador	=	declaració,amarradero	=	declaración,,,,,,,,,,,amarrador,declaració,amarradero,declaración,17606
mooring,ferry,,,amarrador	=	transportar,amarradero	=	transportar,,,,,,,,,,,amarrador,transportar,amarradero,transportar,17611
mooring,guest,,,amarrador	=	hoste,amarradero	=	huésped,,,,,,,,,,,amarrador,hoste,amarradero,huésped,17607
mooring,monobuoy,,,amarrador	=	monoboia,amarradero	=	monoboya,,,,,,,,,,,amarrador,monoboia,amarradero,monoboya,17608
mooring,private,mooring=private,,,,18531,0.0,728,0.0,17764,0.0,39,0.0,No,5,,,,,7478
mooring,private,,,amarrador	=	privat,amarradero	=	privado,,,,,,,,,,,amarrador,privat,amarradero,privado,17602
mooring,ring,,,amarrador	=	anell,amarradero	=	anillo,,,,,,,,,,,amarrador,anell,amarradero,anillo,17603
mooring,sbm,,,amarrador	=	sbm,amarradero	=	sbm,,,,,,,,,,,amarrador,sbm,amarradero,sbm,17609
mooring,spm,,,amarrador	=	spm,amarradero	=	spm,,,,,,,,,,,amarrador,spm,amarradero,spm,17610
mooring,visitor,,,amarrador	=	visitant,amarradero	=	visitante,,,,,,,,,,,amarrador,visitant,amarradero,visitante,17612
mooring,yes,mooring=yes,,,,35938,0.0,7877,0.0,27940,0.0,121,0.0,Yes,5,,,,,4280
mooring,yes,,,amarrador	=	sí,amarradero	=	sí,,,,,,,,,,,amarrador,sí,amarradero,sí,17601
moped,designated,moped=designated,,,,67850,0.0,146,0.0,67704,0.0001,0,0.0,No,5,,,,,2655
moped,designated,,,ciclomotor	=	designat,ciclomotor	=	designado,,,,,,,,,,,ciclomotor,designat,ciclomotor,designado,17614
moped,no,moped=no,,,,151987,0.0,1224,0.0,150745,0.0001,18,0.0,No,4,,,,,1428
moped,no,,,ciclomotor	=	no,ciclomotor	=	no,,,,,,,,,,,ciclomotor,no,ciclomotor,no,17613
moped,use_sidepath,moped=use_sidepath,,,,42055,0.0,14,0.0,42041,0.0,0,0.0,Yes,2,,,,,3761
moped,use_sidepath,,,ciclomotor	=	use_sidepath,ciclomotor	=	use_sidepath,,,,,,,,,,,ciclomotor,use_sidepath,ciclomotor,use_sidepath,17616
moped,yes,moped=yes,,,,48510,0.0,4801,0.0,43682,0.0,27,0.0,No,3,,,,,3399
moped,yes,,,ciclomotor	=	sí,ciclomotor	=	sí,,,,,,,,,,,ciclomotor,sí,ciclomotor,sí,17615
motor_vehicle,agricultural,motor_vehicle=agricultural,,,,122418,0.0,1148,0.0,121267,0.0001,3,0.0,Yes,7,,,,,1691
motor_vehicle,agricultural,,,Vehicle de motor	=	agrícola,Vehículo de motor	=	agrícola,,,,,,,,,,,Vehicle de motor,agrícola,Vehículo de motor,agrícola,17621
motor_vehicle,agricultural;forestry,motor_vehicle=agricultural;forestry,,,,27076,0.0,544,0.0,26532,0.0,0,0.0,Yes,1,,,,,5365
motor_vehicle,agricultural;forestry,,,Vehicle de motor	=	agrícola;silvicultura,Vehículo de motor	=	agrícola;silvicultura,,,,,,,,,,,Vehicle de motor,agrícola;silvicultura,Vehículo de motor,agrícola;silvicultura,17626
motor_vehicle,customers,motor_vehicle=customers,,,,19405,0.0,1790,0.0,17611,0.0,4,0.0,No,4,,,,,7153
motor_vehicle,customers,,,Vehicle de motor	=	clients,Vehículo de motor	=	clientes,,,,,,,,,,,Vehicle de motor,clients,Vehículo de motor,clientes,17627
motor_vehicle,delivery,,,Vehicle de motor	=	entrega,Vehículo de motor	=	entrega,,,,,,,,,,,Vehicle de motor,entrega,Vehículo de motor,entrega,17628
motor_vehicle,designated,motor_vehicle=designated,,,,69461,0.0,9669,0.0,59740,0.0001,52,0.0,No,6,,,,,2598
motor_vehicle,designated,,,Vehicle de motor	=	designat,Vehículo de motor	=	designado,,,,,,,,,,,Vehicle de motor,designat,Vehículo de motor,designado,17623
motor_vehicle,destination,motor_vehicle=destination,,,,184372,0.0,4923,0.0,179359,0.0002,90,0.0,Yes,7,,,,,1225
motor_vehicle,destination,,,Vehicle de motor	=	destinació,Vehículo de motor	=	destino,,,,,,,,,,,Vehicle de motor,destinació,Vehículo de motor,destino,17620
motor_vehicle,forestry,motor_vehicle=forestry,,,,121727,0.0,5661,0.0,116066,0.0001,0,0.0,Yes,7,,,,,1699
motor_vehicle,forestry,,,Vehicle de motor	=	silvicultura,Vehículo de motor	=	silvicultura,,,,,,,,,,,Vehicle de motor,silvicultura,Vehículo de motor,silvicultura,17622
motor_vehicle,no,motor_vehicle=no,,,,1194506,0.0001,163277,0.0006,1028657,0.0009,2572,0.0002,Yes,13,,,,,299
motor_vehicle,no,,,Vehicle de motor	=	no,Vehículo de motor	=	no,,,,,,,,,,,Vehicle de motor,no,Vehículo de motor,no,17617
motor_vehicle,permissive,motor_vehicle=permissive,,,,52944,0.0,5459,0.0,47434,0.0,51,0.0,No,6,,,,,3169
motor_vehicle,permissive,,,Vehicle de motor	=	permissiu,Vehículo de motor	=	permisivo,,,,,,,,,,,Vehicle de motor,permissiu,Vehículo de motor,permisivo,17624
motor_vehicle,permit,motor_vehicle=permit,,,,56272,0.0,6288,0.0,49891,0.0,93,0.0,No,6,,,,,3032
motor_vehicle,permit,,,Vehicle de motor	=	permís,Vehículo de motor	=	permiso,,,,,,,,,,,Vehicle de motor,permís,Vehículo de motor,permiso,17625
motor_vehicle,private,motor_vehicle=private,,,,313661,0.0,44671,0.0002,268788,0.0002,202,0.0,Yes,6,,,,,788
motor_vehicle,private,,,Vehicle de motor	=	privat,Vehículo de motor	=	privado,,,,,,,,,,,Vehicle de motor,privat,Vehículo de motor,privado,17619
motor_vehicle,yes,motor_vehicle=yes,,,,408289,0.0,60530,0.0002,346436,0.0003,1323,0.0001,Yes,7,,,,,644
motor_vehicle,yes,,,Vehicle de motor	=	sí,Vehículo de motor	=	sí,,,,,,,,,,,Vehicle de motor,sí,Vehículo de motor,sí,17618
motorboat,no,motorboat=no,,,,18406,0.0,62,0.0,17867,0.0,477,0.0,No,3,,,,,7523
motorboat,no,,,motora	=	no,motora	=	no,,,,,,,,,,,motora,no,motora,no,17630
motorboat,yes,motorboat=yes,,,,24346,0.0,54,0.0,23950,0.0,342,0.0,Yes,5,,,,,5867
motorboat,yes,,,motora	=	sí,motora	=	sí,,,,,,,,,,,motora,sí,motora,sí,17629
motorcar,agricultural,motorcar=agricultural,,,,22108,0.0,46,0.0,22062,0.0,0,0.0,No,6,,,,,6371
motorcar,agricultural,,,automòbil	=	agrícola,automóvil	=	agrícola,,,,,,,,,,,automòbil,agrícola,automóvil,agrícola,17634
motorcar,designated,motorcar=designated,,,,84188,0.0,3428,0.0,80238,0.0001,522,0.0,No,5,,,,,2239
motorcar,designated,,,automòbil	=	designat,automóvil	=	designado,,,,,,,,,,,automòbil,designat,automóvil,designado,17633
motorcar,destination,motorcar=destination,,,,47781,0.0,1277,0.0,46503,0.0,1,0.0,Yes,6,,,,,3439
motorcar,destination,,,automòbil	=	destinació,automóvil	=	destino,,,,,,,,,,,automòbil,destinació,automóvil,destino,17636
motorcar,no,motorcar=no,,,,343634,0.0,26409,0.0001,316940,0.0003,285,0.0,Yes,8,,,,,730
motorcar,no,,,automòbil	=	no,automóvil	=	no,,,,,,,,,,,automòbil,no,automóvil,no,17631
motorcar,private,motorcar=private,,,,19468,0.0,6540,0.0,12911,0.0,17,0.0,No,5,,,,,7128
motorcar,private,,,automòbil	=	privat,automóvil	=	privado,,,,,,,,,,,automòbil,privat,automóvil,privado,17635
motorcar,yes,motorcar=yes,,,,230550,0.0,139636,0.0005,90513,0.0001,401,0.0,Yes,10,,,,,1005
motorcar,yes,,,automòbil	=	sí,automóvil	=	sí,,,,,,,,,,,automòbil,sí,automóvil,sí,17632
motorcycle,agricultural,motorcycle=agricultural,,,,13757,0.0,15,0.0,13742,0.0,0,0.0,No,4,,,,,9828
motorcycle,agricultural,,,motocicleta	=	agrícola,motocicleta	=	agrícola,,,,,,,,,,,motocicleta,agrícola,motocicleta,agrícola,17640
motorcycle,designated,motorcycle=designated,,,,71235,0.0,318,0.0,70902,0.0001,15,0.0,No,4,,,,,2547
motorcycle,designated,,,motocicleta	=	designat,motocicleta	=	designado,,,,,,,,,,,motocicleta,designat,motocicleta,designado,17639
motorcycle,destination,motorcycle=destination,,,,17712,0.0,1116,0.0,16596,0.0,0,0.0,Yes,4,,,,,7771
motorcycle,destination,,,motocicleta	=	destinació,motocicleta	=	destino,,,,,,,,,,,motocicleta,destinació,motocicleta,destino,17641
motorcycle,no,motorcycle=no,,,,152020,0.0,14432,0.0001,137500,0.0001,88,0.0,Yes,6,,,,,1427
motorcycle,no,,,motocicleta	=	no,motocicleta	=	no,,,,,,,,,,,motocicleta,no,motocicleta,no,17638
motorcycle,yes,motorcycle=yes,,,,623554,0.0001,65981,0.0002,556933,0.0005,640,0.0,Yes,4,,,,,472
motorcycle,yes,,,motocicleta	=	sí,motocicleta	=	sí,,,,,,,,,,,motocicleta,sí,motocicleta,sí,17637
motorcycle_friendly,customary,,,apte per a motocicletes	=	acostumat,apto para motocicletas	=	acostumbrado,,,,,,,,,,,apte per a motocicletes,acostumat,apto para motocicletas,acostumbrado,17642
motorcycle:clothes,*,,,motocicleta:roba	=	*,motocicleta:ropa	=	*,,,,,,,,,,,motocicleta:roba,*,motocicleta:ropa,*,17643
motorcycle:clothes,yes,,,motocicleta:roba	=	si,motocicleta:ropa	=	si,,,,,,,,,,,motocicleta:roba,si,motocicleta:ropa,si,17644
motorcycle:parts,yes,,,parts de motocicleta	=	si,partes de motocicleta	=	si,,,,,,,,,,,parts de motocicleta,si,partes de motocicleta,si,17645
motorcycle:rental,yes,,,moto:lloguer	=	si,moto:alquiler	=	si,,,,,,,,,,,moto:lloguer,si,moto:alquiler,si,17646
motorcycle:repair,yes,,,motocicleta: reparació	=	si,motocicleta: reparación	=	si,,,,,,,,,,,motocicleta: reparació,si,motocicleta: reparación,si,17647
motorcycle:sales,yes,,,motocicleta:vendes	=	si,motocicleta:ventas	=	si,,,,,,,,,,,motocicleta:vendes,si,motocicleta:ventas,si,17648
motorcycle:theme,yes,,,motocicleta: tema	=	si,motocicleta: tema	=	si,,,,,,,,,,,motocicleta: tema,si,motocicleta: tema,si,17649
motorcycle:type,*,,,motocicleta: tipus	=	*,motocicleta:tipo	=	*,,,,,,,,,,,motocicleta: tipus,*,motocicleta:tipo,*,17650
motorcycle:type,electric,,,motocicleta: tipus	=	elèctric,motocicleta:tipo	=	eléctrico,,,,,,,,,,,motocicleta: tipus,elèctric,motocicleta:tipo,eléctrico,17652
motorcycle:type,scooter,,,motocicleta: tipus	=	scooter,motocicleta:tipo	=	scooter,,,,,,,,,,,motocicleta: tipus,scooter,motocicleta:tipo,scooter,17653
motorcycle:type,sportbike,,,motocicleta: tipus	=	Bicicleta esportiva,motocicleta:tipo	=	Bicicleta de deporte,,,,,,,,,,,motocicleta: tipus,Bicicleta esportiva,motocicleta:tipo,Bicicleta de deporte,17651
motorcycle:tyres,yes,,,motocicleta: pneumàtics	=	si,motocicleta: neumáticos	=	si,,,,,,,,,,,motocicleta: pneumàtics,si,motocicleta: neumáticos,si,17654
motorroad,no,motorroad=no,,,,72917,0.0,80,0.0,72821,0.0001,16,0.0,Yes,3,,,,,2510
motorroad,no,,,carretera	=	no,carretera	=	no,,,,,,,,,,,carretera,no,carretera,no,17656
motorroad,yes,motorroad=yes,,,,186868,0.0,68,0.0,186792,0.0002,8,0.0,Yes,7,,,,,1207
motorroad,yes,,,carretera	=	sí,carretera	=	sí,,,,,,,,,,,carretera,sí,carretera,sí,17655
mountain_pass,*,,,Port de muntanya	=	*,Puerto de montaña	=	*,,,,,,,,,,,Port de muntanya,*,Puerto de montaña,*,17658
mountain_pass,yes,mountain_pass=yes,,,,37765,0.0,37600,0.0001,161,0.0,4,0.0,Yes,7,,,,,4115
mountain_pass,yes,,,Port de muntanya	=	sí,Puerto de montaña	=	sí,,,,,,,,,,,Port de muntanya,sí,Puerto de montaña,sí,17657
mtb,designated,,,bicicleta de muntanya	=	designat,bicicleta de montaña	=	designado,,,,,,,,,,,bicicleta de muntanya,designat,bicicleta de montaña,designado,17660
mtb,no,,,bicicleta de muntanya	=	no,bicicleta de montaña	=	no,,,,,,,,,,,bicicleta de muntanya,no,bicicleta de montaña,no,17661
mtb,yes,mtb=yes,,,,76407,0.0,26643,0.0001,49332,0.0,432,0.0,No,7,,,,,2413
mtb,yes,,,bicicleta de muntanya	=	sí,bicicleta de montaña	=	sí,,,,,,,,,,,bicicleta de muntanya,sí,bicicleta de montaña,sí,17659
mtb:scale,0,mtb:scale=0,,,,341058,0.0,127,0.0,340750,0.0003,181,0.0,No,5,,,,,735
mtb:scale,1,mtb:scale=1,,,,341246,0.0,132,0.0,340694,0.0003,420,0.0,No,5,,,,,734
mtb:scale,2,mtb:scale=2,,,,146150,0.0,150,0.0,145591,0.0001,409,0.0,No,5,,,,,1484
mtb:scale,3,mtb:scale=3,,,,49812,0.0,130,0.0,49460,0.0,222,0.0,No,5,,,,,3323
mtb:scale,4,mtb:scale=4,,,,14033,0.0,98,0.0,13879,0.0,56,0.0,No,5,,,,,9624
mtb:scale,0+,mtb:scale=0+,,,,12101,0.0,1,0.0,12082,0.0,18,0.0,No,2,,,,,11109
mtb:scale:imba,0,mtb:scale:imba=0,,,,13555,0.0,1,0.0,13524,0.0,30,0.0,No,2,,,,,9963
mtb:scale:imba,1,mtb:scale:imba=1,,,,52169,0.0,11,0.0,51781,0.0,377,0.0,No,2,,,,,3198
mtb:scale:imba,2,mtb:scale:imba=2,,,,25891,0.0,39,0.0,25223,0.0,629,0.0,No,2,,,,,5571
mtb:scale:imba,3,mtb:scale:imba=3,,,,11181,0.0,52,0.0,10759,0.0,370,0.0,No,2,,,,,12029
mtb:scale:uphill,0,mtb:scale:uphill=0,,,,49495,0.0,1,0.0,49481,0.0,13,0.0,No,3,,,,,3342
mtb:scale:uphill,1,mtb:scale:uphill=1,,,,38029,0.0,1,0.0,38002,0.0,26,0.0,No,4,,,,,4089
mtb:scale:uphill,2,mtb:scale:uphill=2,,,,29936,0.0,7,0.0,29893,0.0,36,0.0,No,4,,,,,4981
mtb:scale:uphill,3,mtb:scale:uphill=3,,,,21365,0.0,18,0.0,21335,0.0,12,0.0,No,4,,,,,6548
mtb:scale:uphill,4,mtb:scale:uphill=4,,,,14635,0.0,7,0.0,14619,0.0,9,0.0,No,4,,,,,9272
mtb:scale:uphill,4,,,carrils: endavant	=	*,mtb:escala:cuesta arriba	=	*,,,,,,,,,,,carrils: endavant,*,mtb:escala:cuesta arriba,*,17662
mtb:scale:uphill,5,mtb:scale:uphill=5,,,,10501,0.0,25,0.0,10451,0.0,25,0.0,No,4,,,,,12787
mtb:type,allmountain,,,mtb: tipus	=	Tota muntanya,mtb: tipo	=	Toda montaña,,,,,,,,,,,mtb: tipus,Tota muntanya,mtb: tipo,Toda montaña,17664
mtb:type,crosscountry,mtb:type=crosscountry,,,,12340,0.0,43,0.0,9861,0.0,2436,0.0002,No,2,,,,,10899
mtb:type,crosscountry,,,mtb: tipus	=	a camp entremaliada,mtb: tipo	=	a campo traviesa,,,,,,,,,,,mtb: tipus,a camp entremaliada,mtb: tipo,a campo traviesa,17663
mtb:type,downhill,,,mtb: tipus	=	costa avall,mtb: tipo	=	cuesta abajo,,,,,,,,,,,mtb: tipus,costa avall,mtb: tipo,cuesta abajo,17665
museum,aerospace,,,museu	=	aeroespacial,museo	=	aeroespacial,,,,,,,,,,,museu,aeroespacial,museo,aeroespacial,17666
museum,agriculture,,,museu	=	agricultura,museo	=	agricultura,,,,,,,,,,,museu,agricultura,museo,agricultura,17667
museum,archaeological,,,museu	=	arqueològic,museo	=	arqueológico,,,,,,,,,,,museu,arqueològic,museo,arqueológico,17669
museum,art,,,museu	=	Art,museo	=	Arte,,,,,,,,,,,museu,Art,museo,Arte,17670
museum,aviation,,,museu	=	aviació,museo	=	aviación,,,,,,,,,,,museu,aviació,museo,aviación,17671
museum,children,,,museu	=	nens,museo	=	niños,,,,,,,,,,,museu,nens,museo,niños,17678
museum,history,,,museu	=	història,museo	=	historia,,,,,,,,,,,museu,història,museo,historia,17673
museum,living_history,,,museu	=	història viva,museo	=	historia viva,,,,,,,,,,,museu,història viva,museo,historia viva,17674
museum,local,,,museu	=	local,museo	=	local,,,,,,,,,,,museu,local,museo,local,17675
museum,military,,,museu	=	militar,museo	=	militar,,,,,,,,,,,museu,militar,museo,militar,17676
museum,nature,,,museu	=	naturalesa,museo	=	naturaleza,,,,,,,,,,,museu,naturalesa,museo,naturaleza,17677
museum,open_air,,,museu	=	aire lliure,museo	=	aire libre,,,,,,,,,,,museu,aire lliure,museo,aire libre,17668
museum,railway,,,museu	=	ferrocarril,museo	=	ferrocarril,,,,,,,,,,,museu,ferrocarril,museo,ferrocarril,17672
museum,technology,,,museu	=	tecnologia,museo	=	tecnología,,,,,,,,,,,museu,tecnologia,museo,tecnología,17679
museum,transport,,,museu	=	transport,museo	=	transporte,,,,,,,,,,,museu,transport,museo,transporte,17680
name,1,name=1,,,,18250,0.0,4067,0.0,13948,0.0,235,0.0,No,0,,,,,7572
name,*,,,nom	=	*,nombre	=	*,,,,,,,,,,,nom,*,nombre,*,17681
name,1st Street,name=1st Street,,,,10554,0.0,6,0.0,10537,0.0,11,0.0,No,0,,,,,12727
name:en,7-Eleven,name:en=7-Eleven,,,,19576,0.0,14407,0.0001,5164,0.0,5,0.0,No,1,,,,,7090
name:en,FamilyMart,name:en=FamilyMart,,,,15900,0.0,12392,0.0,3504,0.0,4,0.0,No,1,,,,,8568
name:en,Pyaterochka,name:en=Pyaterochka,,,,14334,0.0,12537,0.0,1740,0.0,57,0.0,No,1,,,,,9442
name:en,Qanat,name:en=Qanat,,,,53172,0.0,2,0.0,53170,0.0,0,0.0,No,1,,,,,3151
name:etymology:wikidata,*,,,nom:etimologia:wikidata	=	*,nombre:etimología:wikidata	=	*,,,,,,,,,,,nom:etimologia:wikidata,*,nombre:etimología:wikidata,*,17704
name:etymology:wikidata,Q1394,name:etymology:wikidata=Q1394,,,,20676,0.0,5,0.0,20626,0.0,45,0.0,No,0,,,,,6741
name:etymology:wikidata,Q42976,name:etymology:wikidata=Q42976,,,,14770,0.0,8,0.0,14761,0.0,1,0.0,No,0,,,,,9191
name:etymology:wikidata,Q8027,name:etymology:wikidata=Q8027,,,,12298,0.0,30,0.0,12199,0.0,69,0.0,No,0,,,,,10938
name:ja,*,,,nom:ja	=	*,nombre:ja	=	*,,,,,,,,,,,nom:ja,*,nombre:ja,*,17705
name:ja,セブン-イレブン,name:ja=セブン-イレブン,,,,16521,0.0,11595,0.0,4920,0.0,6,0.0,No,1,,,,,8241
name:ja,ファミリーマート,name:ja=ファミリーマート,,,,11626,0.0,8530,0.0,3093,0.0,3,0.0,No,1,,,,,11560
name:prefix,*,,,prefix del nom	=	*,prefijo del nombre	=	*,,,,,,,,,,,prefix del nom,*,prefijo del nombre,*,17706
name:prefix,East,name:prefix=East,,,,23240,0.0,0,0.0,23240,0.0,0,0.0,No,0,,,,,6098
name:prefix,North,name:prefix=North,,,,20870,0.0,0,0.0,20870,0.0,0,0.0,No,0,,,,,6687
name:prefix,South,name:prefix=South,,,,19684,0.0,0,0.0,19684,0.0,0,0.0,No,0,,,,,7061
name:prefix,West,name:prefix=West,,,,21513,0.0,0,0.0,21513,0.0,0,0.0,No,0,,,,,6512
name:prefix,вёска,name:prefix=вёска,,,,38310,0.0,19188,0.0001,6,0.0,19116,0.0014,No,0,,,,,4069
name:prefix,село,name:prefix=село,,,,38038,0.0,27203,0.0001,5028,0.0,5807,0.0004,No,0,,,,,4087
name:prefix,урочышча,name:prefix=урочышча,,,,11769,0.0,11048,0.0,158,0.0,563,0.0,No,0,,,,,11426
name:prefix:be,*,,,nom: prefix: ser	=	*,nombre: prefijo: ser	=	*,,,,,,,,,,,nom: prefix: ser,*,nombre: prefijo: ser,*,17707
name:prefix:be,вёска,name:prefix:be=вёска,,,,38352,0.0,19215,0.0001,6,0.0,19131,0.0014,No,0,,,,,4063
name:prefix:be,урочышча,name:prefix:be=урочышча,,,,11828,0.0,11064,0.0,184,0.0,580,0.0,No,0,,,,,11374
name:prefix:ru,*,,,nom:prefix:ru	=	*,nombre:prefijo:ru	=	*,,,,,,,,,,,nom:prefix:ru,*,nombre:prefijo:ru,*,17708
name:prefix:ru,деревня,name:prefix:ru=деревня,,,,38356,0.0,19218,0.0001,6,0.0,19132,0.0014,No,0,,,,,4062
name:prefix:ru,урочище,name:prefix:ru=урочище,,,,12200,0.0,11426,0.0,192,0.0,582,0.0,No,0,,,,,11012
name:ru,Пятёрочка,name:ru=Пятёрочка,,,,12693,0.0,11284,0.0,1367,0.0,42,0.0,No,1,,,,,10621
name:ru,Центральная улица,name:ru=Центральная улица,,,,13409,0.0,24,0.0,12881,0.0,504,0.0,No,0,,,,,10054
name:signed,no,name:signed=no,,,,35298,0.0,16480,0.0001,18717,0.0,101,0.0,Yes,4,,,,,4351
name:signed,no,,,nom: signat	=	no,nombre: firmado	=	no,,,,,,,,,,,nom: signat,no,nombre: firmado,no,17709
name:uk,Центральна вулиця,name:uk=Центральна вулиця,,,,10225,0.0,16,0.0,9266,0.0,943,0.0001,No,0,,,,,13109
naptan:Bearing,E,naptan:Bearing=E,,,,34210,0.0,34193,0.0001,14,0.0,3,0.0,No,0,,,,,4459
naptan:Bearing,N,naptan:Bearing=N,,,,43689,0.0,43671,0.0002,16,0.0,2,0.0,No,0,,,,,3678
naptan:Bearing,NE,naptan:Bearing=NE,,,,28043,0.0,28037,0.0001,5,0.0,1,0.0,No,0,,,,,5214
naptan:Bearing,NW,naptan:Bearing=NW,,,,26658,0.0,26656,0.0001,2,0.0,0,0.0,No,0,,,,,5446
naptan:Bearing,S,naptan:Bearing=S,,,,34997,0.0,34989,0.0001,8,0.0,0,0.0,No,0,,,,,4386
naptan:Bearing,SE,naptan:Bearing=SE,,,,26681,0.0,26675,0.0001,6,0.0,0,0.0,No,0,,,,,5441
naptan:Bearing,SW,naptan:Bearing=SW,,,,27830,0.0,27826,0.0001,2,0.0,2,0.0,No,0,,,,,5245
naptan:Bearing,W,naptan:Bearing=W,,,,34250,0.0,34238,0.0001,11,0.0,1,0.0,No,0,,,,,4456
naptan:Bearing,W,,,naptà: Tenint	=	W,naptán: Teniendo	=	W,,,,,,,,,,,naptà: Tenint,W,naptán: Teniendo,W,17710
naptan:BusStopType,CUS,naptan:BusStopType=CUS,,,,32279,0.0,32257,0.0001,22,0.0,0,0.0,No,3,,,,,4659
naptan:BusStopType,CUS,,,naptan:BusStopType	=	EE.UU.,naptan:BusStopType	=	EE.UU.,,,,,,,,,,,naptan:BusStopType,EE.UU.,naptan:BusStopType,EE.UU.,17711
naptan:BusStopType,MKD,naptan:BusStopType=MKD,,,,17212,0.0,17210,0.0001,2,0.0,0,0.0,No,0,,,,,7955
naptan:BusStopType,MKD,,,naptan:BusStopType	=	MKD,naptan:BusStopType	=	MKD,,,,,,,,,,,naptan:BusStopType,MKD,naptan:BusStopType,MKD,17712
naptan:Indicator,adj,naptan:Indicator=adj,,,,24929,0.0,24924,0.0001,5,0.0,0,0.0,No,1,,,,,5749
naptan:Indicator,adj,,,naptà: Indicador	=	adj.,naptán: Indicador	=	adj.,,,,,,,,,,,naptà: Indicador,adj.,naptán: Indicador,adj.,17714
naptan:Indicator,opp,naptan:Indicator=opp,,,,35792,0.0,35783,0.0001,9,0.0,0,0.0,No,1,,,,,4293
naptan:Indicator,Opp,naptan:Indicator=Opp,,,,10481,0.0,10481,0.0,0,0.0,0,0.0,No,0,,,,,12804
naptan:Indicator,opp,,,naptà: Indicador	=	oportunitat,naptán: Indicador	=	oportunidad,,,,,,,,,,,naptà: Indicador,oportunitat,naptán: Indicador,oportunidad,17713
naptan:PlusbusZoneRef,BHAMNWS,naptan:PlusbusZoneRef=BHAMNWS,,,,11734,0.0,11731,0.0,3,0.0,0,0.0,No,0,,,,,11455
naptan:PlusbusZoneRef,BHAMNWS,,,naptà:PlusbusZoneRef	=	BHAMNWS,naptán:PlusbusZoneRef	=	BHAMNWS,,,,,,,,,,,naptà:PlusbusZoneRef,BHAMNWS,naptán:PlusbusZoneRef,BHAMNWS,17717
naptan:PlusbusZoneRef,LEEDS,naptan:PlusbusZoneRef=LEEDS,,,,15182,0.0,15173,0.0001,9,0.0,0,0.0,No,0,,,,,8941
naptan:PlusbusZoneRef,LEEDS,,,naptà:PlusbusZoneRef	=	LEEDS,naptán:PlusbusZoneRef	=	LEEDS,,,,,,,,,,,naptà:PlusbusZoneRef,LEEDS,naptán:PlusbusZoneRef,LEEDS,17715
naptan:PlusbusZoneRef,MNCRPIC,naptan:PlusbusZoneRef=MNCRPIC,,,,11928,0.0,11925,0.0,3,0.0,0,0.0,No,0,,,,,11280
